Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,137.87300,62.09100,75.78200,27.17700,-0.22500,40.50500,35.27700,-0.14500,35.13200,7.53100,27.60100,27.60100,27.60100,48.38000,35.27700,18.40400,18.74600,1.50000,1.47000,0.56900,,0.01360,54.96510,25.58660,25.58660,25.48140,20.01920,0.20540,8.10690,11.54620,7.79480,5.37740,5.65600,4.11260,5.37740,27.94430,2.2109,1.9211
2024-06-30,128.14300,59.79500,68.34800,26.19800,-0.23300,38.83500,29.51300,-0.21100,29.30200,6.62000,22.68200,22.68200,22.68200,41.91700,29.51300,18.73100,19.09000,1.21000,1.19000,0.44800,,0.04620,53.33730,23.03130,23.03130,22.86660,17.70050,0.19060,7.38300,11.20030,8.03550,4.55130,4.79500,3.37340,4.55130,27.07050,1.3312,0.6052
2024-03-31,121.65700,57.81300,63.84400,27.07400,-0.47300,40.03400,23.81000,-0.00700,23.81700,5.54200,18.27500,18.27500,18.27500,36.29700,23.81000,19.28400,19.65900,0.95000,0.93000,0.51060,,0.01080,52.47870,19.57140,19.57140,19.57720,15.02170,0.17960,7.84860,11.85160,7.59390,3.59100,3.77940,2.69840,3.59100,27.02670,1.94760,1.05370
2023-12-31,128.18600,59.10600,69.08000,28.65700,-2.89800,43.69700,25.38300,0.11100,25.49400,7.29200,18.20200,18.20200,18.20200,37.52500,25.38300,19.24400,19.61800,0.94000,0.93000,0.60770,0.01060,0.01070,53.89040,19.80170,19.80170,19.88830,14.19970,0.18830,7.76280,9.86350,9.12460,3.54720,3.73200,2.67330,3.50960,26.87860,1.966,1.1121
2023-09-30,132.96500,58.79900,74.16600,27.09100,-2.97600,42.26400,31.90200,-0.36900,31.53300,7.37000,24.16300,24.16300,24.16300,44.09900,31.90200,19.25200,19.60800,1.26000,1.23000,0.53790,0.01570,0.01590,55.77860,23.99280,23.99280,23.71530,18.17250,0.20020,8.18470,9.73530,9.24470,4.80910,5.06570,3.63760,4.73370,26.23880,2.3735,1.9161
2023-06-30,123.68300,57.87600,65.80700,24.95500,0.47400,36.09900,29.70800,-0.78000,28.92800,6.51500,22.41300,22.41300,22.41300,41.32600,29.70800,19.24300,19.61800,1.16000,1.14000,0.58150,0.07840,0.08510,53.20620,24.01950,24.01950,23.38880,18.12130,0.18590,8.07650,9.77040,9.21150,4.65180,4.91170,3.36930,4.28700,25.16910,1.3504,0.9243
2023-03-31,116.64400,56.52200,60.12200,25.11600,-0.51000,36.96300,23.15900,-0.58700,22.57200,4.90200,17.67000,17.67000,17.67000,34.80300,23.15900,19.21500,19.65400,0.92000,0.90000,0.50310,0.09910,0.11010,51.54320,19.85440,19.85440,19.35120,15.14870,0.17570,8.15260,14.57320,6.17570,3.81310,4.03450,2.66190,3.43500,24.22150,3.13090,2.37900
2022-12-31,120.53600,55.93000,64.60600,24.67100,-0.67100,36.53000,28.07600,-0.20000,27.87600,5.44300,22.43300,22.43300,22.43300,39.72000,28.07600,18.99600,19.57800,1.17000,1.15000,0.75950,,0.01240,53.59890,23.29270,23.29260,23.12670,18.61100,0.17390,7.40010,3.48820,25.80100,4.16230,4.36870,3.23740,4.16230,28.22640,1.6945,1.3048
2022-09-30,133.72700,57.63900,76.08800,25.65100,-2.89800,39.73200,36.35600,-0.87000,35.48600,7.99300,27.49300,27.49300,27.49300,47.93900,36.35600,18.99900,19.50300,1.45000,1.41000,0.58330,,0.05090,56.89800,27.18670,27.18670,26.53620,20.55910,0.19420,8.82140,3.86870,23.26340,5.33460,5.61220,3.99220,5.33460,27.27550,2.3493,2.1016
2022-06-30,115.28900,53.75600,61.53300,23.09700,-2.22900,35.87200,25.66100,-0.70000,24.96100,5.52600,19.43500,19.43500,19.43500,36.53300,25.66100,18.98700,19.58200,1.02000,0.99000,0.61410,0.08270,0.13130,53.37280,22.25800,22.25800,21.65080,16.85760,0.16620,6.98580,3.22970,27.86680,3.99620,4.21760,2.80150,3.66580,25.74840,1.2864,0.6846
2022-03-31,108.31800,50.95300,57.36500,24.18300,-1.31700,36.01600,21.34900,-0.65000,20.69900,2.58100,18.11800,18.11800,18.11800,32.22400,21.34900,18.86800,19.59200,0.96000,0.92000,0.58780,0.11170,0.16880,52.95980,19.70960,19.70960,19.10950,16.72670,0.15670,7.30820,3.40070,26.46540,3.89480,4.12120,2.62160,3.45960,24.64580,1.80880,1.05410
2021-12-31,111.06800,50.80900,60.25900,22.20500,-2.13000,34.45500,25.80400,-0.72000,25.08400,5.21300,19.87100,19.87100,19.87100,36.28400,25.80400,18.61700,19.42700,1.06000,1.03000,0.59540,0.13200,0.19680,54.25420,23.23260,23.23260,22.58440,17.89080,0.16090,7.09720,3.10010,29.03110,4.43540,4.70400,2.87790,3.84970,23.87630,1.6372,0.6114
2021-09-30,111.63000,50.23300,61.39700,21.69000,-1.23300,32.35700,29.04000,-0.89100,28.14900,5.83500,22.31400,22.31400,22.31400,38.86600,29.04000,18.64000,19.42300,1.20000,1.15000,0.55960,0.16820,0.24930,55.00050,26.01450,26.01450,25.21630,19.98930,0.16600,8.21200,3.72710,24.14750,5.25780,5.59560,3.31840,4.37370,22.77900,2.1209,1.3585
2021-06-30,97.71900,43.19000,54.52900,20.60700,-0.81200,30.77900,23.75000,-1.27600,22.47400,4.32500,18.14900,18.14900,18.14900,33.05500,23.75000,18.59500,19.46500,0.98000,0.93000,0.60690,0.22270,0.33010,55.80180,24.30440,24.30440,22.99860,18.57260,0.14650,7.10710,2.89670,31.07020,4.52500,4.83410,2.72160,3.51730,21.56380,1.7027,1.4097
2021-03-31,74.96000,33.48400,41.47600,19.92500,-0.75400,30.19300,11.28300,-1.61900,9.66400,1.51000,8.15400,8.15400,8.15400,21.09000,11.28300,18.48100,19.28300,0.44000,0.42000,0.60190,0.27270,0.41450,55.33090,15.05200,15.05200,12.89220,10.87780,0.11270,4.80540,2.40990,37.34590,2.14630,2.30240,1.22620,1.56100,20.51570,1.13330,0.80000
