,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-16,2024-07-31,$-0.24,$0.05
1,2024-06-18,2024-04-30,--,$-0.26
2,2024-04-30,2024-01-31,--,$-0.37
3,2023-12-06,2023-10-31,--,$0.15
4,2023-09-12,2023-07-31,--,$-0.04
5,2023-06-08,2023-04-30,--,$-0.36
6,2023-04-24,2023-01-31,--,$-0.81
7,2022-12-13,2022-10-31,--,$-0.43
8,2022-09-12,2022-07-31,$0.19,$-1.02
9,2022-06-09,2022-04-30,$-0.67,$-0.60
10,2022-04-29,2022-01-31,$-0.07,$-0.23
11,2021-12-09,2021-10-31,$0.60,$0.18
12,2021-09-09,2021-07-31,$-0.64,$-0.05
13,2021-06-10,2021-04-30,$-0.64,$-0.98
14,2021-04-29,2021-01-31,$-0.35,$-0.48
15,2020-12-21,2020-10-31,$-0.26,$0.06
16,2020-09-14,2020-07-31,$-1.00,$-1.28
17,2020-07-31,2020-04-30,--,$-2.30
18,2020-06-09,2020-01-31,--,$-0.10
19,2019-12-12,2019-10-31,--,$0.73
20,2019-09-12,2019-07-31,--,$0.08
21,2019-06-13,2019-04-30,--,$-0.50
22,2019-04-10,2019-01-31,--,$0.20
23,2018-12-13,2018-10-31,--,$0.57
24,2018-09-13,2018-07-31,--,$-0.33
25,2018-06-14,2018-04-30,--,$-0.49
26,2018-04-12,2018-01-31,--,$-0.20
27,2017-12-07,2017-10-31,--,$0.41
28,2017-09-07,2017-07-31,--,$-2.00
29,2017-06-08,2017-04-30,--,$-1.90
30,2017-04-28,2017-01-31,$-0.50,$-1.50
31,2016-12-08,2016-10-31,$0.80,$0.70
32,2016-09-08,2016-07-31,$-0.60,$-0.40
33,2016-06-07,2016-04-30,$-1.10,$-0.50
34,2016-03-29,2016-01-31,$0.00,$0.10
35,2015-12-10,2015-10-31,$0.70,$1.30
36,2015-09-03,2015-07-31,$2.20,$1.40
37,2015-06-04,2015-04-30,$0.50,$0.60
38,2015-03-19,2015-01-31,$2.60,$2.80
