Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,380.83400,180.59600,200.23800,27.43500,177.19300,208.38800,-8.15000,-12.21200,-20.36200,-9.66700,-10.69500,-10.69500,,-10.69500,29.14600,-8.15000,76.44800,76.44800,-0.14000,-0.14000,1.20490,0.44200,1.18730,52.57880,-2.14000,-2.14000,-5.34670,-2.80830,0.09370,0.41330,1.53380,58.67860,-0.70290,1.32940,-0.26300,-0.39220,19.72650,0.3032,-0.0919
2024-06-30,418.17500,192.25800,225.91700,29.76700,195.47200,228.94600,-3.02900,-12.15600,-15.18500,-2.78300,-12.40200,-12.40200,,-12.40200,35.20800,-3.02900,77.40900,77.40900,-0.16000,-0.16000,3.38790,0.54000,1.18970,54.02450,-0.72430,-0.72430,-3.63130,-2.96570,0.10260,0.45580,1.54220,58.35820,-0.80840,1.56910,-0.30440,-0.37180,19.77490,0.5228,0.1382
2024-03-31,368.87200,162.03800,206.83400,26.96500,165.79800,202.87000,3.96400,-9.19400,-5.23000,-1.94900,-3.28100,-3.28100,,-3.28100,35.92800,3.96400,77.73500,77.73500,-0.04000,-0.04000,4.68150,0.53470,1.16150,56.07200,1.07460,1.07460,-1.41780,-0.88950,0.09040,0.40170,1.53000,58.82330,-0.20530,0.70580,-0.08050,-0.09550,20.29170,0.20270,0.00370
2023-12-31,397.03900,170.54600,226.49300,24.28400,163.12800,190.44600,36.04700,-7.18900,28.85800,9.02400,19.83400,19.83400,,19.83400,68.46500,36.04700,80.08900,80.33700,0.26000,0.26000,3.44660,0.48330,0.94440,57.04550,9.07900,9.07900,7.26830,4.99550,0.10500,0.43770,1.53100,58.78370,1.24910,-3.70440,0.52440,0.64540,20.31350,0.7246,0.4227
2023-09-30,382.42100,164.07600,218.34500,26.59600,161.94800,191.75200,26.59300,-7.98400,18.60900,-0.88800,19.49700,19.49700,,19.49700,58.56800,26.59300,79.69000,79.81100,0.24000,0.24000,2.88780,0.47340,0.95300,57.09550,6.95390,6.95390,4.86610,5.09830,0.10230,0.44800,1.49230,60.31130,1.23460,-3.72120,0.52140,0.65020,19.96180,0.3467,0.1768
2023-06-30,381.26700,174.24100,207.02600,26.58800,164.90800,194.52200,12.50400,-8.68000,3.82400,-0.36000,4.18400,4.18400,,4.18400,44.75400,12.50400,80.96600,81.15100,0.05000,0.05000,2.78480,0.44200,0.84900,54.29950,3.27960,3.27960,1.00300,1.09740,0.10090,0.49180,1.47400,61.05870,0.24860,-0.92220,0.11080,0.13870,20.68930,0.3531,0.159
2023-03-31,380.84600,147.97500,232.87100,26.72400,166.65700,196.48900,36.38200,-6.60400,29.77800,5.55200,24.22600,24.22600,,24.22600,69.41500,36.38200,81.87100,82.32300,0.30000,0.29000,3.64690,0.46220,0.85960,61.14570,9.55290,9.55290,7.81890,6.36110,0.10180,0.42130,1.49940,60.02310,1.44640,-5.09560,0.64730,0.77780,20.45230,0.31770,0.15130
2022-12-31,398.02200,147.93700,250.08500,26.78300,151.91900,182.24490,67.84000,-3.63200,64.20800,11.26200,52.94600,52.94600,,52.94600,99.03900,67.84010,82.99700,83.51600,0.65000,0.63000,3.61940,0.43780,0.79990,62.83200,17.04430,17.04430,16.13180,13.30230,0.10230,0.45580,1.51070,59.57420,2.93430,-14.66300,1.36120,1.64960,21.56980,1.0188,0.9796
2022-09-30,385.19100,148.44500,236.74600,24.73600,143.82000,171.69700,65.04900,-6.25300,58.79600,8.88100,49.91500,49.91500,,49.91500,96.26600,65.04900,83.04200,83.39900,0.60000,0.60000,3.92990,0.46310,0.89500,61.46200,16.88750,16.88750,15.26410,12.95850,0.10120,0.47720,1.55150,58.00790,2.89460,-16.23350,1.31110,1.55420,20.64720,0.8226,0.7122
2022-06-30,397.81500,148.40400,249.41100,25.58900,160.65100,189.54400,59.86700,-8.29200,51.57500,6.78700,44.78800,44.78800,,44.78800,91.14700,59.86700,83.16800,83.62200,0.54000,0.54000,3.84790,0.47420,0.93240,62.69520,15.04900,15.04900,12.96460,11.25850,0.10600,0.46350,1.67600,53.69960,2.69660,-10.87710,1.19340,1.41780,19.88860,0.7991,0.6858
2022-03-31,376.63800,142.56900,234.06900,24.08500,159.92600,187.90500,46.16400,-6.84900,39.31500,6.41400,32.90100,32.90100,,32.90100,77.61200,46.16400,83.63200,84.27600,0.39000,0.39000,3.37540,0.48180,0.95770,62.14690,12.25690,12.25690,10.43840,8.73540,0.10260,0.43470,1.60950,55.91820,2.03700,-6.37980,0.89600,1.05550,19.42910,0.52620,0.41550
2021-12-31,405.52400,156.25000,249.27400,24.72500,162.25000,191.05100,58.22300,-6.43600,51.78700,6.40300,45.38400,45.38400,,45.38400,90.69100,58.22300,84.69800,85.48500,0.54000,0.53000,3.39310,0.47120,0.91770,61.46960,14.35750,14.35750,12.77040,11.19140,0.10720,0.49230,1.74920,51.45140,2.69370,-9.57010,1.19990,1.42450,19.89120,0.8092,0.4884
