Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.14000,50.75700,0.38300,0.98100,2.29000,3.27100,-2.88800,1.69000,-1.19800,-0.00300,-1.19500,-1.19500,-1.19500,-0.69900,-2.88800,43.76320,43.76320,-0.03000,-0.03000,5.94370,,,0.74890,-5.64720,-5.64720,-2.34260,-2.33670,0.19940,2.04020,3.20290,28.09990,-0.56030,-0.56030,-0.46590,-0.56030,4.87380,0.5901,0.4684
2024-06-30,72.40900,63.75200,8.65700,0.91600,2.29000,3.20600,5.45100,4.12600,9.57700,0.00600,9.57100,9.57100,9.57100,7.62100,5.45100,43.76320,43.76320,0.22000,0.22000,5.54150,,,11.95570,7.52810,7.52810,13.22630,13.21800,0.27720,2.15990,2.04810,43.94290,4.46420,4.46420,3.66450,4.46420,4.89900,0.6352,0.5668
2024-03-31,58.28100,53.27400,5.00700,0.90600,1.90300,2.80900,2.19800,2.76400,4.96200,0.63200,4.33000,4.33000,4.33000,4.83900,2.19800,43.76320,43.76320,0.10000,0.10000,2.00170,,,8.59110,3.77140,3.77140,8.51390,7.42950,0.15950,0.94970,2.21580,40.61670,2.11400,2.11400,1.18510,2.11400,4.68030,-0.27900,-0.33100
2023-12-31,92.00900,67.93100,24.07800,1.15600,2.51900,3.67500,20.40300,2.94800,23.35100,-0.03300,23.38400,23.38400,23.38400,23.04100,20.40300,43.76320,43.76470,0.54000,0.54000,7.02750,,,26.16920,22.17500,22.17500,25.37900,25.41490,0.25070,2.05990,3.03190,29.68440,7.54610,7.54610,6.37030,7.54610,7.08090,0.2934,0.27
2023-09-30,116.75200,112.88200,3.87000,1.16300,2.41000,3.57300,0.29700,2.49100,2.78800,0.01200,2.77600,2.77600,2.77600,2.90400,0.29700,43.76320,43.76570,0.06000,0.06000,8.31610,,,3.31470,0.25440,0.25440,2.38800,2.37770,0.33760,4.19480,3.71590,24.22060,0.93470,0.93470,0.80270,0.93470,6.78650,1.1225,1.0968
2023-06-30,85.30800,93.90000,-8.59200,1.00700,1.98400,2.99100,-11.58300,1.73900,-9.84400,0.01500,-9.85900,-9.85900,-9.85900,-8.95400,-11.58300,43.76320,43.76320,-0.23000,-0.23000,6.12380,,,-10.07170,-13.57790,-13.57790,-11.53940,-11.55700,0.24070,1.39400,2.79570,32.19230,-3.35090,-3.35090,-2.78140,-3.35090,6.72310,-0.2481,-0.2804
2023-03-31,74.18100,52.55800,21.62300,1.07200,2.30000,3.37200,18.25100,2.83700,21.08800,0.00700,21.08100,21.08100,21.08100,20.82600,18.25100,43.76320,43.76650,0.48000,0.48000,5.44030,,,29.14900,24.60330,24.60330,28.42780,28.41830,0.19870,0.75910,2.66230,33.80480,6.93230,6.93230,5.64750,6.93230,6.94870,-0.68110,-0.73730
2022-12-31,117.81600,102.63000,15.18600,1.01400,2.39400,3.40800,11.77800,1.62700,13.40500,-1.52800,14.93300,14.93300,14.93300,14.40500,11.77800,43.76320,43.76350,0.34000,0.34000,4.88030,,,12.88960,9.99700,9.99690,11.37790,12.67490,0.33100,3.83510,4.18340,21.51380,5.27670,5.27670,4.19500,5.27670,6.46670,0.1902,0.1654
2022-09-30,118.14100,98.15600,19.98500,0.96700,2.12800,3.09500,16.89000,0.58700,17.47700,1.69700,15.78000,15.78000,15.78000,19.48800,16.89000,43.76320,43.76320,0.36000,0.36000,5.29960,,,16.91620,14.29650,14.29650,14.79330,13.35690,0.34610,5.64120,4.59140,19.60190,5.66450,5.66450,4.62300,5.66450,6.36560,1.0519,1.011
2022-06-30,117.79600,116.81900,0.97700,0.75500,1.73700,2.49200,-1.51500,-2.52700,-4.04200,-0.93800,-3.10400,-3.10400,-3.10400,1.21500,-1.51500,43.76320,43.76320,-0.07000,-0.07000,4.15750,,,0.82940,-1.28610,-1.28610,-3.43140,-2.63510,0.34910,3.69870,2.48800,36.17390,-1.18110,-1.18110,-0.92000,-1.18110,6.00520,0.1981,0.177
