,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.57,$0.58
1,2024-08-08,2024-06-30,$0.52,$0.57
2,2024-05-07,2024-03-31,$0.55,$0.54
3,2024-02-28,2023-12-31,$0.57,$0.55
4,2023-11-07,2023-09-30,$0.57,$0.64
5,2023-08-03,2023-06-30,$0.53,$0.58
6,2023-05-04,2023-03-31,$0.54,$0.45
7,2023-02-23,2022-12-31,$0.51,$0.65
8,2022-11-03,2022-09-30,$0.48,$0.56
9,2022-08-04,2022-06-30,$0.50,$0.49
10,2022-05-05,2022-03-31,$0.43,$0.49
11,2022-02-24,2021-12-31,--,$0.48
12,2021-11-04,2021-09-30,$0.48,$0.63
13,2021-08-05,2021-06-30,$0.48,$0.57
14,2021-05-06,2021-03-31,$0.48,$0.48
15,2021-02-25,2020-12-31,$0.46,$0.48
16,2020-11-05,2020-09-30,$0.45,$0.45
17,2020-08-10,2020-06-30,$0.45,$0.45
18,2020-05-11,2020-03-31,$0.46,$0.45
19,2020-02-20,2019-12-31,$0.48,$0.48
20,2019-11-07,2019-09-30,$0.47,$0.47
21,2019-08-01,2019-06-30,$0.46,$0.47
22,2019-05-09,2019-03-31,$0.46,$0.55
23,2019-02-28,2018-12-31,$0.50,$0.56
24,2018-11-01,2018-09-30,$0.51,$0.53
25,2018-08-02,2018-06-30,$0.47,$0.50
26,2018-05-03,2018-03-31,$0.47,$0.47
27,2018-02-22,2017-12-31,$0.47,$0.47
28,2017-11-02,2017-09-30,$0.47,$0.47
29,2017-08-03,2017-06-30,$0.49,$0.64
30,2017-05-04,2017-03-31,$0.49,$0.49
31,2017-02-28,2016-12-31,$0.51,$0.50
32,2016-11-03,2016-09-30,$0.50,$0.51
33,2016-08-04,2016-06-30,$0.51,$0.50
34,2016-05-09,2016-03-31,$0.50,$0.58
35,2016-03-02,2015-12-31,$0.52,$0.62
36,2015-11-05,2015-09-30,$0.48,$0.57
37,2015-08-06,2015-06-30,$0.45,$0.44
38,2015-05-14,2015-03-31,$0.49,$0.52
