Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2013-12-31,156.45800,125.84700,30.61100,18.62800,,19.63800,10.97300,0.60400,11.57700,4.28800,7.28900,,7.28900,,7.27500,13.87700,10.97300,10.17500,10.26000,0.71000,0.71000,3.27720,0.00010,0.00020,19.56500,7.01340,7.01340,7.39940,4.64980,0.37820,1.63530,1.58940,56.62430,2.30380,3.52520,1.76210,2.30360,31.05280,1.1146,0.7211
2013-09-30,162.24800,130.94300,31.30500,17.54700,,18.24800,13.05700,0.96500,14.02200,4.22900,9.79300,,9.79300,,9.79300,15.41400,13.05700,10.18200,10.28100,0.96000,0.95000,3.37860,0.00010,0.00020,19.29450,8.04760,8.04760,8.64230,6.03580,0.38640,1.40050,1.83480,49.05270,3.17400,4.27350,2.33210,3.17380,30.29360,0.2936,0.0491
2013-06-30,149.93600,120.76100,29.17500,17.95100,,18.65100,10.52400,0.57100,11.09500,3.83800,7.25700,,7.25700,0.03800,7.29500,12.90000,10.52400,10.17300,10.25300,0.72000,0.71000,3.19790,0.00010,0.00010,19.45830,7.01900,7.01900,7.39980,4.86540,0.36490,1.22460,1.90400,47.26960,2.44350,3.34500,1.76620,2.44330,29.17460,1.6415,1.4365
2013-03-31,129.32100,104.47300,24.84800,17.13000,,17.83100,7.01700,0.42700,7.44400,2.49300,4.95100,,4.95100,-0.02400,4.92700,9.38200,7.01700,10.15800,10.24700,0.49000,0.48000,3.27440,0.00010,0.00020,19.21420,5.42600,5.42600,5.75620,3.80990,0.32360,0.97580,1.79320,50.19000,1.70310,2.35750,1.23890,1.70290,28.59360,-1.67010,-1.77000
2012-12-31,140.72400,113.15300,27.57100,16.51200,,17.37400,10.19700,0.61900,10.81600,4.17400,6.64200,,6.64200,0.02300,6.66500,13.59500,10.19700,10.12400,10.23400,0.66000,0.64000,3.00530,0.00010,0.00020,19.59230,7.24610,7.24610,7.68600,4.73620,0.34650,1.05640,2.35830,38.16390,2.30970,3.22160,1.63550,2.30940,28.33530,0.2161,0.1385
2012-09-30,170.34600,139.63400,30.71200,16.58100,,17.28400,13.42800,-0.31700,13.11100,4.64700,8.46400,,8.46400,-0.23900,8.22500,16.89800,13.42800,10.14100,10.20600,0.81000,0.81000,2.49410,0.00010,0.00140,18.02920,7.88280,7.88280,7.69670,4.82840,0.40400,1.53570,1.98090,45.43380,3.00810,4.24970,2.00720,3.00770,30.69130,2.1723,2.0271
2012-06-30,163.18000,150.84600,12.33400,16.62800,,17.32500,-4.99100,0.40100,-4.59000,-1.26900,-3.32100,,-3.32100,1.25000,-2.07100,-2.02000,-4.99100,10.12100,10.12100,-0.20000,-0.20000,2.48650,0.00010,0.00270,7.55850,-3.05860,-3.05860,-2.81280,-1.26920,0.40500,1.78010,1.75360,51.32230,-1.22530,-1.76480,-0.82420,-1.22510,29.63160,0.4816,0.2483
2012-03-31,114.29100,92.63900,21.65200,16.93000,,17.62900,4.02300,0.47000,4.49300,1.51400,2.97900,,2.97900,0.39000,3.36900,6.70100,4.02300,10.09000,10.19700,0.33000,0.33000,3.21440,0.00020,0.00390,18.94460,3.52000,3.52000,3.93120,2.94770,0.30800,0.96340,1.84560,48.76530,1.08570,1.58350,0.80280,1.08550,30.11240,-0.23570,-0.47690
2011-12-31,128.39900,102.61600,25.78300,16.11200,,16.79890,8.98400,0.16900,9.15300,3.29300,5.86000,,5.86000,0.24300,6.10300,11.83710,8.98400,10.20900,10.31200,0.59000,0.59000,2.83240,0.00020,0.00900,20.08040,6.99700,6.99700,7.12860,4.75320,0.33800,1.14700,1.93090,46.60970,2.17190,3.15550,1.54250,2.17140,26.78600,2.0293,1.665
2011-09-30,158.32300,128.72800,29.59500,16.78900,,17.48800,12.10700,1.55200,13.65900,4.30800,9.35100,,9.35100,0.38900,9.74000,14.34400,12.10700,10.18500,10.29400,0.96000,0.95000,2.65400,0.00150,0.01050,18.69280,7.64700,7.64700,8.62730,6.15200,0.42140,1.37120,1.94840,46.19120,3.51820,5.25360,2.48880,3.51280,29.53860,1.9534,1.8186
2011-06-30,171.51100,145.94500,25.56600,16.21000,,16.91100,8.65500,0.20100,8.85600,2.67900,6.17700,,6.17700,0.19600,6.37300,11.60600,8.65500,10.30300,10.41800,0.62000,0.61000,2.70360,0.00290,0.01190,14.90630,5.04630,5.04630,5.16350,3.71580,0.45890,1.52450,2.04050,44.10610,2.34870,3.53270,1.65270,2.34190,27.86300,-0.5898,-0.9493
2011-03-31,117.10400,99.63800,17.46600,15.69600,,16.40000,1.06600,-0.08200,0.98400,0.30500,0.67900,,0.67900,,0.67900,3.95100,1.06600,10.28500,10.40100,0.07000,0.07000,2.66210,0.00430,0.01350,14.91500,0.91030,0.91030,0.84030,0.57980,0.31880,0.97900,1.89350,47.53160,0.26390,0.40300,0.18480,0.26280,27.05050,-0.32780,-0.60310
2010-12-31,139.99100,119.56000,20.43100,11.56900,,11.81900,8.61200,1.22200,9.83400,4.08100,5.75300,,5.75300,,6.23900,11.13700,8.61210,10.21900,10.34800,0.61000,0.60000,2.46740,0.00930,0.01880,14.59450,6.15190,6.15190,7.02470,4.45670,0.37000,1.32300,2.00860,44.80810,2.24950,3.45540,1.52030,2.22860,27.02600,2.5943,3.3984
2010-09-30,125.56100,105.51900,20.04200,9.76300,,9.85800,10.18400,-0.08200,10.10200,3.58900,6.51300,,6.51300,,6.51300,12.37400,10.18400,10.24600,10.35400,0.64000,0.63000,3.23480,0.01070,0.06580,15.96200,8.11080,8.11080,8.04550,5.18710,0.35460,1.11440,2.01260,44.71800,2.61510,2.66730,1.83910,2.58700,26.49220,1.5334,1.4026
2010-06-30,119.50400,99.18900,20.31500,10.67900,,10.77400,9.54100,-0.17700,9.36400,3.37700,5.98700,,5.98700,,5.98700,11.72100,9.54100,10.19000,10.31300,0.59000,0.58000,3.34330,0.01240,0.07360,16.99940,7.98380,7.98380,7.83570,5.00990,0.35130,1.05340,1.92950,46.64410,2.47280,2.52460,1.76000,2.44210,23.63000,0.9052,0.7723
2010-03-31,82.00200,69.92900,12.07300,9.19000,,9.19300,2.88000,-0.21600,2.66400,0.91100,1.75300,,1.75300,,1.75300,4.98900,2.88000,10.17200,10.31500,0.17000,0.17000,3.99480,0.05300,0.08180,14.72280,3.51210,3.51210,3.24870,2.13780,0.25230,0.66010,1.99820,45.03950,0.74610,0.76250,0.53930,0.70660,23.07090,0.71530,0.58640
2009-12-31,105.17100,89.58500,15.58600,8.78100,,8.79400,6.79200,-0.20000,6.59200,2.68000,3.91200,,3.91200,,3.91200,8.99200,6.79200,10.16900,10.30400,0.39000,0.38000,3.63710,0.05370,0.08000,14.81970,6.45800,6.45800,6.26790,3.71970,0.31720,0.90510,1.71910,52.35300,1.68190,1.68460,1.17980,1.59160,25.18050,0.7473,0.6184
2009-09-30,97.88800,80.13000,17.75800,9.06800,,9.06800,8.69000,1.15100,9.84100,3.69700,6.14400,,6.14400,,6.14400,10.79100,8.69000,10.16000,10.29200,0.60000,0.60000,4.17020,0.06800,0.09640,18.14110,8.87750,8.87750,10.05330,6.27660,0.30640,0.82620,1.89090,47.59640,2.69070,2.69520,1.92340,2.50780,22.46590,0.7001,0.4607
2009-06-30,99.34800,86.51600,12.83200,8.61200,,8.61200,4.22000,0.06500,4.28500,1.63300,2.65200,,2.65200,,2.65200,6.33000,4.22000,10.14800,10.27500,0.26000,0.26000,4.22390,0.07730,0.10990,12.91620,4.24770,4.24770,4.31310,2.66940,0.31660,0.91750,1.98570,45.32340,1.19090,1.19300,0.84510,1.09890,21.92600,2.2239,2.0558
2009-03-31,101.61300,87.93100,13.68200,9.02700,,9.02700,4.65500,0.11000,4.76500,1.74600,3.01900,,3.01900,,3.01900,6.74900,4.65500,10.20300,10.33900,0.30000,0.29000,4.55890,0.08460,0.11880,13.46480,4.58110,4.58110,4.68940,2.97110,0.33370,0.89670,1.73080,52.00020,1.38080,1.38330,0.99160,1.26410,21.56190,-1.17320,-1.22940
