Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,74.00600,29.04000,44.96600,38.64200,40.30700,4.65900,-9.65300,-4.99400,-0.65700,-4.33700,-4.33700,-4.33700,9.98760,10.04450,-0.43000,-0.43000,0.24300,0.39960,-16.36950,-14.21590,0.00570,-0.91300,-1.19750,-0.08090,-0.69110,47.53050,2.3488,1.9537
2024-06-30,41.91700,19.46000,22.45700,17.68300,17.68300,4.77400,-1.07100,3.70300,0.42100,3.28200,3.28200,3.28200,7.05730,7.11410,0.47000,0.46000,0.14540,0.47610,16.93880,15.01300,0.00600,0.96300,1.18300,0.09080,0.82300,48.29170,0.2437,0.194
2024-03-31,42.39900,19.67900,22.72000,18.29000,18.29000,4.43000,-0.48600,3.94400,0.47800,3.46600,3.46600,3.46600,7.05290,7.10210,0.49000,0.49000,0.14570,0.23020,17.91750,15.74600,0.00600,1.01940,1.25300,0.09450,0.87090,48.17620,0.45420,0.42380
2023-12-31,43.28700,19.73500,23.55200,18.49000,18.50900,5.04300,-0.82600,4.21700,0.58700,3.63000,3.63000,3.63000,7.10790,7.15150,0.52000,0.52000,0.14560,0.22200,19.27070,16.58820,0.00580,1.06630,1.31020,0.09700,0.91110,48.34950,1.2361,1.2076
2023-09-30,42.45700,17.48800,24.96900,15.99000,16.01900,8.95000,-0.86900,8.08100,1.33500,6.74600,6.74600,6.74600,7.08870,7.12070,0.95000,0.95000,0.15170,0.26210,32.15040,26.83910,0.00660,2.07960,2.58470,0.17630,1.76420,46.07260,0.9669,0.81
2023-06-30,40.28800,14.64000,25.64800,14.26400,14.29200,11.35600,-0.12100,11.23500,1.81000,9.42500,9.42500,9.42500,7.14600,7.17790,1.32000,1.31000,0.14880,0.23370,40.34260,33.84320,0.00760,2.84070,3.51200,0.25600,2.41800,46.53130,1.8148,1.5393
2023-03-31,37.95200,11.23400,26.71800,17.72100,17.75000,8.96800,,8.96800,1.38900,7.57900,7.57900,7.57900,7.15760,7.19900,1.06000,1.05000,0.15000,0.22910,35.23220,29.77530,0.00690,2.30620,2.85800,0.20600,1.96030,45.95790,0.63190,0.28570
2022-12-31,32.86700,7.22800,25.63900,14.73700,14.81100,10.82800,,10.82800,1.68900,9.13900,9.13900,9.13900,7.16810,7.21160,1.28000,1.27000,0.09620,0.47090,38.96650,32.88830,0.00780,2.89800,3.62840,0.25720,2.61930,44.05550,1.6831,1.3675
2022-09-30,32.54700,4.23200,28.31500,16.28900,16.38500,11.93000,,11.93000,1.96200,9.96800,9.96800,9.96800,7.16980,7.21310,1.39000,1.38000,0.10150,0.16170,42.81360,35.77250,0.00790,3.30270,4.18370,0.28340,2.96740,42.13610,1.5933,1.2458
2022-06-30,29.77300,2.18500,27.58800,16.34600,16.44300,11.14500,,11.14500,1.79200,9.35300,9.35300,9.35300,7.17190,7.21540,1.30000,1.30000,0.10000,0.52520,41.83870,35.11150,0.00780,2.99870,3.76760,0.27340,2.69890,43.44550,1.331,1.1119
2022-03-31,27.99200,1.94000,26.05200,14.49300,14.58900,11.46300,,11.46300,1.83300,9.63000,9.63000,9.63000,7.17250,7.21640,1.34000,1.33000,0.09890,0.10980,44.51310,37.39520,0.00770,3.00500,3.75120,0.28720,2.70780,44.63840,1.26600,1.21990
2021-12-31,38.93300,2.05800,36.87500,16.40400,16.52000,20.35500,,20.35500,3.94100,16.41400,16.41400,16.41400,7.19620,7.23530,2.30000,2.27000,0.09500,0.10500,57.95020,46.73020,0.01040,4.82590,5.94090,0.48710,4.36730,47.44150,2.0897,1.906
2021-09-30,27.61600,2.18200,25.43400,14.42200,14.54700,10.88700,,10.88700,1.79100,9.09600,9.09600,9.09600,7.19810,7.23320,1.26000,1.26000,0.09960,0.11060,43.48890,36.33460,0.00770,2.77540,3.44840,0.28130,2.49910,45.66420,1.7494,1.4126
2021-06-30,26.15000,2.47300,23.67700,13.43300,13.55800,10.11900,,10.11900,1.58800,8.53100,8.53100,8.53100,7.20430,7.23930,1.18000,1.18000,0.10160,0.11310,42.91900,36.18360,0.00790,2.62580,3.27100,0.28460,2.35900,45.10500,0.1876,0.1649
2021-03-31,26.99400,2.70900,24.28500,12.00400,12.12900,12.15600,,12.15600,2.67800,9.47800,9.47800,9.47800,7.21100,7.24600,1.31000,1.31000,0.12960,0.31270,49.04580,38.24090,0.00830,2.98680,3.74440,0.31640,2.59960,44.00650,1.60830,1.61220
2020-12-31,27.82000,3.27600,24.54400,14.90700,15.05100,9.49300,,9.49300,1.30800,8.18500,8.18500,8.18500,7.30500,7.33780,1.13000,1.12000,0.13100,0.30850,40.40610,34.83870,0.00810,2.58300,3.24100,0.28380,2.24460,43.91920,4.5758,4.5627
2020-09-30,28.28100,3.42200,24.85900,14.87000,15.02400,9.83500,,9.83500,1.52300,8.31200,8.31200,8.31200,7.27720,7.31230,1.14000,1.14000,0.14520,0.32930,41.30790,34.91120,0.00850,2.65030,3.33620,0.29630,2.26550,43.30610,-2.173,-2.1815
2020-06-30,27.27400,3.34500,23.92900,14.88800,15.04200,8.88700,,8.88700,1.31100,7.57600,7.57600,7.57600,7.34160,7.37670,1.03000,1.03000,0.23140,0.46130,40.16000,34.23560,0.00820,2.42790,3.06200,0.28050,1.86610,42.55420,1.1853,1.1055
2020-03-31,27.39200,4.28100,23.11100,16.99700,17.15100,5.96000,,5.96000,0.67900,5.28100,5.28100,5.28100,7.37900,7.40600,0.72000,0.71000,0.09530,0.64170,30.39110,26.92880,0.00770,1.72550,2.18870,0.20760,1.56100,41.68090,1.47880,1.41530
2019-12-31,27.48600,4.36400,23.12200,17.47100,17.64400,5.47800,,5.47800,0.44600,5.03200,5.03200,5.03200,7.39540,7.41240,0.68000,0.68000,0.09870,0.61830,28.64760,26.31520,0.00770,1.68290,2.14970,0.20330,1.51680,40.47240,1.3239,1.1657
2019-09-30,27.31400,4.39600,22.91800,14.59600,14.77900,8.13900,,8.13900,0.99100,7.14800,7.14800,7.14800,7.39500,7.41700,0.97000,0.96000,0.15060,0.17730,36.63250,32.17210,0.00940,2.41350,3.09360,0.30130,2.05000,40.08220,1.5081,1.2716
2019-06-30,27.48400,4.60400,22.88000,14.59700,14.77900,8.10100,,8.10100,0.95700,7.14400,7.14400,7.14400,7.39930,7.41310,0.96000,0.96000,0.15380,0.46530,35.95650,31.70880,0.00970,2.45010,3.15700,0.30740,2.07340,39.40840,1.1189,0.9229
2019-03-31,26.21700,4.50400,21.71300,14.34800,14.54000,7.17300,,7.17300,0.76100,6.41200,6.41200,6.41200,7.39900,7.40900,0.87000,0.87000,0.11630,0.51460,34.71420,31.03130,0.00890,2.25320,2.92660,0.27660,1.99120,38.46050,1.05140,0.92250
2018-12-31,25.65300,3.93400,21.71900,14.21200,14.42300,7.29600,,7.29600,0.90400,6.39200,6.39200,6.39200,7.39800,7.40300,0.86000,0.86000,0.11980,0.44650,35.29920,30.92550,0.00900,2.29420,3.00170,0.27920,2.01950,37.65560,1.1148,0.9355
2018-09-30,24.67200,3.46600,21.20600,13.36700,13.58700,7.61900,,7.61900,0.90200,6.71700,6.71700,6.71700,7.39900,7.39900,0.91000,0.91000,0.15080,0.54190,37.80020,33.32510,0.00890,2.46070,3.24350,0.29750,2.08970,36.89300,1.258,1.187
2018-06-30,24.42900,3.11500,21.31400,14.32600,14.54600,6.76800,,6.76800,0.81100,5.95700,5.95700,5.95700,7.39700,7.39700,0.81000,0.81000,0.15360,0.87690,33.39910,29.39700,0.00910,2.21000,2.92800,0.26650,1.87060,36.42980,0.6979,0.6815
2018-03-31,23.56600,2.80700,20.75900,13.90100,14.13100,6.62800,,6.62800,0.77400,5.85400,5.85400,5.85400,7.39700,7.39700,0.79000,0.79000,0.15600,0.71920,33.62930,29.70220,0.00900,2.19560,2.92250,0.26730,1.85320,36.04490,1.33640,1.28110
2017-12-31,22.71500,2.44100,20.27400,13.40600,13.65500,6.61900,,6.61900,3.97100,2.64800,2.64800,2.64800,7.39600,7.39600,0.37000,0.37000,0.15800,0.65440,34.70170,13.88280,0.00880,0.99930,1.33450,0.12210,0.84140,35.82210,0.7945,0.7079
2017-09-30,22.49200,2.17500,20.31700,13.42100,13.68000,6.63700,,6.63700,1.28700,5.35000,5.35000,5.35000,7.39700,7.39700,0.72000,0.72000,0.15860,0.45850,34.71780,27.98560,0.00910,2.00900,2.68170,0.25570,1.69040,36.00050,1.5109,1.2699
2017-06-30,24.64000,2.12600,22.51400,14.94400,15.20200,7.31200,,7.31200,1.65300,5.65900,5.65900,5.65900,7.39600,7.39600,0.76000,0.76000,0.17830,0.56420,34.30610,26.55060,0.01030,2.14760,2.88060,0.27410,1.76470,35.62860,0.5414,0.3665
2017-03-31,21.58100,1.95600,19.62500,13.28800,13.55600,6.06900,,6.06900,1.26900,4.80000,4.80000,4.80000,7.39400,7.39400,0.65000,0.65000,0.18180,0.52090,32.93890,26.05160,0.00910,1.85100,2.49990,0.23720,1.51450,35.06210,1.01920,0.75550
2016-12-31,21.57400,1.94100,19.63300,13.39500,13.68200,5.95100,,5.95100,1.22300,4.72800,4.72800,4.72800,7.39700,7.39700,0.64000,0.64000,0.18470,0.54880,32.63860,25.93100,0.00910,1.84240,2.50110,0.23650,1.50210,34.70630,0.9979,0.9397
2016-09-30,21.55000,1.82500,19.72500,12.92000,13.21700,6.50800,,6.50800,1.39000,5.11800,5.11800,5.11800,7.39400,7.39400,0.69000,0.69000,0.18620,0.52250,35.13090,27.62750,0.00940,1.99580,2.71410,0.25960,1.62410,34.68220,1.1155,0.6485
2016-06-30,21.17100,1.76500,19.40600,13.01600,13.31300,6.09300,,6.09300,1.23800,4.85500,4.85500,4.85500,7.39500,7.39500,0.66000,0.66000,0.18890,0.57220,33.46700,26.66700,0.00950,1.90900,2.60800,0.25400,1.54840,34.39610,0.7832,0.7312
2016-03-31,20.57700,1.72000,18.85700,12.51300,12.81800,6.03900,,6.03900,1.15700,4.88200,4.88200,4.88200,7.40400,7.40400,0.66000,0.66000,0.19210,0.47770,34.20170,27.64910,0.00950,1.94160,2.66800,0.26210,1.56870,33.98370,0.89590,0.68480
2015-12-31,19.94600,1.56900,18.37700,13.46900,13.76800,4.60900,,4.60900,0.77000,3.83900,3.83900,3.83900,7.51600,7.51600,0.52000,0.52000,0.19520,0.39670,26.98950,22.48050,0.00940,1.54320,2.13280,0.21100,1.24190,33.56740,1.3707,1.1606
2015-09-30,19.61300,1.48500,18.12800,12.31000,12.60600,5.52200,,5.52200,1.11300,4.40900,4.40900,4.40900,7.53700,7.53700,0.58000,0.58000,0.10950,0.24300,32.05250,25.59210,0.00970,1.74900,2.39470,0.24870,1.55750,33.52680,1.2701,1.1492
2015-06-30,19.26400,1.44800,17.81600,11.96600,12.26100,5.55500,,5.55500,1.12400,4.43100,4.43100,4.43100,7.54600,7.54600,0.59000,0.59000,0.11230,0.22970,32.55010,25.96390,0.00980,1.76950,2.43280,0.25350,1.57090,33.19690,0.2663,0.1759
2015-03-31,19.93700,1.53500,18.40200,11.53900,11.84400,6.55800,,6.55800,1.51400,5.04400,5.04400,5.04400,7.54800,7.54800,0.67000,0.67000,0.11470,0.12960,37.15160,28.57470,0.01030,2.02200,2.78840,0.29430,1.79010,33.04960,0.97520,0.87470
2014-12-31,19.38300,1.58600,17.79700,11.79900,12.12300,5.67400,0.00000,5.67400,1.29000,4.38400,4.38400,4.38400,7.54900,7.56200,0.58000,0.58000,0.11840,0.21350,33.38240,25.79280,0.00980,1.77650,2.46420,0.25170,1.56620,32.69460,1.2332,1.2766
2014-09-30,20.57200,1.64200,18.93000,11.30700,11.64100,7.28900,-0.10900,7.18000,1.94400,5.23600,5.23600,5.23600,7.54800,7.54800,0.70000,0.70000,0.12150,0.16470,39.31230,28.66840,0.01060,2.12790,2.96030,0.30360,1.86940,32.60060,0.6537,0.6092
