,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-26,2024-09-30,--,$0.07
1,2024-09-27,2024-06-30,--,$0.06
2,2024-06-28,2024-03-31,--,$0.06
3,2024-02-29,2023-12-31,--,$0.09
4,2023-12-28,2023-09-30,--,$0.13
5,2023-09-21,2023-06-30,--,$0.11
6,2023-06-21,2023-03-31,--,$0.14
7,2023-03-31,2022-12-31,--,$0.10
8,2022-12-08,2022-09-30,--,$0.10
9,2022-09-22,2022-06-30,--,$0.06
10,2022-06-21,2022-03-31,--,$0.04
11,2022-03-24,2021-12-31,--,$-0.02
12,2021-12-21,2021-09-30,--,$-0.11
13,2021-09-29,2021-06-30,--,$0.01
14,2021-06-08,2021-03-31,--,$0.02
15,2021-03-25,2020-12-31,--,$-0.16
16,2020-12-02,2020-09-30,--,$0.03
