Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,292.24700,,292.24700,26.69700,-48.92300,,137.30200,-131.00700,6.29500,-5.93500,12.23000,12.23000,11.89000,222.45100,137.30200,237.48000,237.48000,0.05000,0.05000,-0.00730,-2.34240,46.98150,46.98150,2.15400,4.06850,0.05730,-0.49390,-0.41930,0.23990,-0.49750,-10.42710,0.028,-0.2448
2024-06-30,294.94700,,294.94700,25.71600,-47.99400,,143.18500,-127.47500,15.71000,-2.57100,18.28100,18.28100,17.55000,227.15200,143.18500,237.34700,237.34700,0.07000,0.07000,-0.00730,-2.32300,48.54600,48.54600,5.32640,5.95020,0.05760,-0.73350,-0.62180,0.35710,-0.73880,-10.50090,0.7133,0.2132
2024-03-31,286.41800,,286.41800,28.13300,-21.60400,,159.19600,-123.21100,35.98500,-5.36300,41.34800,41.34800,40.88800,241.71600,159.19600,236.90100,292.40700,0.17000,0.16000,-0.00750,-2.29230,55.58170,55.58170,12.56380,14.27560,0.05750,-1.66900,-1.41000,0.82950,-1.68150,-10.43990,0.02120,-0.41520
2023-12-31,285.65600,,285.65600,25.40100,-33.52700,,147.57900,-123.10600,24.47300,-5.57500,30.04800,30.72000,30.38400,231.25110,147.57900,236.40100,236.40100,0.12000,0.12000,-0.00730,-2.23080,51.66320,51.66320,8.56730,10.63660,0.05680,-1.23670,-1.04260,0.61130,-1.24570,-10.50110,0.6881,0.492
2023-09-30,290.65500,,290.65500,25.48100,-38.84400,,-55.00500,-120.69100,-175.69600,-56.13000,-119.56600,-118.89600,-119.16900,230.85100,-55.00500,236.53300,236.53300,-0.50000,-0.50000,-0.00760,-2.29110,-18.92450,-18.92450,-60.44830,-41.00020,0.05830,4.86390,4.00950,-2.38680,4.90080,-10.33420,-0.0395,-0.5424
2023-06-30,283.69800,,283.69800,23.41700,-42.70300,,140.31100,-119.68900,20.62200,-4.35700,24.97900,25.63800,25.29900,222.06900,140.31100,236.42900,236.42900,0.11000,0.11000,-0.00690,-2.32000,49.45790,49.45790,7.26900,8.91760,0.05640,-1.09980,-0.85100,0.50920,-1.10730,-9.86010,0.7835,0.2271
2023-03-31,289.82200,,289.82200,28.43300,-58.03500,,126.57900,-148.86300,-22.28400,-2.41200,-19.87200,-19.21100,-19.45400,208.31700,126.57900,236.09000,236.09000,-0.08000,-0.08000,-0.00700,-2.32060,43.67470,43.67470,-7.68890,-6.71240,0.05810,0.82660,0.63760,-0.38510,0.83240,-9.83040,0.06170,-0.42280
2022-12-31,283.73500,,283.73500,25.17400,-38.85900,,119.69000,-86.55200,33.13800,-7.18200,40.32000,40.99500,40.73400,224.33900,119.69000,235.56700,235.56700,0.17000,0.20000,-0.00690,-2.29140,42.18370,42.18370,11.67920,14.35640,0.05850,-1.80500,-1.38150,0.84500,-1.81740,-9.63070,0.7438,0.1769
2022-09-30,283.10300,,283.10300,26.86300,-38.47000,,-71.74600,-97.73100,-169.47700,-13.05600,-156.42100,-155.74900,-155.91000,222.26500,-71.74600,235.73900,235.73900,-0.66000,-0.66000,-0.00690,-2.29840,-25.34270,-25.34270,-59.86410,-55.07180,0.05880,6.89100,5.21190,-3.23730,6.93880,-9.58750,0.3319,-0.2179
2022-06-30,283.97500,,283.97500,25.08500,-31.97200,,154.61500,-96.37700,58.23800,4.94400,53.29400,53.77400,53.35200,231.41900,154.61500,235.65600,267.36100,0.23000,0.21000,-0.00740,-2.46480,54.44670,54.44670,20.50810,18.78760,0.05730,-2.59130,-1.77660,1.08520,-2.61040,-8.80440,0.641,0.3085
2022-03-31,278.03400,,278.03400,23.87000,-36.29200,,146.41500,-96.17200,50.24300,-2.07100,52.31400,52.85800,52.39400,222.38600,146.41500,235.04600,267.30400,0.22000,0.21000,-0.00730,-2.45480,52.66080,52.66080,18.07080,18.84450,0.05690,-2.52660,-1.73240,1.08100,-2.54510,-8.89090,0.23650,-0.11650
2021-12-31,293.00900,,293.00900,25.37600,-53.14800,,134.70800,-104.53400,30.17400,-5.19900,35.37300,35.92600,35.61000,218.88400,134.70800,232.88800,264.07700,0.16000,0.16000,-0.00730,-2.41550,45.97400,45.97400,10.29800,12.15320,0.06090,-1.69960,-1.16630,0.74700,-1.71200,-9.00320,0.5539,0.1382
2021-09-30,266.74700,,266.74700,25.07700,-35.51300,,135.62700,-94.79300,40.83400,-2.24400,43.07800,43.68200,43.08000,210.50900,135.62700,233.51300,264.42100,0.18000,0.17000,-0.00740,-2.35510,50.84480,50.84480,15.30810,16.15010,0.05580,-2.06220,-1.41270,0.91300,-2.07740,-9.03320,0.122,-0.2426
2021-06-30,268.18000,,268.18000,24.90000,-13.04500,,160.56400,-106.38800,54.17600,5.08400,49.09200,49.63900,48.57200,234.64700,160.56400,231.80100,262.26800,0.21000,0.20000,-0.00680,-2.29620,59.87170,59.87170,20.20140,18.11170,0.05650,-2.32670,-1.59360,1.04610,-2.34260,-9.20360,0.6671,0.5955
2021-03-31,272.58600,,272.58600,25.82300,-42.67500,,133.12400,-140.58100,-7.45700,-2.55700,-4.90000,-4.50200,-4.68900,209.04700,133.12400,231.46900,231.46900,-0.02000,-0.02000,-0.00690,-2.32330,48.83740,48.83740,-2.73570,-1.72020,0.05700,0.20900,0.14330,-0.09410,0.21050,-9.29540,0.54720,0.18270
2020-12-31,275.29400,,275.29400,23.28900,-49.53600,,53.03600,-108.70100,-55.66500,-7.55300,-48.11200,-47.67200,-47.19700,211.72100,53.03600,203.60000,203.60000,-0.04000,-0.04000,-0.00750,-2.33160,19.26520,19.26520,-20.22020,-17.14420,0.05820,2.30040,1.55540,-1.00750,2.31770,-8.96120,0.2036,-0.3256
2020-09-30,258.76500,,258.76500,26.65900,-38.83700,,113.38900,-102.79100,10.59800,2.80100,7.79700,7.45500,7.03400,202.30600,113.38900,198.05400,198.37300,0.04000,0.04000,-0.02540,-2.44590,43.81930,43.81930,4.09560,2.71830,0.05350,-0.37370,-0.24110,0.15410,-0.38310,-8.62780,-0.6069,-0.1837
2020-06-30,266.82000,,266.82000,27.89400,-650.91800,,-496.96100,-107.24300,-604.20400,-5.87500,-598.32900,-598.32900,-588.16900,-403.03400,-496.96100,192.47900,192.47900,-3.06000,-3.06000,-0.02330,-2.19660,-186.25330,-186.25330,-226.44630,-220.43660,0.05540,26.98660,18.38830,-12.42330,27.61470,-11.51620,0.4875,1.3516
2020-03-31,266.16200,,266.16200,27.13300,-59.35700,,93.55100,-178.39300,-84.84200,-4.57600,-80.26600,-80.26600,-79.05600,189.38000,93.55100,192.23600,192.23600,-0.41000,-0.41000,-0.03330,-3.20420,35.14810,35.14810,-31.87610,-29.70220,0.05310,5.03090,2.85660,-1.60080,5.19870,-8.29750,0.68810,0.29740
2019-12-31,268.53690,,268.53690,26.97900,-56.94800,,86.42700,-103.27000,-16.84300,-5.48900,-11.35400,-11.35400,-11.40500,197.34390,86.42700,187.35800,187.35800,-0.08000,-0.07000,-0.03710,-3.41880,32.18440,32.18440,-6.27210,-4.24710,0.05350,0.76550,0.41960,-0.22630,0.79390,-7.71910,0.3662,-0.1413
2019-09-30,263.62900,,263.62900,25.26700,-54.06300,,83.13300,-104.65500,-21.52200,-1.74500,-19.77700,-19.77700,-19.47000,196.68500,83.13300,191.94000,191.94000,-0.10000,-0.10000,-0.04000,-3.52550,31.53410,31.53410,-8.16370,-7.38540,0.05240,1.37640,0.74230,-0.39310,1.43140,-7.47820,1.6304,1.2376
2019-06-30,264.41400,,264.41400,26.42800,9.71100,,145.11900,-97.72900,47.39000,7.84300,39.54700,39.54700,38.24600,258.48300,145.11900,182.97100,193.10500,0.21000,0.20000,-0.03870,-3.39660,54.88330,54.88330,17.92270,14.46440,0.05520,-2.65540,-1.54870,0.82560,-2.75810,-8.13270,0.2598,0.4217
