,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-11,2024-09-30,$2.43,$2.45
1,2024-08-05,2024-06-30,$2.27,$2.46
2,2024-05-16,2024-03-31,$2.34,$2.53
3,2024-03-04,2023-12-31,$2.34,$2.49
4,2023-11-09,2023-09-30,$2.16,$2.33
5,2023-08-03,2023-06-30,$2.08,$2.09
6,2023-05-10,2023-03-31,$1.94,$2.12
7,2023-03-01,2022-12-31,$1.87,$2.14
8,2022-11-09,2022-09-30,$1.78,$2.38
9,2022-08-04,2022-06-30,$1.76,$1.85
10,2022-05-09,2022-03-31,$1.91,$1.91
11,2022-03-02,2021-12-31,$1.26,$1.84
12,2021-11-10,2021-09-30,$0.86,$1.74
13,2021-08-05,2021-06-30,$0.56,$0.66
14,2021-05-12,2021-03-31,$0.49,$0.55
15,2021-03-04,2020-12-31,$0.37,$0.38
16,2020-11-10,2020-09-30,$0.37,$0.44
17,2020-08-06,2020-06-30,$0.32,$0.47
18,2020-05-12,2020-03-31,$0.41,$0.58
19,2020-03-05,2019-12-31,$0.32,$0.28
20,2019-11-06,2019-09-30,$0.37,$0.43
21,2019-08-01,2019-06-30,--,$0.38
22,2019-05-07,2019-03-31,--,$0.44
23,2019-03-05,2018-12-31,--,$0.08
24,2018-10-29,2018-09-30,--,$0.64
25,2018-07-30,2018-06-30,--,$0.64
26,2018-04-30,2018-03-31,--,$0.72
27,2018-03-05,2017-12-31,--,$0.40
28,2017-11-02,2017-09-30,--,$1.52
29,2017-07-31,2017-06-30,--,$1.04
30,2017-05-02,2017-03-31,--,$1.12
31,2017-03-07,2016-12-31,--,$-2.32
32,2016-10-27,2016-09-30,--,$0.88
33,2016-07-28,2016-06-30,--,$0.96
34,2016-04-28,2016-03-31,--,$0.80
35,2016-03-01,2015-12-31,$0.48,$1.04
36,2015-11-04,2015-09-30,$0.16,$0.48
37,2015-08-04,2015-06-30,$0.08,$0.48
38,2015-04-30,2015-03-31,$0.08,$0.00
39,2015-03-03,2014-12-31,$-0.24,$-0.16
