,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-19,2024-09-30,$0.76,$0.85
1,2024-07-20,2024-06-30,$0.49,$0.78
2,2024-04-20,2024-03-31,$0.71,$0.84
3,2024-01-16,2023-12-31,$0.71,$0.82
4,2023-10-16,2023-09-30,$0.45,$0.80
5,2023-07-17,2023-06-30,--,$0.80
6,2023-04-17,2023-03-31,--,$0.82
7,2023-01-14,2022-12-31,$0.82,$0.83
8,2022-10-17,2022-09-30,$0.70,$0.75
9,2022-07-16,2022-06-30,$0.66,$0.66
10,2022-04-18,2022-03-31,$0.69,$0.75
11,2022-01-15,2021-12-31,$0.73,$0.76
12,2021-10-16,2021-09-30,$0.63,$0.66
13,2021-07-17,2021-06-30,$0.59,$0.58
14,2021-04-17,2021-03-31,$0.61,$0.63
15,2021-01-16,2020-12-31,$0.54,$0.64
16,2020-10-18,2020-09-30,$0.52,$0.55
17,2020-07-18,2020-06-30,$0.37,$0.48
18,2020-04-18,2020-03-31,$0.47,$0.52
19,2020-01-18,2019-12-31,--,$0.57
20,2019-10-19,2019-09-30,$0.45,$0.49
21,2019-07-20,2019-06-30,$0.45,$0.44
22,2019-04-20,2019-03-31,--,$0.46
23,2019-01-19,2018-12-31,--,$0.43
24,2018-10-20,2018-09-30,--,$0.40
25,2018-07-21,2018-06-30,--,$0.39
26,2018-04-24,2018-03-31,--,$0.42
27,2018-01-22,2017-12-31,--,$0.41
28,2017-10-25,2017-09-30,--,$0.37
29,2017-07-24,2017-06-30,$0.35,$0.35
30,2017-04-21,2017-03-31,--,$0.35
31,2017-01-24,2016-12-31,--,$0.34
32,2016-10-25,2016-09-30,--,$0.30
33,2016-07-21,2016-06-30,--,$0.29
34,2016-04-25,2016-03-31,--,$0.30
35,2016-01-27,2015-12-31,--,$0.30
36,2015-10-21,2015-09-30,--,$0.26
37,2015-07-21,2015-06-30,--,$0.25
38,2015-04-23,2015-03-31,--,$0.28
39,2015-02-17,2014-12-31,--,$0.28
