,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-05,2024-07-31,$0.34,$0.26
1,2024-06-05,2024-04-30,$0.33,$0.33
2,2024-03-06,2024-01-31,$0.31,$0.36
3,2023-12-13,2023-10-31,$0.32,$0.35
4,2023-08-30,2023-07-31,$0.31,$0.28
5,2023-06-07,2023-04-30,$0.25,$0.28
6,2023-03-08,2023-01-31,$0.22,$0.25
7,2022-12-07,2022-10-31,--,$0.17
8,2022-08-31,2022-07-31,--,$0.16
9,2022-06-01,2022-04-30,$0.16,$0.13
10,2022-03-02,2022-01-31,$0.16,$0.15
11,2021-12-01,2021-10-31,$0.19,$0.26
12,2021-09-01,2021-07-31,--,$0.28
13,2021-05-27,2021-04-30,--,$0.30
14,2021-02-24,2021-01-31,--,$0.26
15,2020-08-26,2020-07-31,--,$0.21
16,2020-05-27,2020-04-30,--,$0.25
17,2020-02-26,2020-01-31,--,$0.26
18,2019-11-27,2019-10-31,--,$0.27
19,2019-08-28,2019-07-31,--,$0.24
20,2019-05-29,2019-04-30,--,$0.24
21,2019-02-27,2019-01-31,--,$0.24
