Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2522.30000,651.80000,1870.50000,227.70000,-5.10000,731.30000,1139.20000,-588.70000,550.50000,122.40000,428.10000,428.10000,-1208.50000,-792.30000,1652.00000,1139.20000,467.19600,468.26100,-1.70000,-1.70000,0.76600,3.63960,45.16510,45.16510,21.82530,-31.41180,0.04020,4.20000,-2.51120,0.68150,0.98280,21.81350,3.1322,2.2268
2024-06-30,2900.30000,821.90000,2078.40000,234.30000,1.90000,794.10000,1284.30000,-255.90000,1028.40000,120.00000,908.40000,908.40000,,900.30000,1846.00000,1284.30000,467.03800,467.78100,1.93000,1.92000,0.77370,3.73850,44.28160,44.28160,35.45840,31.04160,0.04410,8.71490,-5.09800,1.37980,1.97210,22.31650,2.8607,2.1657
2024-03-31,2834.10000,788.30000,2045.80000,257.00000,-2.80000,809.20000,1236.60000,-205.70000,1030.90000,109.20000,921.70000,921.70000,,917.40000,1786.00000,1236.60000,466.51900,467.66000,1.97000,1.96000,0.77240,3.68230,43.63290,43.63290,36.37490,32.37010,0.04250,8.64500,-5.11650,1.38230,1.96720,22.83200,2.74470,1.89650
2023-12-31,3084.19900,989.20010,2095.00000,263.90010,-161.90000,1632.39990,462.59940,-608.69990,-146.09990,38.10000,-184.19990,-184.20000,,84.90000,1277.29900,462.59990,466.06300,467.16200,0.18000,0.18000,0.76680,3.57110,14.99900,14.99900,-4.73700,2.75270,0.04670,-1.69530,1.07400,-0.27900,-0.39530,23.30150,2.4443,1.3214
2023-09-30,2521.10000,638.00000,1883.10000,220.30000,-26.60000,970.10000,913.00010,-88.70000,824.30000,49.50000,774.80000,774.80000,-197.50000,586.90000,1675.90000,913.00010,466.16800,467.16100,1.26000,1.26000,0.75930,3.43580,36.21440,36.21440,32.69600,23.27950,0.03840,6.89660,-4.30680,1.18010,1.65990,24.10010,2.7822,1.9465
2023-06-30,2771.70000,827.30000,1944.40000,244.40000,-61.70000,1070.70000,873.70010,-399.00000,474.70000,13.20000,461.50000,461.50000,,475.70000,1638.30000,873.70010,466.08700,466.97900,1.02000,1.02000,0.74770,3.23090,31.52220,31.52220,17.12670,17.16280,0.04140,3.84350,-2.51780,0.69010,0.96960,25.75910,2.589,1.6881
2023-03-31,2767.20000,806.10000,1961.10000,263.90000,-127.50000,1185.50000,775.60000,-407.20000,368.40000,53.40000,315.00000,315.00000,,335.80000,1569.70000,775.60000,465.74100,466.81000,0.72000,0.72000,0.73900,3.14620,28.02830,28.02830,13.31310,12.13500,0.04140,2.57140,-1.71340,0.47140,0.67110,26.28610,2.29320,1.30370
2022-12-31,2705.00000,805.00000,1900.00000,224.30000,-669.00000,1708.00000,192.00000,-950.60000,-758.60000,-42.00000,-716.60000,-716.60000,,-683.80000,1054.20000,191.99960,461.51900,462.75000,-1.49000,-1.49000,0.73350,3.11640,7.09800,7.09800,-28.04440,-25.27910,0.04030,-5.77510,3.86690,-1.06650,-1.53890,26.64950,2.6079,1.1627
2022-09-30,2671.50000,836.50000,1835.00000,231.20000,-52.80000,1182.10000,652.90000,202.90000,855.80000,36.10000,819.70000,819.70000,,839.70000,1551.00000,652.90000,465.59400,466.80100,1.80000,1.80000,0.74140,3.11150,24.43950,24.43950,32.03440,31.43180,0.04020,6.65420,-4.38630,1.23240,1.72090,26.45740,1.9459,0.9867
2022-06-30,2674.30000,822.90000,1851.40000,222.90000,-19.70000,1069.10000,782.30000,116.00000,898.30000,7.40000,890.90000,890.90000,,898.20000,1608.80000,782.30000,458.77600,459.81900,1.96000,1.95000,0.77640,3.80790,29.25250,29.25250,33.59010,33.58640,0.03930,8.30580,-4.14970,1.30790,1.85730,23.03810,1.9823,1.1823
