Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.22400,2.40900,0.81500,5.27500,5.58200,-4.76700,-2.02300,-6.79000,0.00300,-6.79300,-6.79300,-8.05800,-4.07700,-4.76700,68.02000,68.02000,-0.12000,-0.12000,1.35730,0.79520,3.88920,25.27920,-147.85980,-147.85980,-210.60790,-249.93800,0.02860,0.55430,0.99410,90.53040,-32.82110,-45.33200,-6.03540,-6.72160,0.30400,-0.0787,-0.0794
2024-06-30,0.51300,0.85200,-0.33900,6.30500,6.61000,-6.94900,-1.92100,-8.87000,0.00200,-8.87200,-8.87200,-10.16000,-6.26900,-6.94900,67.77100,67.77100,-0.15000,-0.15000,1.88920,0.74070,2.86280,-66.08190,-1354.58100,-1354.58100,-1729.04500,-1980.50700,0.00430,0.18950,0.31690,284.03510,-32.17990,-40.58930,-7.51150,-8.34220,0.40670,-0.1037,-0.1078
2024-03-31,1.12100,1.00400,0.11700,4.73000,5.02500,-4.90800,-1.93900,-6.84700,-0.00300,-6.84400,-6.84400,-8.11500,-4.31100,-4.90800,66.99700,66.99700,-0.12000,-0.12000,2.86240,0.67970,2.12650,10.43710,-437.82330,-437.82330,-610.79390,-723.90720,0.00890,0.36430,0.70900,126.93130,-18.69490,-22.15100,-5.45310,-5.98820,0.54410,-0.04290,-0.04570
2023-12-31,0.68400,1.40500,-0.72100,4.41900,4.72400,-5.44500,-1.30700,-6.75200,0.00700,-6.75900,-6.75900,-8.04300,-5.03100,-5.44500,65.65600,65.65600,-0.12000,-0.12000,1.37450,0.60250,1.52050,-105.40940,-796.05280,-796.05270,-987.13420,-1175.87700,0.00640,0.66710,0.75660,118.94740,-16.91230,-19.73260,-6.29480,-6.72170,0.59910,-0.0875,-0.1183
2023-09-30,0.36800,0.69200,-0.32400,5.12700,5.43500,-5.75900,-1.17300,-6.93200,0.00400,-6.93600,-6.93600,-8.20100,-5.35600,-5.75900,66.61100,66.61100,-0.12000,-0.12000,2.80370,0.55620,1.25740,-88.04350,-1564.94600,-1564.94600,-1883.69600,-2228.53300,0.00320,0.32520,0.89760,100.27170,-14.55520,-16.53750,-6.06000,-6.45920,0.71550,-0.083,-0.0921
2023-06-30,0.80900,0.76800,0.04100,5.32000,5.62500,-5.58400,-1.47800,-7.06200,0.00200,-7.06400,-7.06400,-8.35200,-5.17000,-5.58400,66.60600,66.60600,-0.13000,-0.13000,4.01920,0.52730,1.11790,5.06800,-690.23490,-690.23490,-872.92950,-1032.38600,0.00670,0.65920,0.91930,97.89860,-13.42150,-15.05540,-5.84490,-6.34410,0.79030,-0.0832,-0.0962
2023-03-31,0.13000,0.02200,0.10800,3.93100,4.26000,-4.15200,-6.53700,-10.68900,-0.00200,-10.68700,-10.68700,-11.95600,-3.60000,-4.15200,62.63800,62.63800,-0.19000,-0.19000,5.42590,0.48760,0.95360,83.07690,-3193.84600,-3193.84600,-8222.30900,-9196.92400,0.00100,,0.57780,155.76920,-17.57150,-19.39280,-8.37890,-9.00390,0.91410,-0.06500,-0.10020
2022-12-31,0.57500,0.90400,-0.32900,4.43100,4.61200,-4.94100,-2.12000,-7.06100,0.00600,-7.06700,-6.85600,-8.14000,-4.12300,-4.94100,49.87100,49.87100,-0.16000,-0.16000,2.20520,0.67070,2.04060,-57.21740,-859.30430,-859.30430,-1228.00000,-1415.65200,0.00520,2.86080,1.26650,71.06090,-20.03440,-24.04860,-6.18850,-6.59750,0.61310,-0.1096,-0.1294
2022-09-30,0.59900,1.16300,-0.56400,3.70000,3.88000,-4.44400,-2.09700,-6.54100,0.00200,-6.54300,-6.54500,-7.81000,-3.64100,-4.44400,50.79300,50.79300,-0.15000,-0.15000,3.56470,0.68240,2.15300,-94.15690,-741.90330,-741.90330,-1091.98700,-1303.84000,0.00580,3.47160,1.09710,82.03670,-20.49350,-23.27030,-6.28590,-6.50890,0.62880,-0.1146,-0.1281
2022-06-30,0.18500,,0.18500,3.40500,,-3.39200,-2.05500,-5.44700,0.00100,-5.44800,-5.48300,-6.77100,-2.62200,-3.39200,50.77000,50.77000,-0.13000,-0.13000,4.34770,0.63190,1.71790,100.00000,-1833.51300,-1833.51300,-2944.32400,-3660.00000,0.00160,,1.20130,74.91890,-13.96730,-15.46900,-4.80560,-5.14140,0.77330,-0.0762,-0.0987
2022-03-31,0.14200,,0.14200,3.80600,,-3.78500,-1.99100,-5.77600,-0.00200,-5.77400,-5.90800,-7.17700,-3.09000,-3.78500,44.43300,44.43300,-0.16000,-0.16000,5.24240,0.59260,1.45630,100.00000,-2665.49300,-2665.49300,-4067.60500,-5054.22500,0.00120,,1.14520,78.59160,-12.95500,-14.13630,-4.93410,-5.27790,0.89860,-0.07250,-0.08440
2021-12-31,0.14200,,0.14200,3.84300,,-3.81100,-1.98600,-5.79700,0.00500,-5.80200,-5.90400,-7.19200,-3.13700,-3.81100,40.56100,40.56100,-0.16000,-0.16000,5.25830,0.61670,1.61140,100.00000,-2683.80300,-2683.80300,-4082.39600,-5064.78900,0.00130,,0.52590,171.12680,-14.53900,-16.04520,-5.24830,-5.57290,0.93020,-0.1462,-0.2069
2021-09-30,0.14200,,0.14200,4.20200,,-4.16700,-3.39900,-7.56600,0.00200,-7.56800,-7.83900,-9.28800,-3.52100,-4.16700,41.85500,41.85500,-0.22000,-0.22000,4.46630,0.57730,1.36870,100.00000,-2934.50700,-2934.50700,-5328.16900,-6540.84500,0.00120,,1.71080,52.60560,-16.63700,-18.10140,-6.52670,-7.03200,1.10850,-0.077,-0.0649
2021-06-30,0.14100,,0.14100,6.37500,,-6.33700,-4.85800,-11.19500,0.00100,-11.19600,-11.56200,-11.56200,-4.31500,-6.33700,39.09900,39.09900,-0.30000,-0.30000,5.33400,1.05310,-19.84600,100.00000,-4494.32600,-4494.32600,-7939.71600,-8200.00000,0.00140,,2.13640,42.12770,228.22830,130.23200,-11.37510,-12.11800,-0.12470,-0.0788,-0.5813
2021-03-31,0.13900,,0.13900,3.23300,,-3.19700,-2.54200,-5.73900,0.00200,-5.74100,-5.94400,-5.94400,-2.62600,-3.19700,37.83400,37.83400,-0.16000,-0.16000,8.42270,1.15640,-7.39710,100.00000,-2300.00000,-2300.00000,-4128.77700,-4276.25900,0.00160,,7.72220,11.65470,45.53750,35.24460,-6.63770,-7.12300,-0.34040,-0.07460,-0.08820
2020-12-31,0.14000,,0.14000,2.31200,,-2.27200,-4.35000,-6.62200,0.00200,-6.62400,-8.01700,-8.01700,-1.93300,-2.27200,34.18800,34.18800,-0.18000,-0.18000,2.56330,1.35900,-3.78760,100.00000,-1622.85700,-1622.85700,-4729.99900,-5726.42900,0.00190,,2.54550,35.35710,31.68520,27.53660,-10.78090,-11.37520,-0.68560,-0.0989,-0.1208
2020-09-30,0.13900,,0.13900,2.52700,,-2.49400,-1.92000,-4.41400,0.00200,-4.41600,-4.49300,-4.49300,-2.15200,-2.49400,35.03600,35.03600,-0.13000,-0.13000,2.64900,1.32390,-4.08980,100.00000,-1794.24500,-1794.24500,-3175.54000,-3232.37400,0.00190,,1.44790,62.15830,19.95380,17.06480,-6.12340,-6.46330,-0.63600,-0.0922,-0.1024
2020-06-30,0.14800,,0.14800,3.09800,,-3.04600,-1.67300,-4.71900,0.00100,-4.72000,-4.79300,-4.79300,-2.71400,-3.04600,34.79800,34.79800,-0.14000,-0.14000,1.51190,1.36640,-3.72980,100.00000,-2058.10800,-2058.10800,-3188.51300,-3238.51400,0.00210,,1.07250,83.91890,19.82140,17.12210,-6.75720,-7.26320,-0.69490,-0.061,-0.0854
2020-03-31,0.11400,,0.11400,3.97700,,-3.94200,-15.94400,-19.88600,0.00200,-19.88800,-20.51400,-20.51400,-3.51200,-3.94200,31.11300,31.11300,-0.66000,-0.66000,2.46830,1.28630,-4.49420,100.00000,-3457.89500,-3457.89500,-17443.86000,-17994.74000,0.00150,,1.50000,60.00000,104.19520,87.29360,-27.69510,-29.82990,-0.56620,-0.14070,-0.25170
2019-12-31,0.11100,,0.11100,2.95800,,-2.91200,-4.12900,-7.04100,0.00200,-7.04300,-7.34800,-7.34800,-1.97200,-2.91200,26.54900,26.54900,-0.26000,-0.26000,3.35420,2.15410,-1.86690,100.00000,-2623.42300,-2623.42300,-6343.24200,-6619.81700,0.00140,,2.26530,39.72970,8.94810,8.55100,-9.57720,-10.32690,-2.88330,-0.1194,-0.1268
2019-09-30,0.11000,,0.11000,2.99800,,-2.95600,-4.30200,-7.25800,0.00100,-7.25900,-7.44400,-7.44400,-1.85700,-2.95600,26.97000,26.97000,-0.28000,-0.28000,6.10840,2.23530,-1.81000,100.00000,-2687.27300,-2687.27300,-6598.18200,-6767.27200,0.00150,,1.18280,76.09090,8.59160,8.22940,-10.12530,-10.61280,-3.20950,-0.1374,-0.1594
2019-06-30,0.11100,,0.11100,3.28500,,-3.24000,-4.23400,-7.47400,0.00200,-7.47600,-7.47600,-7.47600,-2.15200,-3.24000,26.47900,26.47900,-0.28000,-0.28000,5.80340,2.08880,-1.91910,100.00000,-2918.91900,-2918.91900,-6733.33300,-6735.13500,0.00140,,1.02780,87.56760,9.37220,8.94460,-9.64320,-10.20410,-2.96070,-0.1002,-0.1246
2019-03-31,0.10900,,0.10900,2.92400,,-2.88100,-4.37800,-7.25900,0.00100,-7.26000,-7.26000,-7.26000,-1.80600,-2.88100,25.32700,25.32700,-0.29000,-0.29000,5.43840,2.16290,-1.86070,100.00000,-2643.11900,-2643.11900,-6659.63300,-6660.55100,0.00150,,1.84750,48.71560,8.91690,8.51800,-9.82020,-10.36920,-3.13870,-0.15930,-0.16580
2018-12-31,0.11100,,0.11100,4.03800,,-3.99100,-4.03700,-8.02800,0.00200,-8.03000,-8.03000,-8.03000,-2.90600,-3.99100,23.99800,23.99800,-0.32000,-0.32000,3.13950,2.33880,-1.74760,100.00000,-3595.49600,-3595.49600,-7232.43300,-7234.23400,0.00160,,2.92110,30.81080,9.31120,8.91700,-11.58580,-12.46570,-3.49790,-0.1546,-0.175
2018-09-30,0.11200,,0.11200,2.53600,,-2.48800,-3.75200,-6.24000,0.00000,-6.24000,-6.24000,-6.24000,-1.40800,-2.48800,24.45100,24.45100,-0.26000,-0.26000,5.80840,2.18390,-1.84540,100.00000,-2221.42800,-2221.42800,-5571.42800,-5571.42800,0.00150,,1.05660,85.17860,7.80890,7.45320,-8.62780,-9.24460,-3.26790,-0.0847,-0.0974
2018-06-30,0.10900,,0.10900,2.30000,,-2.25500,-3.77400,-6.02900,0.00300,-6.03200,-6.03200,-6.03200,-1.19700,-2.25500,23.88300,23.88300,-0.25000,-0.25000,6.53370,2.05880,-1.94520,100.00000,-2068.80700,-2068.80700,-5531.19300,-5533.94500,0.00150,,1.02830,87.52290,8.15820,7.75810,-8.07400,-8.63810,-3.02710,-0.0982,-0.1152
