,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-04,2024-10-31,$1.08,$1.13
1,2024-08-28,2024-07-31,$1.17,$1.03
2,2024-06-05,2024-04-30,$0.77,$0.82
3,2024-02-28,2024-01-31,$0.20,$1.27
4,2023-12-06,2023-10-31,$1.30,$1.56
5,2023-08-30,2023-07-31,$1.56,$1.75
6,2023-06-07,2023-04-30,$1.31,$1.77
7,2023-03-01,2023-01-31,$1.26,$1.06
8,2022-12-07,2022-10-31,$1.97,$1.83
9,2022-08-31,2022-07-31,$1.98,$2.35
10,2022-06-08,2022-04-30,$1.79,$2.41
11,2022-03-02,2022-01-31,$1.20,$1.28
12,2021-12-08,2021-10-31,$1.49,$1.93
13,2021-09-01,2021-07-31,$1.60,$1.93
14,2021-06-09,2021-04-30,$1.11,$1.13
15,2021-02-24,2021-01-31,$0.53,$0.61
16,2020-12-09,2020-10-31,$0.72,$0.78
17,2020-08-26,2020-07-31,$0.86,$0.85
18,2020-06-03,2020-04-30,$0.81,$0.95
19,2020-02-26,2020-01-31,$0.52,$0.64
20,2019-12-04,2019-10-31,$1.11,$1.24
21,2019-08-28,2019-07-31,$1.18,$1.26
22,2019-06-05,2019-04-30,$0.79,$0.81
23,2019-02-27,2019-01-31,$0.64,$0.65
24,2018-12-05,2018-10-31,$1.18,$1.08
25,2018-08-29,2018-07-31,$1.08,$1.20
26,2018-06-06,2018-04-30,$0.84,$0.76
27,2018-02-28,2018-01-31,$0.66,$0.49
28,2017-12-06,2017-10-31,$0.89,$0.98
29,2017-08-30,2017-07-31,$0.84,$0.85
30,2017-06-07,2017-04-30,$0.71,$0.67
31,2017-03-01,2017-01-31,$0.50,$0.45
32,2016-12-07,2016-10-31,$0.68,$0.65
33,2016-08-31,2016-07-31,$0.72,$0.91
34,2016-06-08,2016-04-30,$0.57,$0.47
35,2016-03-07,2016-01-31,$0.33,$0.40
36,2015-12-10,2015-10-31,$0.50,$0.76
37,2015-09-03,2015-07-31,$0.41,$0.60
38,2015-06-09,2015-04-30,$0.50,$0.53
39,2015-03-04,2015-01-31,$0.37,$0.30
40,2015-01-14,2014-10-31,$0.77,$0.85
