,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.11,$-0.69
1,2024-08-07,2024-06-30,$0.17,$-0.33
2,2024-05-01,2024-03-31,$0.16,$-0.37
3,2024-02-12,2023-12-31,$0.15,$-0.70
4,2023-11-01,2023-09-30,$0.21,$-0.27
5,2023-08-01,2023-06-30,$0.23,$-0.26
6,2023-05-08,2023-03-31,$0.42,$-0.14
7,2023-02-08,2022-12-31,$0.50,$-0.09
8,2022-11-02,2022-09-30,$0.51,$-0.12
9,2022-07-26,2022-06-30,$0.51,$-0.05
10,2022-04-27,2022-03-31,$0.50,$-0.13
11,2022-02-16,2021-12-31,$0.49,$0.05
12,2021-10-26,2021-09-30,$0.47,$-0.06
13,2021-08-03,2021-06-30,$0.47,$0.02
14,2021-05-05,2021-03-31,$0.45,$0.03
15,2021-02-17,2020-12-31,$0.44,$-0.05
16,2020-10-29,2020-09-30,$0.44,$-0.04
17,2020-07-29,2020-06-30,$0.49,$0.02
18,2020-05-05,2020-03-31,$0.54,$0.07
19,2020-02-20,2019-12-31,$0.53,$0.09
20,2019-10-30,2019-09-30,$0.51,$0.38
21,2019-07-31,2019-06-30,$0.48,$0.06
22,2019-05-02,2019-03-31,$0.49,$-0.26
23,2019-02-14,2018-12-31,$0.49,$0.10
24,2018-11-01,2018-09-30,$0.47,$0.11
25,2018-08-01,2018-06-30,$0.47,$0.10
26,2018-05-03,2018-03-31,$0.46,$0.31
27,2018-02-15,2017-12-31,$0.50,$0.21
28,2017-11-02,2017-09-30,$0.50,$0.07
29,2017-08-03,2017-06-30,$0.47,$0.02
30,2017-05-04,2017-03-31,$0.48,$0.14
31,2017-02-16,2016-12-31,$0.46,$0.18
32,2016-11-03,2016-09-30,$0.44,$0.02
33,2016-08-04,2016-06-30,$0.42,$0.01
34,2016-05-05,2016-03-31,$0.41,$0.03
35,2016-02-25,2015-12-31,$0.42,$-0.07
36,2015-11-05,2015-09-30,$0.42,$-0.04
37,2015-08-06,2015-06-30,$0.41,$-0.28
38,2015-05-07,2015-03-31,$0.21,$0.25
39,2015-02-26,2014-12-31,$0.30,$-0.03
