,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.02,$-0.01
1,2024-08-07,2024-06-30,$-0.04,$-0.04
2,2024-06-03,2024-03-31,$-0.02,$-0.02
3,2024-02-07,2023-12-31,$-0.07,$-0.07
4,2023-11-08,2023-09-30,--,$-0.03
5,2023-08-08,2023-06-30,--,$-0.08
6,2023-06-01,2023-03-31,$-0.05,$-0.06
7,2023-02-09,2022-12-31,$-0.11,$-0.12
8,2022-11-09,2022-09-30,$-0.08,$-0.05
9,2022-08-09,2022-06-30,$-0.13,$-0.12
10,2022-05-31,2022-03-31,$-0.06,$-0.19
11,2022-02-10,2021-12-31,$-0.15,$-0.15
12,2021-11-10,2021-09-30,$-0.08,$-0.09
13,2021-08-09,2021-06-30,$-0.07,$-0.12
