,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-19,2024-09-30,--,$-26.92
1,2024-08-16,2024-06-30,--,$-37.76
2,2024-05-20,2024-03-31,--,$4.90
3,2023-11-20,2023-09-30,--,$-3321.68
4,2023-08-21,2023-06-30,--,$-43776.23
5,2023-05-22,2023-03-31,--,$-36048.95
6,2022-11-21,2022-09-30,--,$-7946.60
7,2022-08-23,2022-06-30,--,$-23839.80
8,2022-05-23,2022-03-31,--,$-84763.72
9,2021-11-19,2021-09-30,--,$-193367.30
10,2021-08-16,2021-06-30,--,$209260.40
11,2021-05-24,2021-03-31,--,$13244.33
12,2020-11-18,2020-09-30,--,$-103305.80
13,2020-08-19,2020-06-30,--,$-63572.79
14,2019-11-20,2019-09-30,--,$-998622.60
15,2019-08-19,2019-06-30,--,$-1056898.00
16,2019-05-21,2019-03-31,--,$-9999999.99
17,2018-11-15,2018-09-30,$-9999999.99,$-9999999.99
18,2018-08-20,2018-06-30,$-9999999.99,$-9999999.99
19,2018-05-21,2018-03-31,$-9999999.99,$-9999999.99
20,2018-04-17,2017-12-31,--,$-9999999.99
21,2017-11-21,2017-09-30,$-9999999.99,$-9999999.99
22,2017-08-21,2017-06-30,$-9999999.99,$-9999999.99
23,2017-05-17,2017-03-31,--,$-9999999.99
24,2017-04-10,2016-12-31,--,$-9999999.99
25,2016-11-14,2016-09-30,--,$-2119093.00
26,2016-08-15,2016-06-30,--,$2119093.00
27,2016-05-16,2016-03-31,--,$-6357279.00
28,2016-03-30,2015-12-31,--,$-6357279.00
29,2015-11-16,2015-09-30,--,$-9999999.99
30,2015-08-12,2015-06-30,--,$-4238186.00
31,2015-05-15,2015-03-31,--,$-4238186.00
32,2015-03-27,2014-12-31,--,$-8476372.00
