,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$-0.78,$-0.74
1,2024-08-06,2024-06-30,$-1.10,$-0.77
2,2024-05-02,2024-03-31,$-1.26,$-0.62
3,2024-02-20,2023-12-31,$-1.23,$-1.16
4,2023-11-02,2023-09-30,$-1.06,$-1.26
5,2023-08-03,2023-06-30,$-1.10,$-1.41
6,2023-05-04,2023-03-31,$-1.06,$-1.30
7,2023-02-28,2022-12-31,$-1.06,$-1.01
8,2022-11-03,2022-09-30,$-0.98,$-0.96
9,2022-08-04,2022-06-30,$-0.82,$-0.90
10,2022-05-05,2022-03-31,$-0.70,$-0.93
11,2022-03-01,2021-12-31,$-0.60,$-0.63
12,2021-11-04,2021-09-30,$-0.67,$-0.59
13,2021-08-05,2021-06-30,$-0.72,$-0.74
14,2021-05-06,2021-03-31,$-0.66,$-0.73
15,2021-03-11,2020-12-31,$-0.50,$-0.83
16,2020-11-05,2020-09-30,$-0.66,$-0.52
17,2020-08-05,2020-06-30,$-0.55,$-0.67
18,2020-05-07,2020-03-31,$-0.02,$-0.63
19,2020-03-10,2019-12-31,$-0.54,$-0.25
20,2019-11-07,2019-09-30,$-0.55,$-0.53
21,2019-08-08,2019-06-30,$-0.53,$-1.40
