,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.08,$0.13
1,2024-07-25,2024-06-30,$0.07,$0.11
2,2024-04-25,2024-03-31,$-0.23,$-0.08
3,2024-02-22,2023-12-31,$-0.11,$-0.08
4,2023-10-26,2023-09-30,$0.05,$0.14
5,2023-07-27,2023-06-30,$0.18,$0.22
6,2023-04-27,2023-03-31,$-0.05,$0.08
7,2023-02-23,2022-12-31,$0.37,$0.51
8,2022-10-27,2022-09-30,$0.36,$0.49
9,2022-07-28,2022-06-30,$0.12,$0.17
10,2022-04-28,2022-03-31,$-0.15,$-0.10
11,2022-02-24,2021-12-31,$0.43,$0.50
12,2021-11-04,2021-09-30,$0.45,$0.58
13,2021-08-05,2021-06-30,$0.45,$0.47
14,2021-05-06,2021-03-31,$0.25,$0.32
15,2021-03-11,2020-12-31,$0.19,$0.24
16,2020-11-05,2020-09-30,$0.35,$0.57
17,2020-08-06,2020-06-30,$0.08,$0.08
18,2020-05-07,2020-03-31,$0.22,$0.32
19,2020-03-12,2019-12-31,$0.35,$0.47
20,2019-10-31,2019-09-30,$0.26,$0.35
21,2019-08-01,2019-06-30,$0.16,$0.15
22,2019-05-02,2019-03-31,$0.02,$0.04
23,2019-02-28,2018-12-31,$0.04,$0.10
24,2018-10-31,2018-09-30,$0.25,$0.17
25,2018-08-02,2018-06-30,$0.12,$0.12
26,2018-05-03,2018-03-31,$0.05,$0.09
27,2018-03-01,2017-12-31,$0.09,$0.11
28,2017-11-01,2017-09-30,$0.24,$0.21
29,2017-08-02,2017-06-30,$0.06,$0.07
30,2017-05-04,2017-03-31,$0.04,$0.04
31,2017-02-23,2016-12-31,$0.02,$0.04
32,2016-11-03,2016-09-30,$0.07,$0.10
33,2016-08-04,2016-06-30,$0.08,$0.19
34,2016-05-04,2016-03-31,$-0.05,$0.02
35,2016-02-25,2015-12-31,$-0.03,$-0.13
36,2015-11-05,2015-09-30,$0.06,$0.00
37,2015-08-05,2015-06-30,$0.01,$0.04
38,2015-05-05,2015-03-31,$-0.07,$-0.07
39,2015-02-24,2014-12-31,$-0.04,$0.00
