Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,390.09890,201.28500,188.81390,108.14800,108.14800,80.66600,80.66600,19.52600,61.14000,61.14000,57.48300,74.24400,74.29100,0.73000,0.73000,0.52130,1.08910,42.72250,30.44430,0.00670,2.26420,2.39590,0.21790,0.97540,36.94040,1.703,1.7046
2024-06-30,409.07200,214.75500,194.31700,111.57900,111.57900,82.73800,82.73800,18.17800,64.56000,64.56000,60.90400,81.37500,81.39400,0.75000,0.75000,0.57660,1.36190,42.91010,31.58640,0.00670,2.42860,2.57610,0.22590,0.92400,36.45210,0.2264,0.2238
2024-03-31,332.21800,160.22900,171.98900,151.02700,151.02700,20.96200,20.96200,5.07400,15.88800,15.88800,12.23200,70.12900,70.16500,0.17000,0.17000,0.65050,1.86150,13.43810,7.84160,0.00520,0.60600,0.64370,0.05270,0.19000,35.89350,2.2684,2.281
2023-12-31,301.01300,134.60900,166.40400,94.71400,94.71400,71.69000,71.69000,13.23700,58.45300,58.45300,54.79700,64.29700,64.31200,0.85000,0.85000,0.61250,1.58030,43.08190,32.93010,0.00730,2.71620,2.73030,0.25820,0.92390,38.16050,1.71450,1.72100
2023-09-30,295.32200,118.01300,177.30900,118.19000,118.19000,59.11900,59.11900,8.91100,50.20800,50.20800,46.55100,65.19300,65.25500,0.72000,0.72000,0.60070,1.50430,39.20120,30.86750,0.00670,2.36110,2.37300,0.22340,0.82630,37.48130,1.2688,1.271
2023-06-30,286.97300,103.78000,183.19300,103.69900,103.69900,79.49400,79.49400,17.71900,61.77500,61.77500,58.11900,65.19500,65.21300,0.89000,0.89000,0.61030,1.56640,45.63560,33.36470,0.00770,2.95000,2.96280,0.27390,1.00540,36.99060,0.3178,0.3222
2023-03-31,265.41800,80.30800,185.11000,100.58000,100.58000,84.53000,84.53000,18.59600,65.93400,65.93400,62.27800,65.51100,65.55100,0.95000,0.95000,0.61540,1.59990,46.54480,34.29220,0.00810,3.17740,3.19050,0.29530,1.06770,36.09930,0.682,0.6819
2022-12-31,247.44300,50.62000,196.82300,94.89000,94.89000,101.93300,101.93300,22.42400,79.50900,79.50900,75.85300,65.34200,65.43100,1.16000,1.16000,,1.32290,52.45550,39.03450,0.00900,3.92760,3.94470,0.36720,3.42070,35.54750,1.01020,1.02040
2022-09-30,212.41500,24.31400,188.10100,95.13000,95.13000,92.97100,92.97100,19.57600,73.39500,73.39500,69.73800,65.28800,65.40400,1.07000,1.07000,0.48300,0.93440,49.82340,37.37280,0.00900,3.71760,3.73460,0.35330,1.66830,34.81190,1.4836,1.6168
2022-06-30,184.69800,15.40200,169.29600,88.45500,88.45500,80.84100,80.84100,17.54600,63.29500,63.29500,59.63900,65.31500,65.39600,0.91000,0.91000,,0.76570,48.17820,35.54260,0.00830,3.29640,3.31240,0.31400,2.85100,33.98720,1.3481,1.3026
2022-03-31,166.49700,15.75000,150.74700,87.78800,87.78800,62.95900,62.95900,13.60000,49.35900,49.35900,45.70300,65.25400,65.39800,0.70000,0.70000,,0.78480,41.62660,30.21750,0.00740,2.60920,2.62240,0.24010,2.25210,33.56000,0.8623,0.8175
2021-12-31,169.12100,16.30400,152.81700,89.55100,89.55100,63.26600,63.26600,12.98500,50.28100,50.28100,46.62500,65.20800,65.35000,0.72000,0.71000,,0.80030,41.53570,30.61050,0.00760,2.71920,2.73360,0.25170,2.33960,32.92970,0.41070,0.36840
2021-09-30,168.58890,17.63000,150.95900,84.17000,84.17000,66.78900,66.78900,14.41800,52.37100,52.37100,48.71500,72.52900,72.56600,0.71000,0.71000,,0.80900,44.09710,32.16380,0.00770,2.86800,2.88380,0.26650,2.46330,32.63590,0.8606,1.2045
2021-06-30,160.65900,18.84300,141.81600,81.79100,81.79100,60.02500,60.02500,12.60300,47.42200,47.42200,43.76600,71.79500,71.90100,0.61000,0.61000,,0.87550,41.73740,30.43190,0.00730,2.46060,2.47190,0.24130,2.12920,32.05950,0.757,0.6835
2021-03-31,161.23100,22.72000,138.51100,81.71200,81.71200,56.79900,56.79900,11.92800,44.87100,44.87100,42.14900,75.35500,75.39300,0.56000,0.56000,,0.92160,41.00690,30.43010,0.00710,2.20720,2.21710,0.22970,1.92340,31.92110,1.4733,1.3601
2020-12-31,161.69200,27.30800,134.38400,84.85900,84.85900,49.52500,49.52500,10.57400,38.95100,38.95100,38.95100,75.79300,75.79800,0.51000,0.51000,,1.26110,37.69490,29.64670,0.00690,1.88920,2.22280,0.20430,1.88920,27.17610,1.24250,1.13180
2020-09-30,158.18300,32.28100,125.90200,83.56600,83.56600,42.33610,42.33600,7.99300,34.34300,34.34300,34.34300,76.72200,76.73100,0.47000,0.47000,,1.34050,35.45670,28.76250,0.00640,1.70510,2.01520,0.18270,1.70510,26.61060,0.6964,0.5696
2020-06-30,162.98300,32.33100,130.65200,86.34200,86.34200,44.31000,44.31000,9.45800,34.85200,34.85200,34.85200,75.70600,75.71300,0.46000,0.46000,,1.40670,36.97060,29.07920,0.00660,1.75090,2.07450,0.19180,1.75090,26.29260,0.8131,0.6859
2020-03-31,175.85900,42.00600,133.85300,87.60200,87.60200,46.25100,46.25100,9.87400,36.37700,36.37700,36.37700,76.98800,77.00700,0.47000,0.47000,,1.53580,36.80850,28.95040,0.00720,1.83170,2.17180,0.20940,1.83170,26.23260,-0.2754,-0.3401
2019-12-31,211.20000,45.13900,166.06100,79.77200,79.77200,86.28900,86.28900,18.42300,67.86600,67.86600,67.86600,78.48000,78.53500,0.86000,0.86000,,1.09710,50.81470,39.96560,0.01030,3.30910,3.89940,0.41320,3.30910,26.25740,0.93710,1.55920
2019-09-30,185.89300,49.26400,136.62900,71.29700,71.29700,65.33200,65.33200,12.97000,52.36200,52.36200,52.36200,80.47100,80.49500,0.66000,0.66000,,1.10670,47.16120,37.79860,0.00840,2.57560,3.03770,0.31780,2.57560,25.78600,0.7987,0.7906
