Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,303.63300,99.95100,203.68200,10.82200,,97.85000,105.83200,-42.37100,63.46100,63.46100,63.46100,,58.94500,192.86000,105.83200,83.99400,83.99400,0.70000,0.70000,0.58470,1.40800,34.85520,34.85520,20.90060,19.41320,0.03580,2.09730,1.99210,0.74840,0.82730,37.49840,1.6964,2.1566
2024-06-30,296.05200,94.18000,201.87200,12.09200,52.28000,44.86100,157.01100,-42.35600,114.65500,114.65500,114.65500,,109.97400,242.06000,157.01100,82.93200,83.56300,1.32000,1.32000,0.59790,1.48700,53.03490,53.03490,38.72800,37.14690,0.03520,3.93870,3.73370,1.36150,1.50130,36.73620,2.0114,1.2981
2024-03-31,291.32300,95.71900,195.60400,12.00600,,95.41000,100.19400,-42.17800,58.01600,58.01600,58.01600,,54.72800,183.59800,100.19400,82.60500,82.60500,0.66000,0.66000,0.60010,1.50070,34.39280,34.39280,19.91470,18.78600,0.03520,2.04560,1.93650,0.70140,0.77440,36.11850,1.70890,0.93710
2023-12-31,291.81210,95.69300,196.11910,13.10000,8.17900,87.34210,108.77700,-41.68700,67.09000,67.09000,67.09000,,60.80900,191.19800,108.77700,81.31300,81.31300,0.76000,0.76000,0.60250,1.51600,37.27640,37.27640,22.99080,20.83840,0.03460,2.32760,2.20530,0.79520,0.87650,36.75220,1.3824,0.3032
2023-09-30,286.60400,91.64000,194.96400,13.14900,,94.88000,100.08400,-40.69200,59.39200,59.39200,59.39200,,55.04000,181.81500,100.08400,81.27400,81.27400,0.67000,0.67000,0.60410,1.52590,34.92070,34.92070,20.72270,19.20420,0.03460,2.12020,2.00580,0.71610,0.79410,36.27940,1.8545,1.0061
2023-06-30,280.67900,87.99100,192.68800,11.91300,,90.88700,101.80100,-38.79700,63.00400,63.00400,63.00400,,58.49100,180.77500,101.80100,81.21400,81.21400,0.72000,0.72000,0.60150,1.50960,36.26960,36.26960,22.44700,20.83910,0.03390,2.23370,2.11390,0.76100,0.84230,36.56250,1.8363,0.8638
2023-03-31,273.05900,87.77100,185.28800,12.54500,1.70200,89.48000,95.80800,-38.07700,57.73100,57.73100,57.73100,,53.32700,174.44500,95.80800,81.14100,81.14100,0.65000,0.65000,0.59740,1.48360,35.08690,35.08690,21.14230,19.52950,0.03300,2.02960,1.92170,0.69810,0.77370,36.85690,1.76250,0.81940
2022-12-31,280.05710,95.96500,184.09210,13.59000,63.76000,28.99500,155.09710,-37.40500,117.69210,117.69210,117.69210,,112.35700,234.26210,155.09710,79.85400,80.50800,1.43000,1.44000,0.59170,1.44930,55.38050,55.38050,42.02430,40.11930,0.03400,4.09480,3.87910,1.42930,1.58380,37.29900,1.3976,-0.4838
2022-09-30,273.45100,91.61200,181.83900,13.10000,100.09700,-9.88800,191.72700,-32.95300,158.77400,158.77400,158.77400,,154.13000,268.83600,191.72700,80.76500,81.51100,1.90000,1.89000,0.59410,1.46370,70.11380,70.11380,58.06310,56.36480,0.03330,5.62620,5.32460,1.93230,2.16120,36.72090,1.732,0.6698
2022-06-30,264.09900,82.43400,181.66500,13.60400,,88.06500,93.60000,-29.13300,64.46700,64.46700,64.46700,,59.66800,168.06100,93.60000,79.20200,79.20200,0.75000,0.75000,0.58780,1.42620,35.44130,35.44130,24.41020,22.59300,0.03380,2.37310,2.24120,0.82540,0.92380,35.55670,1.977,0.6032
2022-03-31,256.77100,86.77100,170.00000,12.34200,,84.01600,85.98400,-31.25600,54.72800,54.72800,54.72800,,49.97400,157.65800,85.98400,78.44600,78.54300,0.63000,0.63000,0.60280,1.51750,33.48660,33.48660,21.31390,19.46250,0.03350,2.14230,2.01610,0.71370,0.80080,34.18130,1.31230,0.22980
2021-12-31,254.15400,86.87100,167.28300,14.49900,72.52200,19.79300,147.49000,-30.74800,116.74200,116.74200,116.74200,,111.71400,225.30600,147.49000,77.33600,77.36800,1.45000,1.45000,0.60740,1.54690,58.03170,58.03170,45.93360,43.95520,0.03330,4.66380,4.38360,1.53160,1.72120,33.88100,1.3738,-0.3027
2021-09-30,247.28400,78.84700,168.43700,12.25300,,82.86400,85.57300,-31.03200,54.54100,54.54100,54.54100,,50.11200,156.18400,85.57300,77.48500,77.57500,0.64000,0.64000,0.62460,1.66380,34.60510,34.60510,22.05600,20.26500,0.03240,2.28570,2.14210,0.71440,0.80410,32.73780,1.5289,0.0629
2021-06-30,231.62500,72.24100,159.38400,12.84600,,80.52100,78.86300,-30.80400,48.05900,48.05900,48.05900,,44.19300,146.53800,78.86300,77.47400,77.50500,0.57000,0.57000,0.62240,1.64800,34.04770,34.04770,20.74860,19.07960,0.03020,1.98930,1.86580,0.62590,0.70460,33.12510,1.6916,0.2299
2021-03-31,218.16100,78.65800,139.50300,10.25800,17.42800,56.70400,82.79900,-33.06000,49.73900,49.73900,49.73900,,46.22600,146.67300,82.79900,76.84200,76.84200,0.60000,0.60000,0.62530,1.66870,37.95320,37.95320,22.79920,21.18890,0.02840,2.03430,1.90940,0.64850,0.71550,33.52330,1.49800,0.40850
2020-12-31,219.51300,77.41800,142.09500,12.30700,86.43500,-9.70400,151.79900,-49.58800,102.21100,102.21100,102.21100,,92.71400,216.22300,151.79900,75.51500,75.51500,1.22000,1.22000,0.63130,1.71200,69.15260,69.15260,46.56260,42.23620,0.02890,4.27890,4.01020,1.34350,1.47870,33.21840,1.3389,-0.6766
2020-09-30,208.19700,72.35200,135.84500,9.30800,-57.21800,132.15700,3.68800,-37.31100,-33.62300,-33.62300,-33.62300,,-30.29900,69.31900,3.68800,75.40400,75.40400,-0.41000,-0.41000,0.65210,1.87460,1.77140,1.77140,-16.14960,-14.55300,0.02700,-1.48900,-1.39050,-0.43600,-0.48370,31.96790,1.154,-0.2464
2020-06-30,176.22700,67.01600,109.21100,9.81400,11.68200,60.91600,48.29500,-37.43600,10.85900,10.85900,10.85900,,8.49600,111.07900,48.29500,75.39400,75.39400,0.11000,0.11000,0.64170,1.79130,27.40500,27.40500,6.16190,4.82110,0.02260,0.45800,0.42900,0.13940,0.15370,33.46560,0.83,-0.7172
2020-03-31,231.55700,73.37600,158.18100,10.25100,,72.43900,85.74200,-29.30100,56.44100,56.44100,56.44100,,52.75300,147.93000,85.74200,75.36000,75.36000,0.70000,0.70000,0.63000,1.70270,37.02850,37.02850,24.37460,22.78190,0.02980,2.31350,2.17110,0.72730,0.80330,34.37590,1.57580,-0.27900
2019-12-31,239.14900,76.69300,162.45600,10.70700,85.90300,-13.76500,176.22100,-27.25500,148.96600,148.96600,148.96600,,144.33700,237.65200,176.22100,74.76600,74.76600,1.94000,1.94000,0.56530,1.30060,73.68670,73.68670,62.29000,60.35440,0.03520,6.01610,5.65090,2.19230,2.45620,34.89670,1.5771,-0.1621
2019-09-30,233.94700,83.51400,150.43300,11.06000,14.29300,56.41500,94.01800,-26.91200,67.10600,67.10600,67.10600,,63.45500,153.66600,94.01800,74.83200,74.83200,0.84000,0.84000,0.56550,1.30150,40.18770,40.18770,28.68430,27.12370,0.03540,2.78090,2.60800,1.01560,1.13310,34.08330,1.3582,-0.1066
2019-06-30,230.46500,66.60400,163.86100,11.42200,16.19700,54.28200,109.57900,-26.91200,82.66700,82.66700,82.66700,,78.89100,168.63600,109.57900,74.71300,74.71300,1.05000,1.05000,0.56260,1.28650,47.54690,47.54690,35.86970,34.23120,0.03610,3.51680,3.29270,1.29500,1.44010,33.49760,1.8289,0.594
2019-03-31,232.22700,71.94700,160.28000,9.56500,,69.18700,91.09300,-29.29000,61.80300,61.80300,61.80300,,58.13400,150.71500,91.09300,74.20000,74.20000,0.78000,0.78000,0.56340,1.29060,39.22590,39.22590,26.61320,25.03330,0.03660,2.63940,2.47060,0.97310,1.07860,33.42680,1.41400,0.37030
2018-12-31,235.37600,75.44200,159.93400,9.62000,1.50200,75.09400,84.84000,-28.45800,56.38200,56.38200,56.38200,,51.56600,151.81600,84.84000,73.27400,73.30200,0.71000,0.71000,0.56690,1.30880,36.04450,36.04450,23.95400,21.90790,0.03740,2.44360,2.28510,0.89640,0.98980,33.23020,2.0805,0.7099
2018-09-30,229.75300,70.99500,158.75800,7.63800,3.12500,65.29100,93.46700,-29.28700,64.18000,64.18000,64.18000,,60.54800,154.24500,93.46700,73.40000,73.40800,0.82000,0.82000,0.57230,1.33830,40.68150,40.68150,27.93430,26.35350,0.03660,2.82300,2.63740,1.02110,1.12790,32.94710,1.3653,-1.4064
2018-06-30,224.90200,68.21200,156.69000,8.41300,3.97200,62.82200,93.86800,-28.33500,65.53300,65.53300,65.53300,,61.58400,152.24900,93.86800,72.99000,73.02500,0.84000,0.84000,0.58170,1.39070,41.73730,41.73730,29.13850,27.38260,0.03570,2.94190,2.74470,1.03980,1.14810,32.51300,1.9012,1.5383
2018-03-31,225.40500,73.22100,152.18400,7.92900,3.31600,62.72300,89.46100,-26.53000,62.93100,62.93100,62.93100,,59.23700,147.57100,89.46100,72.90500,72.96800,0.81000,0.81000,0.58430,1.40550,39.68900,39.68900,27.91910,26.28030,0.03580,2.84360,2.65180,0.99990,1.10240,32.41200,1.70180,1.18310
