Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,,,16.04500,5.18100,-21.22600,-0.02000,-21.24600,-21.24600,-21.24600,-21.24600,-20.46000,-21.22600,3.22130,3.22130,-6.59670,-6.59670,1.83960,0.02540,0.03510,,,,,,,,,-95.56920,-95.56920,-52.43600,-93.14340,7.21750,-4.7956,-4.8198
2020-06-30,,,13.44800,5.52600,-18.97400,-0.01300,-18.98700,-18.98700,-18.98700,-18.98700,-17.63900,-18.97400,3.21250,3.21250,-5.84710,-5.84710,3.30610,0.01530,0.02040,,,,,,,,,-46.63620,-46.63620,-32.75710,-45.92330,13.24980,-4.0482,-4.072
2020-03-31,,,19.66500,5.25000,-26.85900,0.16500,-26.69400,-26.69400,-26.69400,-26.69400,-25.85400,-26.85900,3.20550,3.20550,-8.39580,-8.39580,4.49560,0.01200,0.01550,,,,,,,,,-47.28280,-47.28280,-36.09250,-46.71770,18.37240,-9.13230,-9.34480
2019-12-31,,,27.06600,5.26400,-32.33000,0.46900,-31.86100,-31.86100,-31.86100,-31.86100,-31.55700,-32.33000,2.68730,2.68730,-9.44530,-9.44530,4.72220,0.00910,0.01150,,,,,,,,,-39.80240,-39.80240,-30.79220,-39.44120,26.09640,-9.8508,-10.1926
2019-09-30,,,22.79200,6.92500,-29.71700,0.46200,-29.25500,-29.25500,-29.25500,-29.25500,-28.96400,-29.71700,2.89930,2.89930,-10.04500,-10.04500,6.77560,0.00720,0.00890,,,,,,,,,-26.95690,-26.95690,-22.34470,-26.76410,35.37170,-2.1772,-2.1375
2019-06-30,,,21.61000,5.35900,-26.96900,0.44400,-26.52500,-26.52500,-26.52500,-26.52500,-26.39800,-26.96900,2.32400,2.32400,-11.39430,-11.39430,5.72900,0.01070,0.01310,,,,,,,,,-34.67550,-34.67550,-27.54300,-34.30370,32.39790,-11.2955,-11.784
2019-03-31,,,23.26900,7.03300,-30.30200,0.72000,-29.58200,-29.58200,-29.58200,-29.58200,-29.85400,-30.30200,2.31960,2.31960,-12.74360,-12.74360,6.98510,0.00810,0.01000,,,,,,,,,-29.84670,-29.84670,-24.60370,-29.60390,41.95830,-11.17760,-12.01950
2018-12-31,,,17.76200,4.62400,-22.38600,0.46500,-21.92100,-21.92100,-21.92100,-21.92100,-21.94300,-22.38600,2.21860,2.21860,-9.59520,-9.59520,10.30680,0.00680,0.00820,,,,,,,,,-17.51120,-17.51120,-15.70310,-17.39180,52.96930,-10.4598,-11.2131
2018-09-30,,,14.68000,4.47000,-19.15000,0.13000,-19.02000,-19.02000,-19.02000,-19.02000,-18.62300,-19.15000,2.30380,2.30380,-8.24590,-8.24590,13.95420,,,,,,,,,,,-13.11060,-13.11060,-12.12920,-13.11060,61.38540,-6.5994,-7.5158
2018-06-30,,,13.59400,4.58400,-18.17800,0.19800,-17.98000,-17.98000,-17.98000,-17.98000,-17.90400,-18.17800,2.29780,2.29780,-7.79610,-7.79610,18.95070,,,,,,,,,,,-11.07880,-11.07880,-10.48580,-11.07880,68.64620,-5.8101,-7.1341
2018-03-31,,,11.92900,4.04400,-15.97300,0.09600,-15.87700,-15.87700,-15.87700,-15.87700,-15.74100,-15.97300,1.95800,1.95800,-8.09600,-8.09600,18.57340,,,,,,,,,,,-8.87230,-8.87230,-8.38980,-8.87230,75.62390,-8.77030,-9.28150
2017-12-31,,,11.96000,3.22200,-15.18200,0.68900,-14.49800,-14.49800,-14.48700,-14.48700,-14.95100,-15.18200,0.91050,0.91050,-12.59400,-12.59400,6.26900,,,,,,,,,,,24.44770,24.44780,-19.01360,24.44770,-45.70250,-21.8243,-22.6075
2017-09-30,,,10.61900,3.07700,-13.69600,0.19100,-13.50500,-13.50500,-13.50500,-13.50500,-13.55500,-13.69600,1.14030,1.14030,-11.84410,-11.84410,,,,,,,,,,,,,,,,,-8.2216,-9.6791
2017-06-30,,,8.60700,3.28000,-11.88700,0.57600,-11.31100,-11.31100,-11.31100,-11.31100,-11.76700,-11.88700,1.13660,1.13660,-9.89510,-9.89510,,,,,,,,,,,,,,,,,32.7296,33.697
2017-03-31,,,8.73300,5.38000,-14.11300,0.23800,-13.87500,-13.87500,-13.87500,-0.01400,-13.95500,-14.11300,0.20330,0.20330,-0.14990,-0.14990,,,,,,,,,,,,,,,,,-50.15210,-51.37200
2016-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2015-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
