,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.02,$1.11
1,2024-07-31,2024-06-30,--,$0.90
2,2024-05-01,2024-03-31,--,$0.43
3,2024-03-28,2023-12-31,$0.27,$0.27
4,2023-10-25,2023-09-30,$0.15,$0.20
5,2023-07-26,2023-06-30,$0.05,$0.10
6,2023-04-26,2023-03-31,--,$-0.06
7,2023-01-25,2022-12-31,$-0.41,$-0.41
8,2022-10-26,2022-09-30,$-0.14,$-0.14
9,2022-07-27,2022-06-30,$-0.12,$0.00
10,2022-04-20,2022-03-31,$-0.13,$-0.18
11,2022-01-26,2021-12-31,$-0.13,$-0.18
12,2021-10-20,2021-09-30,$-0.17,$-0.23
13,2021-07-21,2021-06-30,$-0.25,$-0.09
14,2021-04-21,2021-03-31,$-0.64,$-0.51
15,2021-01-27,2020-12-31,$-0.62,$-0.52
16,2020-10-21,2020-09-30,$-0.52,$-0.44
17,2020-07-29,2020-06-30,$-0.28,$-0.27
18,2020-04-22,2020-03-31,$-0.06,$-0.16
19,2020-01-22,2019-12-31,$0.03,$0.02
20,2019-10-23,2019-09-30,$0.26,$0.05
21,2019-07-24,2019-06-30,$0.28,$0.27
22,2019-04-24,2019-03-31,$0.24,$0.14
23,2019-01-23,2018-12-31,$0.16,$0.07
24,2018-10-24,2018-09-30,$0.45,$0.44
25,2018-07-25,2018-06-30,$0.44,$0.44
26,2018-04-25,2018-03-31,$0.23,$0.28
27,2018-01-24,2017-12-31,$0.04,$0.00
28,2017-10-25,2017-09-30,$0.02,$0.02
29,2017-07-26,2017-06-30,$0.13,$0.17
30,2017-04-26,2017-03-31,$-0.06,$-0.11
31,2017-01-25,2016-12-31,$-0.10,$-0.22
32,2016-10-26,2016-09-30,$0.03,$-0.07
33,2016-07-27,2016-06-30,$-0.07,$-0.11
34,2016-04-27,2016-03-31,$-0.26,$-0.27
35,2016-01-27,2015-12-31,$-0.30,$-0.26
36,2015-10-28,2015-09-30,$-0.21,$-0.22
37,2015-07-29,2015-06-30,$0.10,$-0.05
38,2015-04-29,2015-03-31,$0.02,$0.02
39,2015-01-28,2014-12-31,$0.24,$0.24
