Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,563.12200,369.92700,193.19500,166.39590,166.39590,26.79910,-17.92700,8.87200,4.14100,4.73100,4.73100,3.99900,38.19910,26.79910,22.27160,23.01420,0.18000,0.17000,1.19090,0.26520,1.11400,34.30780,4.75900,4.75900,1.57550,0.71010,0.21620,0.40800,5.29210,17.00660,0.47970,1.32710,0.18160,0.35250,43.74710,-0.0357,-0.7586
2024-06-30,757.72000,515.62100,242.09900,181.07200,181.07200,61.02700,-18.22900,42.79800,11.08500,31.71300,31.71300,31.55000,72.21700,61.02700,22.26880,23.04910,1.42000,1.37000,1.19610,0.27150,1.12500,31.95100,8.05400,8.05400,5.64830,4.16380,0.29210,0.58570,7.19870,12.50230,3.24620,9.09710,1.22270,2.36480,43.89080,3.7549,3.1079
2024-03-31,582.89200,392.47100,190.42100,169.02000,169.02000,21.40100,-19.37400,2.02700,0.57800,1.44900,1.44900,1.58700,32.36600,21.40100,22.29960,22.99920,0.07000,0.07000,1.23650,0.28380,1.21550,32.66830,3.67150,3.67150,0.34770,0.27230,0.22150,0.42080,4.79200,18.78140,0.15410,0.46600,0.05510,0.11040,42.17380,-0.9281,-1.5801
2023-12-31,527.27400,351.79300,175.48100,156.48200,156.48200,18.99900,-18.36500,0.63400,-0.21100,0.84500,0.84500,0.93000,29.93100,18.99900,22.19610,22.80900,0.04000,0.04000,1.28300,0.28960,1.15520,33.28080,3.60320,3.60320,0.12020,0.17640,0.20870,0.40150,5.57370,16.14740,0.09040,0.26430,0.03340,0.06420,41.91270,-3.90610,-4.49010
2023-09-30,594.59500,390.87990,203.71510,169.39900,169.39890,34.31620,-15.80500,18.51100,3.27200,15.23900,15.23900,15.14100,47.95720,34.31620,21.85240,22.42940,0.69000,0.65000,1.32600,0.29770,1.04530,34.26110,5.77140,5.77140,3.11320,2.54640,0.24560,0.48090,6.93160,12.98400,1.65930,4.77890,0.62940,1.16540,41.54290,-1.1271,-1.754
2023-06-30,721.84400,478.03600,243.80800,169.22700,169.22700,74.58100,-14.79800,59.78300,15.45500,44.32800,44.32800,44.41600,84.00000,74.58100,21.88540,22.42740,2.03000,1.98000,1.32340,0.30670,1.04800,33.77570,10.33200,10.33200,8.28200,6.15310,0.30330,0.64680,7.59690,11.84690,4.91250,14.81990,1.86230,3.40570,41.19580,2.4459,1.4356
2023-03-31,570.34000,369.43100,200.90900,145.50400,145.50400,55.40500,-13.28000,42.12500,12.20100,29.92400,29.92400,30.03500,64.25900,55.40500,21.85360,22.31430,1.37000,1.35000,1.29620,0.32360,1.10240,35.22620,9.71440,9.71440,7.38590,5.26620,0.24530,0.51940,4.87850,18.44850,3.51530,11.94510,1.28720,2.37760,38.95290,-4.1941,-4.8823
2022-12-31,507.92700,321.03000,186.89700,150.39700,150.39700,36.50000,-9.48400,27.01600,7.02900,19.98700,19.98700,19.69000,45.61800,36.50000,21.75620,22.22320,0.91000,0.89000,1.34530,0.33760,0.96810,36.79600,7.18610,7.18610,5.31890,3.87650,0.24030,0.53030,7.41350,12.14010,2.45260,8.04580,0.94580,1.62470,37.29470,-7.03290,-7.50150
2022-09-30,536.76390,339.99700,196.76690,145.84800,145.84800,50.91900,-0.98400,49.93500,11.57500,38.36000,38.36000,38.36000,56.08500,50.91890,21.70620,22.39920,1.77000,1.71000,1.82670,0.05470,0.23030,36.65800,9.48630,9.48630,9.30300,7.14650,0.39680,0.74830,10.67400,8.43170,4.90120,7.15410,2.83570,4.63300,36.11280,-2.1293,-2.7785
2022-06-30,688.53700,452.06400,236.47300,141.17300,141.17300,95.30000,-1.00800,94.29200,24.11300,70.17900,70.17900,70.17900,100.24800,95.30000,21.52430,22.17330,3.26000,3.17000,1.78390,0.05810,0.21010,34.34430,13.84090,13.84090,13.69450,10.19250,0.52160,1.20800,11.13000,8.08620,9.44870,14.19060,5.31630,8.89950,34.49520,1.5943,1.0712
2022-03-31,610.10600,404.79100,205.31500,133.53200,133.53200,71.78300,-0.65400,71.12900,17.62200,53.50700,53.50700,53.50700,76.59100,71.78300,21.86140,22.53010,2.45000,2.37000,1.70050,0.06350,0.16050,33.65240,11.76570,11.76570,11.65850,8.77010,0.50600,1.22760,9.79680,9.18670,7.93570,12.50180,4.43770,7.43150,31.19200,3.598,3.2403
2021-12-31,472.69100,305.49200,167.19900,119.99700,119.99700,47.20200,-0.63700,46.56500,10.62200,35.94300,35.94300,35.94300,51.69800,47.20200,21.89930,22.66370,1.64000,1.59000,1.57380,0.06860,0.25840,35.37170,9.98580,9.98580,9.85100,7.60390,0.40220,0.93880,11.97660,7.51470,5.67500,9.30600,3.05860,5.28590,28.81890,0.35650,-0.69180
2021-09-30,462.31010,287.75800,174.55210,130.85500,130.85500,43.69710,-0.66600,43.03100,10.20500,32.82600,32.82600,32.82600,47.72410,43.69710,22.01010,22.85950,1.52000,1.46000,2.06110,0.07390,0.12610,37.75650,9.45190,9.45190,9.30780,7.10040,0.45870,1.24580,9.70200,9.27640,5.51800,8.33630,3.25710,5.11000,27.26130,2.048,1.7116
2021-06-30,666.32800,461.65400,204.67400,123.76600,123.76600,80.90800,-0.63900,80.26900,20.65100,59.61800,59.61800,59.61800,85.00600,80.90800,22.13290,23.03770,2.69000,2.59000,2.20270,0.07790,0.09520,30.71670,12.14240,12.14240,12.04650,8.94720,0.69690,2.20450,11.06950,8.13050,10.40870,15.44190,6.23560,9.59810,26.14440,7.9281,7.6574
2021-03-31,523.09500,366.28900,156.80600,103.93600,103.93600,52.87000,-1.09200,51.77800,12.84300,38.93500,38.93500,38.93500,56.53700,52.87000,22.14300,22.98610,1.76000,1.69000,2.14450,0.08630,0.16820,29.97660,10.10710,10.10710,9.89840,7.44320,0.56540,1.20900,9.60000,9.37500,7.44020,10.21510,4.20860,6.79800,23.62120,6.944,6.7276
2020-12-31,411.52400,288.12300,123.40100,91.41700,91.41700,31.98400,-1.26800,30.71600,7.11600,23.60000,23.60000,23.60000,35.79800,31.98400,22.02590,22.74510,1.07000,1.04000,1.73850,0.09410,0.44810,29.98640,7.77210,7.77210,7.46400,5.73480,0.42650,0.76050,9.35260,9.62300,4.89040,6.95210,2.44590,4.43020,21.81060,-0.56450,-0.86850
2020-09-30,398.76210,282.29600,116.46610,83.71400,83.71400,32.75200,-0.78500,31.96700,6.38400,25.58300,25.58300,25.58300,36.07010,32.75200,21.54770,22.12530,1.18000,1.15000,1.84680,0.01590,0.33430,29.20690,8.21340,8.21340,8.01660,6.41560,0.51430,0.94730,9.92070,9.07200,5.61770,6.89380,3.29970,5.52860,20.82960,3.7308,3.5274
2020-06-30,498.30400,374.85100,123.45300,74.83800,74.83800,48.61500,-2.13300,46.48200,11.55500,34.92700,34.92700,34.92700,51.91900,48.61500,21.49940,22.04590,1.62000,1.58000,1.77310,,0.34600,24.77460,9.75610,9.75610,9.32800,7.00920,0.67710,1.19340,7.17210,12.54860,8.21760,9.71220,4.74580,8.21760,19.74010,10.8869,10.7925
2020-03-31,308.47500,229.69900,78.77600,69.06000,69.06000,9.71600,-3.01300,6.70300,1.63800,5.06500,5.06500,5.06500,12.85900,9.71600,21.52020,21.96030,0.24000,0.23000,1.38090,,0.93750,25.53720,3.14970,3.14970,2.17290,1.64190,0.35330,0.45320,8.61330,10.44900,1.30850,1.57330,0.58010,1.30850,18.02790,0.0343,0.0655
2019-12-31,304.17200,224.15400,80.01800,64.38600,64.38600,15.63200,-3.34400,12.28800,3.22900,9.05900,9.05900,9.05900,18.63900,15.63200,21.45390,21.89010,0.42000,0.41000,1.39120,,0.87740,26.30680,5.13920,5.13920,4.03980,2.97820,0.36410,0.45380,8.42160,10.68680,2.37930,2.86430,1.08440,2.37930,17.70920,-0.88160,-1.08250
2019-09-30,308.13590,220.69400,87.44190,74.86400,74.86390,12.57800,-3.09400,9.48400,2.79900,6.68500,6.68500,6.68500,15.70900,12.57800,22.29410,22.88120,0.30000,0.29000,1.37710,,0.84610,28.37770,4.08200,4.08200,3.07790,2.16950,0.39300,0.46220,7.26770,12.38360,1.81250,2.19370,0.85260,1.81250,17.29760,-0.7377,-0.8971
2019-06-30,383.49400,285.78400,97.71000,68.96800,68.96800,28.74200,-2.93600,25.80600,6.71900,19.08700,19.08700,19.08700,31.63200,28.74200,22.24390,22.82120,0.86000,0.84000,1.47930,,0.78380,25.47890,7.49480,7.49480,6.72920,4.97710,0.50770,0.65740,7.80980,11.52390,5.16160,5.88430,2.52670,5.16160,17.07390,2.8508,2.6416
2019-03-31,303.58600,229.38400,74.20200,63.97600,63.97600,10.22600,-3.03300,7.19300,1.89000,5.30300,5.30300,5.30300,13.02700,10.22600,22.83660,23.41770,0.23000,0.23000,1.50820,,0.80740,24.44180,3.36840,3.36840,2.36930,1.74680,0.40530,0.50460,6.67150,13.49030,1.43910,1.58480,0.70800,1.43910,16.13560,0.1253,-0.0815
2018-12-31,241.93700,178.45900,63.47800,54.49200,54.49200,8.98600,-2.51600,6.47000,1.56000,4.91000,4.91000,4.91000,11.76100,8.98600,22.77960,23.40070,0.22000,0.21000,1.56160,,0.74900,26.23740,3.71420,3.71420,2.67430,2.02950,0.34780,0.40060,9.40990,9.56440,1.35850,1.49820,0.70580,1.35850,15.82960,-2.78150,-2.90890
2018-09-30,308.59090,229.58700,79.00390,62.05600,62.05600,16.94800,-2.02200,14.92600,3.38600,11.54000,11.54000,11.54000,19.76800,16.94800,22.26940,23.03070,0.52000,0.50000,1.62680,,0.60310,25.60150,5.49200,5.49200,4.83680,3.73960,0.48180,0.60890,9.07540,9.91690,3.26830,3.54420,1.80160,3.26830,15.57460,0.798,0.6672
2018-06-30,361.25400,270.56700,90.68700,64.08900,64.08900,26.59800,-2.49900,24.09900,6.72300,17.37600,17.37600,17.37600,29.33800,26.59800,22.39910,23.18260,0.78000,0.75000,1.57230,,0.68130,25.10340,7.36270,7.36270,6.67090,4.80990,0.55080,0.71310,8.46370,10.63370,5.08630,5.61050,2.64910,5.08630,15.17510,3.1038,2.9518
2018-03-31,270.60500,201.31200,69.29300,58.65900,58.65900,10.63400,-2.84000,7.79400,1.61000,6.18400,6.18400,6.18400,13.28600,10.63400,22.17320,22.94060,0.28000,0.27000,1.41760,,0.93800,25.60670,3.92970,3.92970,2.88020,2.28530,0.39210,0.47490,7.54950,11.92130,1.93890,2.15370,0.89600,1.93890,14.34710,1.6293,1.4365
2017-12-31,236.92100,177.67200,59.24900,50.24600,50.24600,9.00300,-2.54200,6.46100,2.24900,4.21200,4.21200,4.21200,11.46400,9.00300,21.98700,22.71270,0.19000,0.19000,1.40300,,0.99450,25.00790,3.80000,3.80000,2.72710,1.77780,0.35000,0.40310,8.24760,10.91220,1.36110,1.50940,0.62220,1.36110,14.02050,-2.47370,-2.58920
2017-09-30,250.61800,184.29210,66.32590,58.59300,58.59290,7.73290,-1.97000,5.76300,1.85200,3.91100,3.91100,3.91100,10.21990,7.73290,23.96660,24.67880,0.17000,0.16000,1.41550,,0.84110,26.46500,3.08550,3.08550,2.29950,1.56050,0.39160,0.45920,10.16250,8.85610,1.29420,1.43840,0.61110,1.29420,13.80680,0.4186,0.3313
2017-06-30,329.80900,245.01700,84.79200,59.55700,59.55700,25.23500,-1.89700,23.33800,9.09400,14.24400,14.24400,14.24400,27.69100,25.23500,24.33680,25.09540,0.59000,0.57000,1.52120,,0.72190,25.70940,7.65140,7.65140,7.07620,4.31890,0.49880,0.63600,7.90980,11.37820,4.25530,4.67390,2.15410,4.25530,13.78290,1.4594,1.3181
2017-03-31,245.01800,183.95900,61.05900,54.78100,54.78100,6.27800,-2.04500,4.23300,1.48400,2.74900,2.74900,2.74900,8.54400,6.27800,24.29380,25.11640,0.11000,0.11000,1.43320,,0.82900,24.92020,2.56230,2.56230,1.72760,1.12200,0.36400,0.45460,6.63270,13.56920,0.85690,0.94390,0.40840,0.85690,13.17370,0.0494,-0.1203
2016-12-31,226.87500,173.73700,53.13800,47.09500,47.09500,6.04300,-1.56900,4.47400,1.83100,2.64300,2.64300,2.64300,8.19800,6.04300,24.24970,24.92310,0.11000,0.11000,1.60100,,0.67670,23.42170,2.66360,2.66360,1.97200,1.16500,0.38710,0.47780,9.88390,9.10570,0.83760,0.83760,0.45090,0.83760,13.01530,-1.73510,-1.87870
