,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-25,2024-10-31,$1.41,$1.46
1,2024-08-21,2024-07-31,$1.25,$1.32
2,2024-05-29,2024-04-30,$1.19,$1.22
3,2024-02-27,2024-01-31,$1.21,$1.29
4,2023-11-20,2023-10-31,$1.34,$1.38
5,2023-08-15,2023-07-31,$1.37,$1.43
6,2023-05-23,2023-04-30,$1.27,$1.27
7,2023-02-28,2023-01-31,$1.31,$1.37
8,2022-11-21,2022-10-31,$1.39,$1.53
9,2022-08-16,2022-07-31,$1.20,$1.34
10,2022-05-24,2022-04-30,$1.11,$1.13
11,2022-02-22,2022-01-31,$1.17,$1.21
12,2021-11-22,2021-10-31,$1.17,$1.21
13,2021-08-17,2021-07-31,$0.99,$1.10
14,2021-05-25,2021-04-30,$0.82,$0.97
15,2021-02-16,2021-01-31,$0.89,$1.06
16,2020-11-23,2020-10-31,$0.91,$0.98
17,2020-08-18,2020-07-31,$0.66,$0.78
18,2020-05-21,2020-04-30,$0.58,$0.71
19,2020-02-18,2020-01-31,$0.81,$0.81
20,2019-11-25,2019-10-31,$0.86,$0.89
21,2019-08-14,2019-07-31,$0.72,$0.76
22,2019-05-14,2019-04-30,$0.72,$0.71
23,2019-02-20,2019-01-31,$0.73,$0.76
24,2018-11-19,2018-10-31,$0.73,$0.81
25,2018-08-14,2018-07-31,$0.63,$0.67
26,2018-05-14,2018-04-30,$0.65,$0.65
27,2018-02-14,2018-01-31,$0.58,$0.66
28,2017-11-20,2017-10-31,$0.63,$0.67
29,2017-08-15,2017-07-31,$0.52,$0.59
30,2017-05-22,2017-04-30,$0.48,$0.58
31,2017-02-14,2017-01-31,$0.49,$0.53
32,2016-11-15,2016-10-31,$0.52,$0.59
33,2016-08-17,2016-07-31,$0.47,$0.49
34,2016-05-16,2016-04-30,$0.39,$0.44
35,2016-02-16,2016-01-31,$0.43,$0.46
36,2015-11-16,2015-10-31,$0.47,$0.50
37,2015-08-17,2015-07-31,$0.41,$0.44
38,2015-05-18,2015-04-30,$0.39,$0.38
39,2015-02-17,2015-01-31,$0.41,$0.41
