Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,35524.99000,12118.27000,23406.73000,4113.80700,4904.59000,18502.13000,-4179.37800,4394.38900,1333.18900,3061.20000,3061.19600,,2618.79100,18547.87000,18634.17000,0.14880,0.14890,0.73800,3.49550,32.60330,19.42960,0.00710,2.66600,3.21540,0.16210,0.69840,6.62160,1.2697,1.1854
2021-09-30,14069.04000,,14069.04000,6186.08300,,7077.55800,-2594.24000,4483.31800,1475.17900,3008.13900,3008.13900,,2563.58100,18581.20000,18741.38000,0.13800,0.13680,,,31.86660,18.22140,0.00760,2.66770,3.21370,0.16160,2.66770,6.50260,0.5157,0.4786
2021-06-30,3693.01900,,3693.01900,6090.77000,,-3238.77100,-2096.52600,4593.07900,1603.72200,2989.35700,2989.35700,,2490.52800,18456.56000,18627.74000,0.13490,0.13370,,,33.71960,18.28400,0.00720,2.59130,3.12900,0.15820,2.59130,6.65280,-0.4006,-0.4433
2021-03-31,17103.85000,3372.06300,13731.79000,9002.21500,9825.63700,3906.14800,-166.37280,3739.77100,1378.00100,2361.77000,2361.77100,,1938.60500,20100.00000,20100.00000,0.09640,0.09640,,,27.23440,14.11770,0.00730,2.11360,2.55420,0.12530,2.11360,6.44380,2.21460,2.14800
2020-09-30,3874.06600,,3874.06600,5545.73600,,-2467.75900,-2949.38700,3669.49100,1276.54800,2392.94300,2392.94300,,2045.75000,18040.12000,18040.12000,0.11340,0.11340,0.82450,5.66160,28.31240,15.78430,0.00730,2.24180,2.70730,0.13520,0.39350,6.43450,2.2132,2.0271
2020-03-31,18235.90000,5208.20700,13027.69000,5781.87300,6586.10300,6441.58400,-4355.43400,2086.15100,1372.38100,713.77030,713.77040,,365.15920,17580.64000,17580.64000,0.01040,0.01040,,,16.01320,2.80290,0.00770,0.60970,0.81350,0.04200,0.60970,6.65310,1.66050,1.58160
2019-06-30,3853.07200,,3853.07200,7411.65600,,-4379.10400,-2392.99600,3292.19600,1227.40800,2064.78800,2064.78800,,1563.48400,19384.28000,19384.28000,0.08070,0.08070,0.91760,11.13060,23.65530,11.23410,0.00820,1.67020,2.26260,0.12150,0.13770,7.19100,0.5273,0.4296
2019-03-31,20084.35000,6358.20800,13726.14000,6212.82600,7061.27200,6664.87500,-2573.72300,4091.15200,1541.28100,2549.87100,2549.87100,,1921.77400,17183.57000,17226.69000,0.10730,0.10730,0.91650,11.59770,29.80550,14.00080,0.00800,2.03420,2.76300,0.14910,0.16980,7.29160,-0.62590,-0.70930
2018-12-31,42006.47000,17595.23000,24411.24000,2278.63200,3021.11000,21390.14000,-7924.87700,3355.59000,931.59110,2424.00000,2423.99900,,1698.66600,17099.72000,17145.11000,0.12710,0.12710,0.80190,4.70260,23.46310,11.87750,0.00830,1.91180,2.60470,0.14070,0.37880,7.37540,0.2205,0.0354
2018-09-30,13626.84000,,13626.84000,8562.12300,,4417.09700,-56.97230,4360.12500,1620.80400,2739.32100,2739.32100,,2313.77300,18323.28000,18489.23000,0.12630,0.12510,0.80040,4.50040,31.99660,16.97950,0.00810,2.22960,3.02780,0.16310,0.44500,7.19490,0.0602,-0.2093
2018-06-30,4214.64800,,4214.64800,9042.29300,,-5547.97500,-40.54840,4521.14600,1644.59500,2876.55100,2876.55100,,2025.03500,187329.30000,187329.30000,0.10810,0.10810,0.80940,4.91160,31.56270,14.13700,0.00840,2.30940,3.15080,0.16820,0.44030,7.29080,1.2242,1.2542
2018-03-31,20941.88000,6005.87100,14936.01000,6813.45600,7566.95900,7369.05300,-2834.53500,4534.51900,1573.37600,2961.14300,2961.14300,,2524.77700,18123.16000,18123.16000,0.13930,0.13930,0.91490,11.65950,30.35960,16.90400,0.00840,2.28410,3.13090,0.16750,0.19430,7.58800,-1.26960,-1.33100
2017-12-31,51942.90000,18055.22000,33887.68000,2032.38900,2860.34000,31027.34000,-9142.47600,2333.94800,492.88710,1841.06100,1842.23600,,1416.58600,16299.65000,16299.65000,0.10000,0.09990,0.79240,4.55990,16.27690,9.87920,0.00880,1.52560,2.08560,0.11280,0.31680,7.06790,2.7868,2.4929
2017-09-30,4195.82100,,4195.82100,9404.75000,,-5919.98600,-63.46620,4220.50200,1460.89800,2759.60400,2758.42900,,1717.11300,18420.26000,18420.26000,0.09320,0.09320,0.79520,4.64420,29.31190,11.92560,0.00830,2.15870,2.92700,0.15990,0.44210,,0,0
2017-06-30,3752.85900,,3752.85900,8725.50700,,-5694.18300,-69.29370,3583.47400,1237.38700,2346.08700,2346.08700,,1911.62600,16296.54000,16296.54000,0.11730,0.11630,0.78450,3.85060,27.35750,14.59400,0.00910,2.11270,2.93410,0.16240,0.45530,,0.0686,0.1229
2017-03-31,19342.46000,6523.15000,12819.30000,5991.36600,6661.69000,6157.61400,-2629.08200,3528.53300,1198.91200,2329.62000,2329.62000,,1989.66200,15437.13000,15437.13000,0.12080,0.12080,0.79630,4.75660,27.52520,15.52080,0.00890,2.08450,2.90600,0.16170,0.42460,7.23840,-0.06860,-0.12290
2016-12-31,49734.46000,20083.95000,29650.51000,1384.53700,2059.22000,27591.29000,-8052.49700,2285.15200,633.69310,1651.45800,1651.45800,,1358.96800,15263.17000,15310.82000,0.10910,0.10910,0.90970,11.02310,18.43330,10.96220,0.00840,1.45320,2.03660,0.11140,0.13120,7.36060,1.5773,1.2908
2016-09-30,3663.82800,,3663.82800,8444.77100,,-5403.67200,-17.85600,3281.04000,1008.86400,2272.17600,2272.17600,,1891.62000,16315.15000,16315.15000,0.11590,0.11590,0.79110,4.87810,26.53190,15.29650,0.00830,2.01340,2.81320,0.15310,0.42060,,0,0
2016-06-30,3795.45600,,3795.45600,8304.81900,,-5181.47600,-32.75840,3336.83800,1095.71200,2241.12600,2241.12600,,1443.62900,15282.72000,15282.72000,0.08530,0.08530,0.79510,4.97580,27.02650,11.69260,0.00810,1.97720,2.78650,0.14770,0.40500,,0.2902,0.3753
2016-03-31,18385.93000,6548.59500,11837.33000,5474.07900,6120.55500,5716.78100,-2703.94300,3012.83900,893.59200,2119.24700,2119.24700,,1801.52600,15237.24000,15237.24000,0.11460,0.11460,0.79850,4.96450,25.45200,15.21900,0.00810,1.94470,2.74080,0.14510,0.39190,7.13040,-0.29020,-0.37530
2015-12-31,2935.38000,27078.21000,-24142.83000,2645.84000,3378.82000,-27521.65000,,1441.79000,-193.47000,1635.26000,1599.28400,0.00000,1599.28400,15282.72000,15282.72000,0.10390,0.10390,0.80170,4.04340,5.99780,6.65300,0.01620,1.45850,2.07760,0.10750,0.28920,,1.0114,0.8452
2015-09-30,9725.24000,,9725.24000,5954.63000,,3090.82000,,3090.80000,875.61000,2215.19000,1869.16800,0.00000,1869.16800,16170.77000,16170.77000,0.11330,0.11330,0.66270,2.16350,24.48220,14.80570,0.00860,1.70240,2.44070,0.12720,0.57420,,0.6355,0.224
2015-06-30,12289.94000,,12289.94000,7741.18000,,3944.78000,,2693.59000,734.51000,1959.08000,1890.66700,0.00000,1890.66700,15734.69000,15734.69000,0.12280,0.12280,0.77700,3.67560,23.21700,16.29630,0.00780,1.67640,2.32990,0.12760,0.37390,,0.159,0.3532
2015-03-31,11853.18000,,11853.18000,8293.68000,,2891.31000,,3374.81000,1040.66000,2334.15000,1865.43500,0.00000,1865.43500,15024.46000,15024.46000,0.12280,0.12280,0.68700,2.42870,26.12720,14.44190,0.00840,1.61870,2.25050,0.12070,0.50670,,-0.87170,-0.87170
2014-12-31,2934.75200,,2934.75200,-1000.98000,,3196.28200,,4518.51000,2390.50000,2128.01000,1671.16500,-21.54100,1649.62400,13754.95000,13754.95000,0.12280,0.12280,0.70090,2.67150,32.65380,11.92130,0.00820,1.40130,2.11960,0.09930,0.41920,,-0.3447,-0.2937
2014-09-30,13017.72000,,13017.72000,9667.79000,,2606.87000,,3391.55000,861.15000,2530.40000,2014.57800,0.00000,2014.57800,12972.32000,12972.32000,0.15110,0.15110,0.70270,2.41180,23.31900,13.85150,0.00880,1.71970,2.61360,0.12230,0.51130,,-0.4564,-0.8412
2014-06-30,13689.19000,,13689.19000,9599.85000,,3340.34000,,3340.33000,910.87000,2429.46000,1946.72900,0.00000,1946.72900,12470.55000,12470.55000,0.15110,0.15110,0.78380,3.83980,23.21700,13.53080,0.00880,1.65560,2.40310,0.11940,0.35790,,0.0795,0.0386
2014-03-31,13280.15000,,13280.15000,9526.34000,,2945.22100,,2945.20000,779.81000,2165.39000,1804.05600,0.00000,1804.05600,12244.45000,12244.45000,0.15110,0.15110,0.78160,3.79440,21.22680,13.00230,0.00870,1.59520,2.33130,0.11260,0.34840,,0.34090,0.38180
2013-12-31,3743.71000,,3743.71000,420.76600,,2421.28400,,2423.93000,678.30000,1745.63000,1442.77700,0.00000,1442.77700,12470.31000,12470.31000,0.11330,0.11330,0.77410,3.62550,18.88530,11.24090,0.00870,1.35940,1.91840,0.09740,0.30700,,-3.7123,-3.4863
2013-09-30,12224.33000,,12224.33000,9144.40000,,2339.43000,,2339.42000,614.66000,1724.76000,1457.04500,0.00000,1457.04500,11170.34000,11170.34000,0.13220,0.13220,0.77990,3.79330,18.13520,11.29500,0.00820,1.34730,1.89930,0.09230,0.29650,,0,0
2013-06-30,12770.39000,,12770.39000,9748.54000,,2238.31000,,2237.00000,513.21000,1723.79000,1409.00800,-18.54000,1390.46800,11117.40000,11117.40000,0.12280,0.12280,0.78470,3.91970,16.59880,10.31740,0.00840,1.32560,1.87590,0.08820,0.28540,,0,0
2013-03-31,21694.46000,,21694.46000,18297.10000,,2645.77000,,2645.76000,655.16000,1990.60000,1591.68400,0.00000,1591.68400,10632.12000,10632.12000,0.15110,0.15110,0.78910,4.07190,19.46550,11.71040,0.00800,1.42530,2.85220,0.09400,0.30060,,0.00000,
2012-12-31,12198.46000,,12198.46000,10226.29000,,1236.58000,,1237.88000,299.11000,938.77000,1295.11000,-779.37700,515.73000,10614.47000,10614.47000,0.04720,0.04720,0.80630,4.36110,7.89910,3.29090,0.00960,1.19420,1.68680,0.07930,0.23130,,2.947,3.1525
2012-09-30,12753.02000,,12753.02000,9371.73000,,2624.19900,,2624.18000,824.67000,1799.51000,1241.00000,-1141.00000,100.00000,10588.00000,10588.00000,0.00940,0.00940,0.72750,2.66990,19.45270,0.74130,0.00830,1.17550,2.35390,0.07620,0.32030,,0,0
2012-06-30,15056.22000,,15056.22000,11447.67000,,2948.01000,,2948.01000,836.60000,2111.41000,1804.28000,-1675.77000,128.51000,10547.78000,10547.78000,0.00940,0.00940,0.90650,9.69890,20.50040,0.89370,0.00870,1.71590,3.49170,0.10860,0.16040,,0,0
2012-03-31,13016.91000,,13016.91000,8301.25000,,4053.61000,,4053.61000,996.36000,3057.25000,2101.50100,1.31100,2102.81200,9984.11300,9984.11300,0.20780,0.20780,0.73200,2.73110,32.09800,16.65080,0.00750,1.90480,2.71900,0.12490,0.51050,,0.00000,
2011-12-31,19808.31000,,19808.31000,16851.50000,,2238.14800,,2240.92000,540.51000,1700.41000,2266.27200,-2204.34500,61.92700,13381.33000,13381.33000,0.00940,0.00940,0.79860,4.18050,8.74210,0.24160,0.01470,1.96370,2.81660,0.13000,0.39560,,3.7466,3.6073
2011-09-30,15111.54000,,15111.54000,10424.59000,,3925.15000,,3925.15000,1101.64000,2823.51000,2574.28800,-21.24000,2553.04800,9545.08200,9545.08200,0.26450,0.26450,0.73930,2.85530,26.60780,17.30660,0.00830,2.32220,5.15370,0.14540,0.60540,,0,0
2011-06-30,11528.45000,,11528.45000,6302.38000,,4466.33900,,4466.34000,1233.13000,3233.21000,2907.98000,-895.65200,2012.32800,6495.89300,6555.85400,0.31170,0.31170,0.74130,2.86610,40.63890,18.31000,0.00620,2.53690,3.80340,0.16410,0.65620,,0,0
2011-03-31,11028.38000,,11028.38000,5897.66000,,4433.50000,,4433.50000,1213.98000,3219.52000,2890.04900,-8.20300,2881.84700,9429.23100,9429.23100,0.30220,0.30220,0.73460,2.76730,43.15940,28.05430,0.00620,2.65070,3.78190,0.17490,0.70360,,0.00000,
2010-12-31,41174.03000,,41174.03000,8359.49000,,31476.01000,,4307.59900,1178.88000,3128.71900,2613.41800,-12.38000,2601.03800,9238.11800,9245.79700,0.28330,0.28330,0.78660,3.98100,10.34970,6.24940,0.02570,2.43230,3.49610,0.16160,0.51910,,7.4503,7.0282
2010-09-30,-522.45000,,-522.45000,9832.38000,,-10354.83000,,3270.15000,817.86000,2452.29000,2114.31000,-5.16000,2109.15000,9111.25200,9111.25200,0.23610,0.23610,0.77250,3.39590,-625.92590,-403.70370,-0.00030,2.31210,4.82210,0.13260,0.52600,,0,0
2010-06-30,-542.30000,,-542.30000,8361.62000,,-9513.84000,,4029.60000,867.68000,3161.92000,2846.75600,-1.27600,2845.48000,9081.24600,9081.24600,0.31170,0.31170,0.75970,3.16160,-743.05740,-524.70590,-0.00030,2.84500,5.54480,0.18290,0.68360,,0,0
2010-03-31,13678.64000,,13678.64000,8654.45000,,4396.52000,,4396.50000,1017.03000,3379.47000,2937.34600,-15.82800,2921.51900,8712.68100,8712.68100,0.32110,0.31170,0.77330,3.41160,30.92590,20.55060,0.00900,3.02910,6.16590,0.18560,0.68660,,0.00000,
2009-12-31,16675.58000,,16675.58000,11831.90000,,4259.96000,,4261.38000,788.64000,3472.74000,3105.72200,-32.10400,3073.61800,9153.81800,9153.81800,0.34000,0.33060,0.81070,4.65890,29.51510,21.28840,0.00930,3.01470,4.36620,0.20050,0.57060,,-2.7477,-2.855
2009-09-30,13638.37000,,13638.37000,8935.53000,,4121.24000,,4121.23000,798.81000,3322.42000,3309.91700,-10.39900,3299.51800,9086.53300,9100.59900,0.35890,0.35890,0.35170,0.54250,28.82840,23.08050,0.00920,3.32860,6.62510,0.21400,2.15790,,0.6032,0.6785
2009-06-30,13176.95000,,13176.95000,8306.08000,,4319.21900,,4319.21000,856.76000,3462.45000,3308.29800,-8.17200,3300.12600,9162.40100,9162.40100,0.35890,0.35890,0.80050,4.01350,31.25060,23.87720,0.00880,3.78540,8.12040,0.21150,0.75500,,-0.6032,-0.6785
2009-03-31,9040.90000,,9040.90000,4827.82000,,3704.27100,,3704.25000,813.57000,2890.68000,2759.88000,-18.31200,2741.56800,8876.97900,8876.97900,0.31170,0.31170,0.81940,4.53560,29.95550,22.17050,0.00850,3.56150,7.68140,0.18920,0.64340,,0.00000,
