,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$0.50,$0.49
1,2024-07-29,2024-06-30,$0.22,$0.27
2,2024-04-29,2024-03-31,$0.10,$0.24
3,2024-02-05,2023-12-31,$0.41,$0.48
4,2023-10-30,2023-09-30,$0.53,$0.54
5,2023-07-31,2023-06-30,$0.22,$0.26
6,2023-05-01,2023-03-31,$0.18,$0.18
7,2023-02-13,2022-12-31,$0.70,$0.67
8,2022-10-31,2022-09-30,$0.92,$1.24
9,2022-08-01,2022-06-30,$0.47,$0.51
10,2022-05-02,2022-03-31,$0.55,$0.69
11,2022-02-14,2021-12-31,$0.65,$0.88
12,2021-10-25,2021-09-30,$0.70,$0.74
13,2021-07-26,2021-06-30,$0.42,$0.51
14,2021-04-26,2021-03-31,$0.39,$0.49
15,2021-02-08,2020-12-31,$0.37,$0.52
16,2020-10-26,2020-09-30,$0.26,$0.38
17,2020-07-27,2020-06-30,$-0.02,$0.23
18,2020-04-27,2020-03-31,$0.13,$0.26
19,2020-02-10,2019-12-31,$0.22,$0.41
20,2019-10-28,2019-09-30,$0.07,$0.23
21,2019-07-29,2019-06-30,$-0.07,$-0.04
22,2019-05-02,2019-03-31,$-0.15,$-0.04
23,2019-02-11,2018-12-31,$0.08,$0.12
24,2018-10-29,2018-09-30,$0.18,$0.24
25,2018-07-30,2018-06-30,$0.05,$0.14
26,2018-04-26,2018-03-31,$0.05,$0.04
27,2018-02-12,2017-12-31,$0.19,$0.24
28,2017-10-30,2017-09-30,$0.19,$0.23
29,2017-07-31,2017-06-30,$0.11,$0.14
30,2017-04-27,2017-03-31,$-0.03,$-0.04
31,2017-02-13,2016-12-31,$0.27,$0.42
32,2016-10-31,2016-09-30,$0.20,$0.25
33,2016-08-01,2016-06-30,$-0.08,$0.02
34,2016-04-27,2016-03-31,$-0.08,$0.00
35,2016-02-11,2015-12-31,$0.02,$0.02
36,2015-10-26,2015-09-30,$0.03,$0.12
37,2015-07-27,2015-06-30,$0.10,$0.08
38,2015-04-27,2015-03-31,$0.10,$0.12
39,2015-02-09,2014-12-31,$0.13,$0.38
