,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-20,2024-10-31,$-0.60,$-0.88
1,2024-08-21,2024-07-31,$-0.56,$-0.88
2,2024-05-22,2024-04-30,$-0.48,$-0.88
3,2024-02-28,2024-01-31,$-0.49,$-0.44
4,2023-11-29,2023-10-31,$-0.36,$-0.58
5,2023-08-23,2023-07-31,$-0.35,$-0.52
6,2023-05-24,2023-04-30,$-0.42,$-0.66
7,2023-03-01,2023-01-31,$-0.48,$-0.60
8,2022-11-30,2022-10-31,$-0.46,$-0.60
9,2022-08-24,2022-07-31,$-0.51,$-0.67
10,2022-05-25,2022-04-30,$-0.39,$-0.52
11,2022-03-02,2022-01-31,$-0.48,$-0.42
12,2021-12-01,2021-10-31,$-0.47,$-0.50
13,2021-08-25,2021-07-31,$-0.50,$-0.63
14,2021-05-26,2021-04-30,$-0.46,$-0.69
15,2021-03-03,2021-01-31,$-0.36,$-0.70
16,2020-12-02,2020-10-31,$-1.10,$-1.00
