Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,215.87700,95.44700,120.43000,50.00000,158.66900,,216.39500,-95.96500,19.21700,-76.74800,-16.28400,-60.46400,-60.46400,-60.46400,30.85200,-95.96500,63.24400,63.24400,-0.96000,-0.96000,3.11050,,,55.78640,-44.45360,-44.45360,-35.55170,-28.00850,0.01550,2.04090,44.09850,-0.47410,-16.84320,-0.43450,-0.47410,201.64380,-0.06950,-0.10150
2024-06-30,342.90520,96.64100,246.26410,49.95900,157.09700,,207.05600,39.20820,13.66700,52.87500,8.17700,44.69800,44.69800,44.69800,167.18420,39.20810,63.71100,63.71100,0.71000,0.71000,2.59650,,,71.81700,11.43410,11.43410,15.41970,13.03510,0.02440,2.76550,32.54410,0.34890,14.90410,0.31760,0.34890,202.57160,2.436,2.4061
2024-03-31,278.10600,92.94200,185.16400,49.33400,155.12400,,204.45800,-19.29400,11.73500,-7.55900,-9.11500,1.55600,1.55600,1.55600,108.49400,-19.29400,63.50800,63.80200,0.02000,0.02000,2.32200,,,66.58040,-6.93760,-6.93760,-2.71800,0.55950,0.01970,1.97980,45.45820,0.01210,0.89100,0.01100,0.01210,202.00610,2.164,2.1461
2023-12-31,257.16300,94.93300,162.23000,53.14500,158.32800,,211.47300,-49.24300,12.08400,-37.15900,-15.65900,-21.50000,-21.50000,-21.50000,77.29400,-49.24300,63.69900,63.69900,-0.34000,-0.34000,1.90670,,,63.08450,-19.14860,-19.14860,-14.44960,-8.36050,0.01810,1.93560,46.49670,-0.16730,-23.77280,-0.15110,-0.16730,201.96280,0.4708,0.4608
2023-09-30,249.30800,98.06000,151.24800,53.67600,157.78300,,211.45900,-60.21100,8.21900,-51.99200,-17.46700,-34.52500,-34.52500,-34.52500,66.57000,-60.21100,64.31900,64.31900,-0.54000,-0.54000,2.26420,,,60.66710,-24.15130,-24.15130,-20.85450,-13.84830,0.01750,2.41350,37.28980,-0.26710,-70.64930,-0.24240,-0.26710,202.43860,0.26400,0.24940
2023-06-30,320.64300,95.56200,225.08100,55.60700,163.49800,,219.09590,5.98500,16.65700,22.64200,-4.67400,27.31600,27.31600,27.31600,132.54400,5.98510,64.62100,64.62100,0.41000,0.41000,2.36380,,,70.19680,1.86660,1.86660,7.06140,8.51910,0.02210,2.38910,37.67170,0.20900,33.94940,0.18860,0.20900,202.75930,1.7651,1.7327
2023-03-31,229.87800,93.79900,136.07900,54.04600,160.50600,,214.55200,-78.47300,-3.31200,-81.78500,-24.15000,-57.63500,-57.63500,-57.63500,48.59200,-78.47300,64.79600,64.79600,-0.89000,-0.89000,2.46680,,,59.19620,-34.13680,-34.13680,-35.57760,-25.07200,0.01580,1.86950,48.14230,-0.43930,-563.63520,-0.39570,-0.43930,202.27080,2.02,1.9941
2022-12-31,242.83800,93.09800,149.74000,49.95400,159.18100,,209.13500,-59.39500,42.76300,-16.63200,49.56500,-66.19700,-66.19700,-66.19700,66.43200,-59.39500,64.62100,64.62100,-1.02000,-1.02000,1.72730,,0.02010,61.66250,-24.45870,-24.45870,-6.84900,-27.25970,0.01630,1.72540,52.16290,-0.50350,78.59850,-0.44430,-0.50350,202.98710,0.7663,0.7393
2022-09-30,250.81900,91.13000,159.68900,49.74000,161.12200,,210.87100,-51.18200,-53.60900,-104.79100,-93.54700,-11.24400,-11.24400,-11.24400,74.65500,-51.18200,64.45400,64.45400,-0.17000,-0.17000,3.24410,0.01790,0.02050,63.66700,-20.40600,-20.40600,-41.77950,-4.48290,0.01680,1.64580,54.68380,-0.08540,6.33630,-0.07510,-0.08380,204.10020,0.07880,0.05670
2022-06-30,161.90500,27.49800,134.40700,17.88500,63.65500,,81.36900,53.03800,9.58700,62.62500,-5.76300,68.38800,68.38800,68.38800,97.30800,53.03800,40.93100,41.00800,1.72000,1.72000,3.48080,0.01830,0.02080,83.01600,32.75870,32.75870,38.68010,42.23960,0.01080,1.25970,71.44750,0.51930,-32.52970,0.45680,0.50980,204.41380,0.1521,0.1922
