Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,586.25700,444.61700,141.64000,16.79600,74.39000,,91.18600,50.45400,-5.58000,44.87400,9.82100,35.05300,,34.74500,,13.29300,50.45400,50.45400,15.28900,15.39700,0.87000,0.85000,1.39580,0.24840,0.55280,24.16010,8.60610,8.60610,7.65430,2.26740,0.22370,21.03600,0.85420,105.36360,,-124.16070,1.32580,2.29690,,0,0
2021-06-30,587.87500,446.93400,140.94100,16.32100,74.08600,,90.40700,50.53400,-5.94000,44.59400,10.84400,33.75000,,34.18100,,13.33500,50.53400,50.53400,15.28900,15.36300,0.87000,0.86000,1.41550,0.25480,0.51440,23.97470,8.59600,8.59600,7.58560,2.26830,0.22730,23.15720,0.89640,100.40520,,-63.80760,1.32160,2.25920,,0,0
2021-03-31,572.64300,447.08500,125.55800,16.00400,62.10000,,78.10400,47.45400,-5.10300,42.35100,9.34900,33.00200,,33.23200,,12.41900,47.45400,47.45400,15.28900,15.33800,0.81000,0.80000,1.47350,0.23390,0.45190,21.92610,8.28680,8.28680,7.39570,2.16870,0.23450,22.52200,0.89540,100.51880,,83.33410,1.36110,2.30670,,0.00000,
2020-12-31,543.24000,418.26390,124.97600,14.22000,64.98900,,79.20910,45.76700,-10.72300,35.04400,6.75500,28.28900,,29.48900,,11.89300,45.76700,45.76710,15.28600,15.28600,0.76000,0.75000,1.48850,0.25700,0.49190,23.00570,8.42480,8.42480,6.45090,2.18930,0.21560,17.43640,0.89980,100.01740,2.66020,212.82360,1.17020,1.97660,72.48220,18.7716,17.1189
2020-09-30,487.34400,370.95200,116.39200,13.33700,57.69100,,71.02800,45.36400,-5.89100,39.47300,8.08800,31.38500,,31.37300,,12.63000,45.36400,45.36400,15.28600,15.29300,0.83000,0.82000,1.51090,0.29640,0.58850,23.88290,9.30840,9.30840,8.09960,2.59160,0.21980,21.00640,0.90580,99.35840,,-80.15140,1.41520,2.35240,,0,0
2020-06-30,437.06400,334.13800,102.92600,12.08400,50.13500,,62.21900,40.70700,-5.62700,35.08000,8.70300,26.37700,,26.59500,,11.23200,40.70700,40.70700,15.28550,15.29250,0.74000,0.73000,1.60290,0.31410,0.61540,23.54940,9.31370,9.31370,8.02630,2.56990,0.20140,26.06790,0.83650,107.59640,,1782.35600,1.22580,1.99470,,0,0
2020-03-31,466.27000,363.13100,103.13900,12.96300,51.37300,,64.33600,38.80300,-4.64400,34.15900,7.72300,26.43600,,26.56500,,11.02100,38.80300,38.80300,15.28500,15.29200,0.72000,0.71000,1.44200,0.28400,0.62600,22.12000,8.32200,8.32200,7.32600,2.36370,0.21850,47.63620,0.85040,105.83740,,-604.87100,1.24520,2.13780,,0.00000,
2019-12-31,448.20500,344.22400,103.98090,12.43900,54.46800,,66.90700,37.07400,-6.14700,30.92700,6.72600,24.20100,,24.47300,,9.98400,37.07400,37.07400,15.19000,15.34100,0.65000,0.64000,1.43810,0.27350,0.55130,23.19940,8.27170,8.27170,6.90020,2.22760,0.21450,39.85920,0.81240,110.78510,2.73030,356.69300,1.17140,1.98350,58.60690,12.7815,10.7916
2019-09-30,448.98400,347.72700,101.25700,11.96100,52.27600,,64.23700,37.02000,-5.17700,31.84300,7.45500,24.38800,,24.81700,,9.75700,37.02000,37.02000,15.28100,15.29000,0.64000,0.63000,1.37620,0.25320,0.55920,22.55250,8.24530,8.24530,7.09220,2.17310,0.22430,46.45650,0.84930,105.97180,,-264.65950,1.23960,2.12510,,0,0
2019-06-30,412.57200,319.62100,92.95100,11.70600,48.53000,,60.23600,32.71500,-3.73200,28.98300,6.75900,22.22400,,22.58400,,9.04300,32.71500,32.71500,15.28000,15.28800,0.59000,0.59000,1.44450,0.26170,0.56870,22.52960,7.92950,7.92950,7.02500,2.19190,0.20870,46.13470,0.82820,108.66790,,576.26860,1.14220,1.92100,,0,0
2019-03-31,391.35400,303.49400,87.86000,10.58400,45.59600,,56.18000,31.68000,-3.59600,28.08400,6.26100,21.82300,,22.54900,,10.03600,31.68000,31.68000,14.85600,15.58800,0.68000,0.58000,1.46560,0.26850,0.55280,22.45030,8.09500,8.09500,7.17610,2.56440,0.20290,76.29310,0.68410,131.56220,,-410.94860,1.16910,1.94890,,0.00000,
2018-12-31,393.70010,304.82000,88.88000,9.88400,46.52500,,56.40900,32.47110,-0.91700,31.55400,8.28100,23.27300,,23.70800,,10.73500,45.15610,32.47100,14.74000,15.57100,0.73000,0.70000,1.48630,0.24010,0.47360,22.57560,8.24770,8.24760,8.01470,2.72670,0.23650,78.52140,0.81690,110.16990,2.94360,167.27540,1.42430,2.23700,54.60320,3.5707,3.27
2018-09-30,362.43000,282.24000,80.19000,9.89100,43.73200,,53.62300,26.56700,-4.11200,22.45500,4.29700,18.15800,,18.15500,,6.78000,26.56700,26.56700,14.73200,15.57400,0.46000,0.45000,1.39550,0.12620,0.21250,22.12570,7.33020,7.33020,6.19570,1.87070,0.22120,73.40440,0.77910,115.52400,,178.40950,1.10800,1.96810,,1.7337,0.7493
2018-06-30,363.48300,282.58100,80.90200,10.50200,45.63500,,56.13700,24.76500,-1.29000,23.47500,5.60500,17.87000,,17.73700,,7.61100,24.76500,24.76500,14.73100,15.57000,0.52000,0.51000,1.36880,0.13060,0.21940,22.25740,6.81320,6.81320,6.45830,2.09390,0.23170,78.77920,0.84670,106.29210,,-84.74020,1.13050,1.99500,,0,0
2018-03-31,373.37500,290.03500,83.34000,10.94600,46.58000,,57.52600,25.81400,-1.97100,23.84300,6.11800,17.72500,,17.79500,,7.23900,25.81400,25.81400,14.73000,15.55900,0.49000,0.48000,1.45460,0.14040,0.23310,22.32070,6.91370,6.91370,6.38580,1.93880,0.23350,97.42530,0.88000,102.27300,,-62.46940,1.11300,1.95530,,0.00000,
2017-12-31,366.53900,285.72810,80.81090,10.39400,51.21600,,61.60990,19.20100,-4.07900,15.12200,1.53700,13.58500,,14.19200,,4.01700,30.29400,19.20110,14.43700,14.73200,0.27000,0.26000,1.60480,0.25840,0.44640,22.04700,5.23850,5.23850,4.12560,1.09590,0.23440,86.61050,0.85110,105.74970,1.83610,-170.30940,0.90760,1.36160,52.44060,2.7597,2.3969
2017-09-30,348.62900,271.43400,77.19500,10.07600,44.62800,,54.70400,22.49100,-3.60500,18.88600,5.50400,13.38200,,13.48900,,5.53600,22.49100,22.49100,14.37500,15.54000,0.39000,0.37000,1.63170,0.14990,0.18150,22.14250,6.45130,6.45130,5.41720,1.58790,0.22930,53.01450,0.85600,105.13790,,-67.65830,0.88730,1.52030,,2.745,1.8241
2017-06-30,329.09300,256.60500,72.48800,11.57200,46.04000,,57.61200,14.87600,-6.40800,8.46800,3.39700,5.07100,,5.26900,,0.25400,14.87600,14.87600,14.33850,14.71110,0.02000,0.01000,1.52040,0.07170,0.07730,22.02660,4.52030,4.52030,2.57310,0.07720,0.22080,58.86790,0.84790,106.14700,,-14.97980,0.35350,0.64840,,0,0
2017-03-31,310.87800,244.54900,66.32900,7.81100,42.28000,,50.09100,16.23800,-7.02700,9.21100,2.93300,6.27800,,6.49000,,0.54500,16.23800,16.23800,14.30310,14.70780,0.04000,0.04000,1.55490,0.07140,0.08190,21.33600,5.22330,5.22330,2.96290,0.17530,0.21340,79.60580,0.82810,108.68390,,-15.42380,0.44550,0.81230,,0.00000,
2016-12-31,302.31400,233.95900,68.35500,6.88100,38.55200,,45.43310,22.92190,-1.97900,20.94300,5.76300,15.18000,,14.38900,,5.99600,22.92190,22.92190,14.21400,15.52500,0.43000,0.39000,1.76490,0.07110,0.08110,22.61060,7.58220,7.58220,6.92760,1.98340,0.22320,59.18520,0.85400,105.39190,1.98790,14.38410,1.06230,1.84640,49.14400,4.828,3.7614
2016-09-30,285.08000,217.17000,67.91000,5.71700,38.70100,,44.41800,23.49200,-4.22400,19.26800,4.88300,14.38500,,14.98400,,5.66000,23.49200,23.49200,14.23200,15.51400,0.40000,0.38000,1.80390,0.07260,0.07850,23.82140,8.24050,8.24050,6.75880,1.98540,0.22530,55.02150,0.91870,97.96960,,10.24620,1.18400,1.84240,,0,0
2016-06-30,259.05700,197.31400,61.74300,5.21400,35.99100,,41.20500,20.53800,-1.11800,19.42000,5.08000,14.34000,,14.53200,,6.69800,20.53800,20.53800,14.19600,15.49100,0.47000,0.45000,1.89220,0.07350,0.08020,23.83380,7.92800,7.92800,7.49640,2.58550,0.21260,50.71040,0.88920,101.21520,,8.17130,1.19280,1.83920,,0,0
2016-03-31,262.17000,201.39700,60.77300,4.51600,34.70900,,39.22500,21.54800,-3.91600,17.63200,5.43700,12.19500,,12.19500,,4.09100,21.54800,21.54800,14.17800,15.48000,0.28000,0.27000,1.91010,0.07410,0.08050,23.18080,8.21910,8.21910,6.72540,1.56040,0.21050,43.18120,0.86720,103.78230,,7.20890,0.97920,1.54750,,0.00000,
2015-12-31,205.93500,189.60600,16.32900,,38.90300,,38.90300,-22.57400,-2.16400,18.81200,4.52700,14.28500,-4.23000,4.32200,0.00000,4.32200,-5.01400,-22.57400,14.12500,15.35600,0.31000,0.29000,2.02540,0.07490,0.08130,13.76650,-10.96170,-10.96170,9.13490,2.09870,0.16940,39.44370,0.68480,131.43410,0.61280,2.70800,0.35560,0.56690,47.88370,3.5419,3.189
2015-09-30,241.11700,185.21200,55.90500,3.93100,36.66600,,40.59700,15.30800,-0.03600,15.27200,3.80600,11.46600,,11.47100,,4.80500,15.30800,15.30800,14.08880,14.55130,0.34000,0.33000,1.74600,0.07950,0.08640,23.18580,6.34880,6.34880,6.33390,1.99280,0.20540,43.37520,1.31920,68.22500,,5.29940,0.97700,1.57410,,0,0
2015-06-30,241.64200,185.24300,56.39900,3.45700,33.56700,,37.02400,19.37500,-5.41000,13.96500,4.00800,9.95700,,9.95200,,2.79100,19.37500,19.37500,14.05300,14.63600,0.20000,0.19000,1.44900,0.11630,0.22170,23.33990,8.01810,8.01810,5.77920,1.15500,0.21330,46.42680,1.35480,66.43050,,4.64740,0.87850,1.29680,,0,0
2015-03-31,237.06000,181.21400,55.84600,3.82500,31.80700,,35.63200,20.21400,-1.92600,18.28800,3.65300,14.63500,,14.64000,,6.49500,20.21400,20.21400,14.01740,14.60390,0.46000,0.44000,1.58810,0.12300,0.21210,23.55780,8.52700,8.52700,7.71450,2.73980,0.21670,51.33540,1.36300,66.02890,,6.52580,1.33850,1.91950,,0.00000,
2014-12-31,162.04800,137.03000,25.01800,,15.24000,,15.24000,9.77800,-0.19000,9.62000,2.95000,6.67000,-63.38000,8.81000,0.00000,8.81000,9.77800,9.77800,13.98200,14.41000,0.63000,0.60000,1.58210,,0.06370,15.45220,6.03400,6.03400,5.93650,5.43670,0.14400,60.90220,0.71520,125.84050,1.34600,4.24760,0.78300,1.34160,44.58280,1.1568,0.5732
2014-09-30,153.36300,128.57000,24.79300,,14.89000,,14.89000,9.90300,-0.16000,9.74000,2.69000,7.05000,2.55000,6.25400,0.00000,6.25400,9.90300,9.90300,13.94700,14.42800,0.45000,0.43000,1.66580,0.18790,0.29360,16.16430,6.45720,6.45720,6.35090,4.07790,0.17950,54.47880,1.09000,82.56880,,1.96850,0.73210,1.04900,,0,0
2014-06-30,147.51700,125.36000,22.15700,,13.78000,,13.78000,8.37700,-2.45000,5.90000,1.75000,4.15000,0.93000,2.90200,0.00000,2.90200,8.37700,8.37700,13.91200,14.42800,0.21000,0.20000,1.58270,0.19180,0.31870,15.00840,5.67870,5.67870,3.99950,1.96720,0.16380,47.48490,0.94980,94.75450,,0.92120,0.32230,0.47840,,0,0
2014-03-31,173.48900,139.12000,34.36900,0.78000,26.60000,,27.38000,6.98900,-2.06000,4.90000,2.68000,2.22000,59.90000,57.09500,0.00000,57.09500,6.98900,6.98900,13.87700,14.29100,4.11000,3.99000,1.67670,0.19220,0.29560,19.80530,4.02850,4.02850,2.82440,32.90990,0.19390,49.50890,1.10620,81.35790,,17.84160,6.38150,9.33840,,0.00000,
2013-12-31,209.46100,157.85000,51.61100,2.32000,31.13000,,33.45000,18.16100,-1.23000,16.17000,3.09000,13.08000,56.67000,62.55500,0.00000,62.55500,18.16100,18.16100,13.84200,14.23500,4.52000,4.38000,1.54530,0.11140,0.19690,24.64420,8.67030,8.67030,7.71980,29.86480,0.23840,,1.04140,86.42470,,27.21320,7.12030,11.16000,,4.8156,4.3407
2013-09-30,197.28500,149.11000,48.17500,3.87000,29.52000,,33.39000,14.78500,-1.44000,13.32000,1.60000,11.72000,-0.06000,5.21500,0.00000,5.21500,14.78500,14.78500,13.80700,14.19500,0.38000,0.36000,1.79370,0.12120,0.19200,24.41650,7.49420,7.49420,6.75170,2.64340,0.21670,43.72730,0.99410,90.53600,,4.99760,0.57270,0.88180,,0,0
2013-06-30,201.15800,152.71000,48.44800,3.87000,29.12000,,32.99000,15.45800,-2.10000,13.35000,2.25000,11.10000,-0.03000,4.88100,0.00000,4.88100,15.45800,15.45800,13.65500,14.09400,0.36000,0.34000,1.73720,0.12890,0.19210,24.08060,7.68450,7.68450,6.63660,2.42650,0.22320,,1.03140,87.25830,,5.35430,0.54150,0.84510,,0,0
2013-03-31,188.77000,143.41000,45.36000,4.10000,28.12000,,32.22000,13.14000,-1.46000,11.66000,1.78000,9.88000,,4.24000,0.00000,4.24000,13.14000,13.14000,13.59600,13.96600,0.31000,0.30000,1.72890,0.11390,0.19650,24.02920,6.96090,6.96090,6.17680,2.24610,0.21590,,0.99390,90.54830,,4.97650,0.48480,0.75220,,0.00000,
2012-12-31,198.26700,149.87000,48.39700,3.42000,29.97000,,33.39000,15.00700,-1.75000,13.31000,1.42000,11.89000,-3.71000,7.48600,0.00000,7.48600,15.00700,15.00700,13.59600,13.85300,0.55000,0.53000,1.65260,0.11910,0.21540,24.42160,7.56910,7.56910,6.71320,3.77570,0.22510,70.03270,0.98210,91.64010,1.52540,6.09410,0.84980,1.34360,,5.2739,4.9137
2012-09-30,182.03500,136.59000,45.44500,3.72000,27.68000,,31.40000,14.04500,-1.07000,12.96000,1.51000,11.45000,,4.72300,0.00000,4.72300,14.04500,14.04500,13.59600,13.74900,0.34000,0.33000,1.75360,0.10300,0.18570,24.96220,7.71560,7.71560,7.11950,2.59460,0.21960,,1.06170,84.76670,2.13540,4.65460,0.56970,0.87030,,0,0
2012-06-30,186.12400,142.01000,44.11400,2.77000,27.50000,,30.27000,13.84400,-2.19000,11.63000,1.61000,10.02000,,4.01900,0.00000,4.01900,13.84400,13.84400,13.59600,13.80800,0.30000,0.28000,1.70850,0.10700,0.18400,23.69390,7.43800,7.43800,6.24850,2.15930,0.22490,,1.03400,87.03880,,3.93090,0.48560,0.74870,,0,0
2012-03-31,178.30500,136.33000,41.97500,2.43000,25.60000,,28.03000,13.94500,-1.49000,12.42000,2.04000,10.38000,3.71000,7.80200,0.00000,7.80200,13.94500,13.94500,13.59600,13.74900,0.58000,0.56000,1.61000,0.10430,0.18160,23.53270,7.82090,7.82090,6.96560,4.37560,0.20840,,0.94680,95.06020,,7.91840,0.91200,1.43600,,0.00000,
2011-12-31,157.32900,123.75000,33.57900,0.49000,22.41000,,22.90000,10.67900,-1.58000,9.15000,-0.08000,9.23000,0.43000,4.11600,0.00000,4.11600,10.67900,10.67900,13.56300,13.67800,0.31000,0.30000,1.69460,0.12020,0.18240,21.35650,6.78770,6.78770,5.81580,2.61620,0.23510,50.51020,0.96400,93.36420,1.13180,2.48700,0.61500,0.99570,,1.8884,1.2407
2011-09-30,161.49700,123.40000,38.09700,1.44000,23.67000,,25.11000,12.98700,-1.75000,11.21000,1.91000,9.30000,25.58000,29.65700,0.00000,29.65700,12.98700,12.98700,13.53000,13.67400,2.19000,2.16000,1.85040,0.08180,0.15160,23.57940,8.04160,8.04160,6.94130,18.36380,0.26130,40.72610,1.15200,78.12590,22.34890,17.71730,4.79760,7.75270,,0,0
2011-06-30,165.87500,126.02000,39.85500,1.53000,24.99000,,26.52000,13.33500,-1.64000,11.68000,1.68000,10.00000,0.10000,5.01200,0.00000,5.01200,13.33500,13.33500,13.49700,13.66200,0.37000,0.35000,1.75620,0.08850,0.16330,24.02410,8.03920,8.03920,7.04140,3.02160,0.25360,40.65160,1.03470,86.98060,,4.41940,0.76640,1.31220,,0,0
2011-03-31,155.91600,119.71000,36.20600,1.68000,22.27000,,23.95000,12.25600,-1.32000,10.91000,2.17000,8.74000,-0.24000,4.17700,0.00000,4.17700,12.25600,12.25600,13.46400,13.64600,0.31000,0.30000,1.79990,0.08620,0.14320,23.21760,7.86060,7.86060,6.99740,2.67900,0.23880,31.75330,0.82900,108.56620,,1.20170,0.63970,1.09820,,0.00000,
2010-12-31,153.33700,115.14000,38.19700,1.52000,23.82000,,25.34000,12.85700,-1.77000,11.14000,1.47000,9.67000,-0.43000,4.87000,0.00000,4.87000,12.85700,12.85700,13.52800,13.52800,0.36000,0.36000,1.86420,0.08700,0.11520,24.92550,8.38480,8.38480,7.26500,3.17600,0.24580,20.56070,0.99340,90.60040,1.45640,3.61300,0.78070,1.32980,,3.9452,3.5829
2010-09-30,133.79100,100.28000,33.51100,1.39000,20.08000,,21.47000,12.04100,-0.96000,11.05000,1.71000,9.34000,-0.27000,4.87600,0.00000,4.87600,12.04100,12.04100,13.39800,13.53000,0.36000,0.36000,1.93490,0.14360,0.25380,25.03910,8.99990,8.99990,8.25920,3.64450,0.23330,24.57840,1.04360,86.23900,4.13430,4.60780,0.85020,1.38650,,0,0
2010-06-30,131.72400,98.65000,33.07400,1.21000,20.56000,,21.77000,11.30400,-2.38000,8.90000,1.21000,7.69000,-0.14000,3.83300,0.00000,3.83300,11.30400,11.30400,13.36500,13.52400,0.29000,0.28000,1.90660,0.14570,0.25310,25.10550,8.58160,8.58160,6.75660,2.90990,0.24090,32.13360,1.08250,83.14430,,1.34600,0.70090,1.14990,,0,0
2010-03-31,130.84200,98.39000,32.45200,1.38000,20.05000,,21.43000,11.02200,0.51000,11.52000,2.15000,9.37000,-0.23000,4.80000,0.00000,4.80000,11.02200,11.02200,13.36500,13.54800,0.36000,0.35000,1.74600,0.13410,0.20640,24.79330,8.42390,8.42390,8.80450,3.66850,0.22310,35.51990,0.82270,109.39610,,1.68060,0.81840,1.45530,,0.00000,
2009-12-31,123.71300,57.22000,66.49300,1.06000,17.18000,,16.77000,49.72300,0.37000,9.43000,2.12000,7.31000,3.34000,3.72200,4.28400,8.00600,49.72300,49.72300,13.20000,13.57300,0.61000,0.59000,1.95970,0.12940,0.23160,20.85470,40.19220,40.19220,7.62250,6.47140,0.21840,23.54730,0.95000,94.74110,,1.26040,0.65710,1.09720,,4.0993,3.8046
2009-09-30,117.79300,87.51000,30.28300,1.18000,19.47000,,20.65000,9.63300,-1.00000,8.60000,1.25000,7.35000,-3.67000,3.67800,0.25400,3.93200,9.63300,9.63300,13.20000,13.59600,0.30000,0.29000,2.02690,0.16680,0.25260,25.69760,8.17790,8.17790,7.30090,3.33810,0.20470,36.31120,0.96260,93.49710,,1.25420,0.63920,1.04500,,0,0
2009-06-30,132.85700,101.99000,30.86700,1.05000,20.44000,,22.21000,8.65700,0.49000,9.14000,1.98000,7.16000,-0.03000,3.72500,0.00000,3.72500,8.65700,8.65700,13.23800,13.59600,0.28000,0.27000,1.99230,0.16430,0.25330,23.22800,6.51600,6.51600,6.87960,2.80380,0.24070,43.40000,0.95110,94.62880,,1.33250,0.67490,1.11360,,0,0
2009-03-31,135.74100,105.56000,30.18100,1.14000,20.23000,,22.12000,8.06100,1.57000,9.62000,2.95000,6.67000,0.03000,3.41300,0.00000,3.41300,8.06100,8.06100,13.20000,13.20000,0.26000,0.26000,1.87890,0.16050,0.25260,22.22620,5.93850,5.93850,7.08700,2.51430,0.25370,40.75680,0.89340,100.73370,,1.29240,0.63800,1.08500,,0.00000,
