Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,13.42330,8.07300,5.35020,4.72640,4.92280,0.42750,-2.99380,-2.56630,-0.45610,-2.11020,-2.11020,,-2.11020,0.75000,0.42750,5.25600,5.25600,-0.40000,-0.40000,1.04620,0.08470,0.17730,39.85790,3.18440,3.18440,-19.11830,-15.72030,0.73000,,4.98090,18.06920,-29.91730,-98.88560,-11.47640,-27.38320,1.34200,0.2172,0.2074
2023-06-30,13.25730,8.07210,5.18510,4.52530,4.72890,0.45630,-0.01740,0.43880,0.09550,0.34340,0.34340,,0.34340,0.79280,0.45630,5.25600,5.25600,0.07000,0.07000,1.41790,0.06900,0.15070,39.11170,3.44160,3.44160,3.31020,2.59000,0.64350,,5.95150,15.12220,3.36140,6.68870,1.66650,3.12950,1.94350,0.0874,0.0838
2023-03-31,13.12770,7.77020,5.35760,4.78020,4.98800,0.36950,-0.01730,0.35230,0.07480,0.27750,0.27750,,0.27750,0.72320,0.36950,5.25600,5.25600,0.05000,0.05000,1.32910,0.08390,0.17490,40.81100,2.81490,2.81490,2.68350,2.11380,0.62210,,5.88320,15.29790,2.81100,5.99580,1.31490,2.57530,1.87810,-0.14900,-0.14990
2022-12-31,12.40620,7.70620,4.70000,4.65880,4.86880,-0.16880,-0.02270,-0.19150,-0.17190,-0.01960,-0.01960,,-0.01960,0.18020,-0.16880,5.16700,5.16700,0.01000,0.01000,1.27400,0.10090,0.21680,37.88450,-1.36070,-1.36070,-1.54350,-0.15770,0.57870,,5.55590,16.19890,-0.20480,-0.47160,-0.09120,-0.18410,1.81740,0.175,0.1753
2022-09-30,10.91720,6.48860,4.42860,4.30570,4.54620,-0.11760,-0.02370,-0.14130,-0.00710,-0.13420,-0.13420,,-0.13420,0.26440,-0.11760,5.13600,5.13600,-0.03000,-0.03000,1.32270,0.11600,0.23150,40.56520,-1.07730,-1.07730,-1.29430,-1.22960,0.54640,,4.84570,18.57300,-1.40890,-3.39000,-0.67190,-1.24550,1.85510,0.314,0.3123
2022-06-30,10.63810,6.51080,4.12730,3.97000,4.20650,-0.07920,-0.02380,-0.10300,-0.01530,-0.08780,-0.08780,,-0.08780,0.29590,-0.07920,5.13600,5.13600,-0.02000,-0.02000,1.38190,0.14670,0.26300,38.79710,-0.74490,-0.74490,-0.96870,-0.82500,0.58100,,4.73610,19.00300,-0.94170,-2.46590,-0.47930,-0.80360,1.81470,-0.0929,-0.122
2022-03-31,11.02380,6.31900,4.70490,4.46270,4.72460,-0.01970,-0.01890,-0.03860,0.00210,-0.04070,-0.04070,,-0.04070,0.62990,-0.01970,5.13600,5.13600,-0.01000,-0.01000,1.34130,0.12340,0.22360,42.67900,-0.17890,-0.17890,-0.34990,-0.36880,0.59080,,6.25540,14.38760,-0.43430,-1.19060,-0.21790,-0.38070,1.82280,-0.00160,-0.00760
2021-12-31,10.48310,6.23150,4.25150,4.64910,4.88940,-0.63790,0.31010,-0.32770,0.05160,-0.37940,-0.37940,,-0.37940,-0.15230,-0.63790,5.02600,5.02600,-0.08000,-0.08000,1.44950,0.07450,0.14130,40.55630,-6.08470,-6.08470,-3.12650,-3.61890,0.58240,,5.44050,16.54260,-4.05450,-7.81790,-2.10780,-3.75240,1.82180,-0.0089,-0.0086
2021-09-30,10.10970,6.17030,3.93930,4.00280,4.22970,-0.29030,-0.01840,-0.30870,-0.06860,-0.24000,-0.24000,,-0.24000,-0.03750,-0.29030,5.13600,5.13600,-0.05000,-0.05000,1.52450,0.07980,0.14920,38.96580,-2.87150,-2.87150,-3.05320,-2.37430,0.58620,,6.20390,14.50710,-2.55520,-4.98210,-1.39180,-2.35120,1.82900,0.2195,0.2106
2021-06-30,10.22920,5.95850,4.27070,3.85630,4.06680,0.20390,-0.00720,0.19670,0.06640,0.13030,0.13030,,0.13030,0.53380,0.20390,5.06300,5.06500,0.03000,0.03000,2.12780,0.07190,0.12560,41.74990,1.99340,1.99340,1.92330,1.27370,0.50670,,6.95680,12.93700,1.03490,1.65380,0.64540,0.96040,2.45570,-0.0606,-0.0749
