Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4.26300,8.31400,-4.05100,10.54600,8.25000,18.79600,-22.84700,-1.12900,-23.97600,-23.97600,-23.97600,-23.97600,-22.65100,-22.84700,620.89800,620.89800,-0.04000,-0.04000,2.46970,1.99500,-3.13280,-95.02700,-535.93710,-535.93710,-562.42080,-562.42080,0.04430,2.59250,1.05780,85.08090,139.54980,139.54950,-24.88920,-138.85440,-0.03150,-0.0235,-0.0232
2024-06-30,4.86500,4.56700,0.29800,10.80000,8.99100,19.79100,-19.49300,-0.79400,-20.28700,-20.28700,-20.28700,-20.28700,-19.14900,-19.49300,616.58570,616.58570,-0.03000,-0.03000,3.11080,0.98340,91.42560,6.12540,-400.67840,-400.67840,-416.99910,-416.99900,0.04360,0.63300,1.11790,80.50980,-3510.09900,-3509.89100,-18.18470,-58.32950,0.00110,-0.0179,-0.0213
2024-03-31,5.04700,4.71200,0.33500,10.43800,8.12900,18.56700,-18.23200,-0.64500,-18.87700,-18.87700,-18.87700,-18.87700,-18.06300,-18.23200,614.58900,614.58900,-0.03000,-0.03000,3.96310,0.64170,2.73720,6.63760,-361.24430,-361.24430,-374.02410,-374.02420,0.03990,0.59170,1.34550,66.88920,-99.55180,-99.55170,-14.92060,-35.66610,0.03570,-0.03300,-0.03350
2023-12-31,8.03000,6.94200,1.08800,10.74800,7.34400,18.09200,-17.00400,-0.18600,-17.19000,-17.19000,-17.19000,-17.19000,-16.36800,-17.00400,567.97400,567.97400,-0.03000,-0.03000,7.53490,0.53510,1.15080,13.54920,-211.75580,-211.75590,-214.07220,-214.07220,0.05810,0.79100,1.77180,50.79450,-48.02210,-48.02210,-12.43670,-22.32730,0.06750,-0.0305,-0.0308
2023-09-30,6.09700,4.92500,1.17200,12.76900,7.42500,20.19400,-19.02200,-5.08100,-24.10300,-24.10300,-24.10300,-24.10300,-18.83500,-19.02200,592.45200,592.45200,-0.04000,-0.04000,8.44640,0.43740,0.77760,19.22260,-311.98950,-311.98950,-395.32560,-395.32560,0.03960,0.50640,1.76720,50.92670,-46.29400,-46.29410,-15.64470,-26.04320,0.09860,-0.0263,-0.0265
2023-06-30,4.12600,3.70900,0.41700,12.83000,7.45500,20.28500,-19.86800,-0.55500,-20.42300,-20.42300,-20.42300,-20.42300,-19.65000,-19.86800,567.12500,567.12500,-0.04000,-0.04000,8.71500,0.42670,0.74440,10.10660,-481.53180,-481.53180,-494.98310,-494.98310,0.02690,0.40340,1.12270,80.16240,-38.87360,-38.87360,-13.31690,-22.28490,0.10660,-0.03,-0.03
2023-03-31,4.13700,3.72300,0.41400,12.40500,7.71800,20.12300,-19.70900,21.03300,1.32400,1.32400,1.32400,1.32400,-19.47300,-19.70900,497.47300,540.53300,0.00000,0.00000,10.24980,0.36760,0.58140,10.00730,-476.40800,-476.40800,32.00390,32.00390,0.02610,0.45430,1.21530,74.05370,2.05390,2.05390,0.83520,1.29880,0.13440,-0.03670,-0.03680
2022-12-31,5.57200,4.95300,0.61900,11.63100,7.85000,19.48100,-18.86200,30.42300,11.56100,11.56100,11.56100,11.56100,-18.62800,-18.86200,467.95200,618.20600,0.02000,0.08000,5.12220,1.04790,-27.93560,11.10910,-338.51410,-338.51410,207.48410,207.48390,0.03140,0.67790,2.27340,39.58900,-448.78460,-448.79900,6.50690,21.48610,-0.00540,-0.0037,-0.0037
2022-09-30,4.62200,3.86600,0.75600,10.98500,7.34000,18.32500,-17.56900,-42.82200,-60.39100,-60.39100,-60.39100,-60.39100,-17.33800,-17.56900,472.47600,472.47600,-0.13000,-0.13000,2.93670,1.39260,-6.42050,16.35660,-380.11680,-380.11680,-1306.59900,-1306.59900,0.02530,0.53270,2.17610,41.35870,400.86950,400.86950,-33.06020,-157.39530,-0.03150,-0.0465,-0.0466
2022-06-30,3.71400,2.89000,0.82400,9.29900,8.56100,17.86000,-17.03600,121.26700,104.23100,104.23100,104.23100,104.23100,-16.77900,-17.03600,464.13400,601.33100,0.22000,-0.03000,5.03020,0.76060,4.11040,22.18630,-458.69680,-458.69680,2806.43500,2806.43500,0.02120,0.39860,0.91840,97.99680,653.85350,653.85500,59.45020,156.52410,0.03430,-0.0238,-0.024
2022-03-31,2.48100,1.95400,0.52700,7.80400,7.88300,15.68700,-15.16000,101.87800,86.71800,86.71800,86.71800,86.71800,-14.89700,-15.16000,455.94300,605.19900,0.19000,-0.03000,5.10030,-1.15930,-0.70750,21.24140,-611.04390,-611.04390,3495.28400,3495.28400,0.01320,0.27320,0.61580,146.15480,-96.92520,-96.92520,46.10280,-209.29190,-0.19310,-0.03330,-0.03350
