Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2120.84200,1589.77300,531.06910,199.34100,199.34100,331.72800,0.96300,332.69100,81.21900,251.47200,251.47200,,251.12600,342.38200,331.72800,104.13200,106.08900,2.41000,2.37000,6.24350,0.27240,0.37450,25.04050,15.64130,15.64130,15.68670,11.84090,0.22800,0.24680,10.21630,8.80950,4.39370,4.96950,2.70390,3.19670,55.31520,1.2438,1.1587
2024-06-30,1991.05300,1518.76500,472.28800,196.73500,196.73500,275.55300,-8.33600,267.21700,67.30300,199.91400,199.91400,,199.46000,287.62500,275.55300,105.50000,107.24900,1.89000,1.86000,6.00870,0.28010,0.38900,23.72050,13.83960,13.83960,13.42090,10.01780,0.21880,0.24160,9.26420,9.71480,3.61730,4.11060,2.19710,2.60420,52.92310,-2.1903,-2.2689
2024-03-31,1699.75200,1282.90700,416.84500,170.16400,170.16400,246.68090,2.19900,248.88000,57.71900,191.16100,191.16100,,190.27000,257.67190,246.68090,106.45700,108.56400,1.79000,1.75000,6.16500,0.27840,0.38580,24.52390,14.51280,14.51280,14.64210,11.19400,0.19080,0.21430,8.95690,10.04820,3.52290,4.01350,2.14540,2.54210,51.16140,-1.20420,-1.28820
2023-12-31,2019.86500,1527.76100,492.10450,188.21200,188.21200,303.89230,-78.63800,225.25400,52.09200,173.16200,173.16200,,172.58510,314.32230,303.89230,108.42400,110.14500,1.61000,1.58000,5.99660,0.27450,0.37830,24.36320,15.04520,15.04520,11.15190,8.54440,0.23290,0.27550,10.94670,8.22160,3.24740,3.70870,1.99680,2.35610,49.87280,2.3422,2.464
2023-09-30,1675.54500,1283.82700,391.71790,167.79100,167.79100,223.92690,4.47900,228.40600,57.96000,170.44600,170.44600,,170.69100,233.99590,223.92690,108.83700,110.62200,1.57000,1.54000,5.77690,0.27790,0.38490,23.37850,13.36440,13.36440,13.63170,10.18720,0.19860,0.23430,8.87830,10.13700,3.29360,3.77770,2.02020,2.37810,48.16790,-0.4996,-0.735
2023-06-30,2060.56400,1560.87900,499.68480,183.68300,183.68300,316.00180,-0.24300,315.75900,80.85400,234.90500,234.90500,,234.60200,324.26880,316.00180,109.21000,110.85600,2.15000,2.12000,6.13150,0.31960,0.46980,24.24990,15.33570,15.33570,15.32390,11.38530,0.23550,0.29820,10.87630,8.27490,4.61020,5.30010,2.68500,3.13670,46.55680,2.3195,2.2551
2023-03-31,1661.85700,1262.29100,399.56620,159.02100,159.02100,240.54520,7.87400,248.41900,57.19100,191.22800,191.22800,,191.05100,248.50020,240.54520,108.42900,110.05300,1.76000,1.74000,6.09310,0.32200,0.47500,24.04330,14.47450,14.47450,14.94830,11.49620,0.19840,0.23670,8.47090,10.62460,3.94570,4.57120,2.28300,2.67510,44.44980,3.15710,3.03160
2022-12-31,2492.12600,1892.30800,599.81820,173.35600,173.35600,426.46220,-57.93300,368.52910,93.12800,275.40110,275.40110,,275.33110,435.53920,426.46220,114.98200,116.22100,2.48000,2.45000,5.59200,0.34830,0.53450,24.06850,17.11240,17.11240,14.78770,11.04800,0.29420,0.35230,13.01340,6.91590,5.92660,6.91330,3.25120,3.86220,43.02840,5.4888,5.4233
2022-09-30,2034.64400,1476.70400,557.94010,147.04900,147.04900,410.89110,-11.24200,399.64900,90.41800,309.23100,309.23100,,309.77900,419.61110,410.89110,112.70100,113.78000,2.75000,2.72000,5.24440,0.38270,0.61990,27.42200,20.19470,20.19470,19.64220,15.22520,0.23680,0.24780,9.49520,9.47850,7.02240,8.26760,3.59840,4.33500,40.21130,2.3991,2.3091
2022-06-30,1995.02300,1453.54300,541.48000,165.54200,165.54200,375.93800,15.65900,391.59700,98.44300,293.15400,293.15400,,290.98700,385.20800,375.93800,117.93200,118.93100,2.47000,2.45000,5.17750,0.41300,0.70360,27.14150,18.84380,18.84380,19.62870,14.58570,0.23060,0.24040,11.61670,7.74740,6.99000,8.30300,3.38900,4.10310,36.90490,1.1752,1.1116
2022-03-31,1703.12400,1309.99600,393.12810,157.26500,157.26500,235.86300,-2.96300,232.90000,54.43900,178.46100,178.46100,,176.70300,244.89500,235.86300,121.18600,122.65700,1.46000,1.44000,5.62460,0.42680,0.74450,23.08280,13.84890,13.84890,13.67490,10.37520,0.19990,0.22810,10.94130,8.22570,4.35820,5.20050,2.09510,2.49830,34.01970,0.46850,0.42450
2021-12-31,2505.42200,1953.13500,552.28720,185.67000,185.66900,366.61770,-24.03900,342.57800,59.87600,282.70190,282.70190,,272.72400,377.05570,366.61740,126.07700,128.01900,2.18000,2.14000,5.38000,0.45400,0.83160,22.04370,14.63300,14.63300,13.67350,10.88540,0.28710,0.35510,16.60720,5.41940,7.11920,8.54660,3.23910,3.88690,32.58010,3.7654,3.7246
2021-09-30,1858.75100,1466.30100,392.45010,167.61000,167.61000,224.84010,0.72500,225.56500,53.09800,172.46700,172.46700,,168.13400,234.88710,224.84010,124.37800,125.77000,1.35000,1.34000,5.32080,0.46240,0.86000,21.11360,12.09630,12.09630,12.13530,9.04550,0.22120,0.24830,14.52750,6.19510,4.60420,5.59470,2.05240,2.47530,30.48240,-0.0741,-0.0413
2021-06-30,1719.28000,1390.57700,328.70300,167.55700,167.55700,161.14600,2.07800,163.22400,38.46900,124.75500,124.75500,,124.14700,171.42600,161.14600,128.44000,130.25900,0.97000,0.95000,5.39610,0.45660,0.84020,19.11860,9.37290,9.37290,9.49370,7.22090,0.21120,0.24160,17.02780,5.28550,3.40040,4.15070,1.53290,1.84780,29.13870,0.3503,0.2523
2021-03-31,1417.81200,1143.37100,274.44100,147.50500,147.50500,126.93600,4.80500,131.74100,29.29800,102.44300,102.44300,,98.02100,136.69000,126.93600,128.88300,131.24600,0.76000,0.75000,5.70260,0.45290,0.82770,19.35670,8.95300,8.95300,9.29190,6.91350,0.17780,0.20330,13.38630,6.72330,2.80240,3.42350,1.28450,1.53330,36.04950,-1.09950,-1.15910
2020-12-31,1557.50200,1264.90600,292.59560,143.20500,143.20500,149.39070,-30.30100,119.09000,22.42800,96.66200,96.66200,,94.41900,159.90570,149.39090,127.81200,129.17000,0.77000,0.77000,6.40260,0.44900,0.81490,18.78620,9.59170,9.59170,7.64620,6.06220,0.20130,0.23720,16.18340,5.56130,2.68970,3.29840,1.24920,1.48210,27.75590,2.6244,2.5244
2020-09-30,1699.43400,1389.74500,309.68880,147.16700,147.16700,162.52190,-13.56400,148.95800,33.75900,115.19900,115.19900,,114.77700,171.50490,162.52190,129.77500,131.43300,0.88000,0.87000,7.19490,0.47310,0.89780,18.22310,9.56330,9.56330,8.76520,6.75380,0.21690,0.25630,18.73230,4.80450,3.25220,4.00320,1.47040,1.71370,33.90060,3.5926,3.531
2020-06-30,1526.68500,1282.50700,244.17810,145.15000,145.15000,99.02810,-14.18400,84.84400,17.62200,67.22200,67.22200,,65.67400,106.81910,99.02810,129.62900,130.36400,0.51000,0.50000,8.11740,0.52400,1.10070,15.99400,6.48650,6.48650,5.55740,4.30170,0.18340,0.22220,15.64420,5.75290,1.96280,2.41270,0.80770,0.93440,32.83580,1.8878,1.8064
2020-03-31,1345.69900,1147.94300,197.75600,136.85300,136.85300,60.90300,-89.67800,-28.77500,0.78100,-29.55600,-29.55600,,-31.43100,69.09800,60.90300,121.90800,121.90800,-0.26000,-0.26000,8.01130,0.51950,1.08100,14.69540,4.52570,4.52570,-2.13830,-2.33570,0.16290,0.19480,11.68960,7.69910,-0.86340,-1.05170,-0.35770,-0.41490,32.84600,0.59140,0.54200
2019-12-31,1466.43600,1259.23400,207.20200,142.47200,142.47200,64.72970,-10.97000,53.76000,-0.94900,54.70900,54.70900,,54.65800,74.91470,64.72990,106.99700,108.28900,0.51000,0.50000,6.76510,0.43260,0.76240,14.12960,4.41410,4.41410,3.66600,3.72730,0.27960,0.31590,20.81620,4.32360,2.14910,2.28310,1.04290,1.21940,24.05000,2.1958,2.0924
2019-09-30,1105.10500,894.03100,211.07400,119.09900,119.09900,91.97500,-1.55400,90.42100,23.38500,67.03600,67.03600,,67.01200,100.21400,91.97500,105.47200,106.85200,0.64000,0.63000,7.31560,0.45970,0.85090,19.09990,8.32270,8.32270,8.18210,6.06390,0.20700,0.21020,13.66250,6.58740,2.69660,2.86990,1.25540,1.45690,23.49100,0.0769,0.0143
2019-06-30,1265.42600,1031.65200,233.77400,124.81700,124.81700,108.95700,1.06200,110.01900,28.13100,81.88800,81.88800,,81.85100,115.43600,108.95700,106.23800,107.23200,0.77000,0.76000,7.68600,0.46530,0.87030,18.47390,8.61030,8.61030,8.69420,6.46830,0.24440,0.25140,18.47340,4.87190,3.40740,3.63900,1.58150,1.82180,22.84790,1.6119,1.5551
2019-03-31,925.09200,753.05200,172.04000,103.88300,103.88300,68.15700,-0.08500,68.07200,16.79100,51.28100,51.28100,,51.13100,75.85100,68.15700,110.51200,111.66800,0.46000,0.46000,7.85080,0.47190,0.89360,18.59710,7.36760,7.36760,7.35840,5.52710,0.17820,0.18290,9.99180,9.00740,2.14090,2.28700,0.98800,1.13060,21.96180,-0.25340,-0.30880
2018-12-31,1457.85300,1240.47200,217.38110,129.34200,129.34200,88.03880,-53.91100,34.12800,24.91300,9.21500,9.21500,,9.18500,96.75080,88.03890,111.74300,115.11900,0.06000,0.07000,7.70470,0.47740,0.91350,14.91100,6.03890,6.03890,2.34100,0.63000,0.27690,0.31160,16.83690,5.34540,0.38100,0.40670,0.17500,0.19910,21.41140,0.6843,0.6339
2018-09-30,1036.37900,837.38000,198.99900,100.52000,100.52000,98.47900,2.38600,100.86500,6.42400,94.44100,94.44100,,93.56800,105.56900,98.47900,111.39600,113.44000,0.84000,0.83000,7.57640,0.38390,0.62310,19.20140,9.50220,9.50220,9.73240,9.02840,0.23930,0.25610,10.57010,8.51460,4.00310,4.12100,2.18020,2.46640,21.01330,0.4012,0.3495
2018-06-30,980.82800,802.11690,178.71110,100.06500,100.06500,78.64610,0.63900,79.28500,19.99300,59.29200,59.29200,,58.67800,85.71110,78.64610,111.34700,113.48200,0.53000,0.52000,6.86410,0.38750,0.63260,18.22040,8.01830,8.01830,8.08350,5.98250,0.23240,0.25100,10.39890,8.65470,2.62540,2.70670,1.40480,1.60810,20.11920,0.0863,0.034
2018-03-31,752.33300,609.23100,143.10200,87.01600,87.01600,56.08600,3.15200,59.23800,11.70600,47.53200,47.53200,,44.93300,61.97900,56.08600,107.19500,114.76700,0.42000,0.41000,7.28310,0.39060,0.64080,19.02110,7.45490,7.45490,7.87390,5.97250,0.18420,0.19870,8.19270,10.98540,2.16480,2.23410,1.16390,1.31930,19.57290,0.00610,-0.01730
2017-12-31,1299.67900,1045.18100,254.49780,111.43500,111.43500,143.06300,0.73800,143.80100,113.37500,30.42600,30.42600,,19.46700,144.97700,143.06300,62.06100,120.91500,0.26000,0.26000,7.73160,0.39010,0.63950,19.58160,11.00760,11.00760,11.06440,1.49780,0.30040,0.35320,13.75500,6.54310,1.29660,1.33550,0.70330,0.79090,19.62320,2.0986,2.0856
2017-09-30,908.02700,736.70900,171.31790,94.85000,94.85000,76.46800,2.50700,78.97500,24.28200,54.69300,54.69300,,32.87600,78.32000,76.46800,72.47100,121.18300,0.45000,0.45000,6.85210,0.38770,0.63310,18.86710,8.42130,8.42130,8.69740,3.62060,0.21030,0.22710,9.17680,9.80730,2.36290,2.43510,1.26680,1.44690,19.36040,0.2699,0.2622
2017-06-30,908.49400,737.07400,171.42000,95.41000,95.41000,76.01000,2.39600,78.40600,22.47600,55.93000,55.93000,,27.40100,77.99000,76.01000,58.97700,121.06100,0.46000,0.46000,6.73190,0.39210,0.64510,18.86860,8.36660,8.36660,8.63030,3.01610,0.21340,0.23030,8.95480,10.05050,2.47380,2.55150,1.31350,1.50370,18.88090,-0.4019,-0.4072
2017-03-31,769.09000,627.39700,141.69300,88.74500,88.74500,52.94800,1.52600,54.47400,18.87300,35.60100,35.60100,,11.47600,54.97400,52.94800,38.55400,120.47800,0.30000,0.30000,7.34830,0.40050,0.66810,18.42350,6.88450,6.88450,7.08290,1.49220,0.18540,0.20480,7.63180,11.79270,1.61990,1.67250,0.85810,0.97110,18.39210,1.22770,1.22540
2016-12-31,1196.96700,973.93530,223.03190,105.38500,105.38470,117.64710,-0.59100,117.05600,40.94500,76.11100,76.11100,,19.28100,119.57410,117.64690,31.08400,120.83200,0.62000,0.62000,7.49610,0.42440,0.73730,18.63310,9.82880,9.82880,9.77940,1.61080,0.28360,0.32280,10.38620,8.66540,3.52330,3.64030,1.80320,2.02800,18.08780,1.8978,1.8897
2016-09-30,853.41700,674.56300,178.85390,88.22100,88.22110,90.63290,-0.24200,90.39100,31.70700,58.68400,58.68400,,14.83700,92.61390,90.63290,30.42700,120.10300,0.49000,0.49000,7.24970,0.44680,0.80770,20.95740,10.62000,10.62000,10.59170,1.73850,0.19990,0.20520,6.60720,13.62150,2.81720,2.91470,1.37450,1.55840,17.44210,0.6433,0.6372
2016-06-30,854.31600,694.56400,159.75200,90.89200,90.89190,68.86010,-1.09200,67.76800,22.10400,45.66400,45.66400,,11.68500,70.73310,68.86010,31.57400,121.05200,0.37000,0.37000,7.44280,0.45980,0.85120,18.69940,8.06030,8.06030,7.93240,1.36780,0.20190,0.21420,6.75000,13.33340,2.25470,2.33530,1.07930,1.21790,16.92350,0.6792,0.6835
2016-03-31,645.32900,526.68800,118.64100,77.26500,77.26500,41.37600,-2.38500,38.99100,12.88700,26.10400,26.10400,,6.81300,43.41000,41.37600,31.92300,121.26700,0.21000,0.21000,7.84590,0.47260,0.89590,18.38460,6.41160,6.41160,6.04200,1.05570,0.15180,0.15980,5.10520,17.62910,1.30780,1.35550,0.61420,0.68980,16.49660,-0.13670,-0.14260
2015-12-31,970.14390,782.94290,187.20100,87.01500,87.01500,100.18600,0.37100,100.55700,35.56800,64.98900,64.98900,1.39700,17.66600,102.32200,100.18610,33.06300,122.38400,0.54000,0.54000,7.29860,0.45940,0.84980,19.29620,10.32690,10.32690,10.36520,1.82100,0.23530,0.25040,8.03570,11.20000,3.29450,3.40130,1.57650,1.78100,16.25840,0.0724,0.0516
2015-09-30,796.28800,646.81600,149.47200,78.74600,78.74600,70.72600,-2.48000,68.24600,22.45200,45.79400,45.79400,,12.34400,72.76000,70.72600,33.12200,122.45800,0.37000,0.37000,7.05810,0.46990,0.88640,18.77110,8.88200,8.88200,8.57050,1.55020,0.19320,0.20670,6.21460,14.48190,2.38580,2.46630,1.11110,1.26470,15.69840,0.1741,0.172
2015-06-30,700.97300,564.31400,136.65910,71.22600,71.22600,65.43300,-35.47300,29.96000,9.93900,20.02100,20.02100,,5.07700,68.95100,65.43300,33.07600,122.40900,0.15000,0.15000,7.27230,0.45330,0.82900,19.49560,9.33460,9.33460,4.27410,0.72430,0.18070,0.19150,6.05090,14.87390,1.06940,1.09160,0.51610,0.58470,15.31110,-1.002,-1.0117
2015-03-31,509.41500,414.83200,94.58300,56.92400,56.92400,37.65900,24.56500,62.22400,22.04200,40.18200,40.18200,56.66200,25.96200,38.52000,37.65900,33.06700,122.35500,0.79000,0.79000,7.59570,0.46000,0.85180,18.56700,7.39260,7.39260,12.21480,5.09640,0.13160,0.15060,5.12730,17.55320,2.17060,2.20610,1.03840,1.17220,15.13960,-1.39090,-1.39340
