,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,--,$0.48
1,2024-07-26,2024-06-30,--,$0.52
2,2024-04-22,2024-03-31,--,$0.55
3,2024-01-29,2023-12-31,--,$0.04
4,2023-10-24,2023-09-30,--,$0.51
5,2023-07-26,2023-06-30,--,$0.81
6,2023-04-21,2023-03-31,--,$0.71
7,2023-01-27,2022-12-31,--,$0.88
8,2022-10-26,2022-09-30,--,$1.00
9,2022-07-22,2022-06-30,--,$0.84
10,2022-04-18,2022-03-31,--,$0.87
11,2022-01-28,2021-12-31,--,$0.81
12,2021-10-26,2021-09-30,--,$0.85
13,2021-07-23,2021-06-30,--,$0.70
14,2021-04-23,2021-03-31,--,$0.67
15,2021-01-27,2020-12-31,--,$0.67
16,2020-10-23,2020-09-30,--,$0.62
17,2020-07-22,2020-06-30,--,$0.44
18,2020-04-23,2020-03-31,--,$0.49
19,2020-01-23,2019-12-31,--,$0.57
20,2019-10-23,2019-09-30,--,$0.62
21,2019-07-26,2019-06-30,--,$0.56
22,2019-04-19,2019-03-31,--,$0.51
23,2019-01-24,2018-12-31,--,$0.53
24,2018-10-22,2018-09-30,--,$0.58
25,2018-07-26,2018-06-30,--,$0.56
26,2018-04-20,2018-03-31,--,$0.50
27,2018-01-25,2017-12-31,--,$0.51
28,2017-10-24,2017-09-30,--,$0.47
29,2017-07-19,2017-06-30,--,$0.43
30,2017-04-19,2017-03-31,--,$0.38
31,2017-01-27,2016-12-31,--,$0.37
32,2016-10-26,2016-09-30,--,$0.10
33,2016-07-22,2016-06-30,--,$0.34
34,2016-04-22,2016-03-31,--,$0.34
35,2016-01-29,2015-12-31,--,$0.03
36,2015-10-30,2015-09-30,--,$0.32
37,2015-07-22,2015-06-30,--,$0.35
38,2015-04-22,2015-03-31,--,$0.37
39,2015-01-30,2014-12-31,--,$0.28
