Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,701.69730,485.10020,216.59710,-154.46880,154.46880,62.12830,-16.80980,45.31840,19.99010,25.32830,25.32830,25.44190,80.98260,62.12830,178.40000,178.40000,0.14770,0.14770,1.53910,0.43130,0.77520,30.86760,8.85400,8.85400,6.45840,3.62580,0.10640,1.25800,3.24130,27.76630,0.91180,-1.48560,0.38420,0.51850,14.28540,0.64180,0.60480
2018-12-31,704.13620,494.51050,209.62580,-121.20560,121.20580,88.41990,-23.22170,65.19840,19.71660,45.48180,45.48180,45.84340,104.03350,88.42000,175.62300,175.79400,0.24440,0.24440,1.11520,0.45840,0.85680,29.77060,12.55720,12.55720,9.25930,6.51060,0.11160,1.22250,3.42850,26.25040,1.87030,-2.03860,0.72110,1.01290,13.95750,1.4255,1.3083
2018-09-30,616.92860,446.01170,170.91690,-103.01520,103.01520,67.90170,-14.06870,53.83300,11.62700,42.20600,42.20600,42.67110,81.68530,67.90170,175.60000,175.60000,0.24400,0.24400,1.10290,0.46810,0.88320,27.70450,11.00640,11.00640,8.72600,6.91670,0.10180,1.01590,2.58200,34.85680,1.81190,-1.86900,0.69630,0.96380,13.38340,-0.0066,-0.0654
2018-06-30,582.22730,401.54840,180.67890,-109.59990,109.60000,71.07890,-21.34750,49.73140,12.76080,36.97060,36.97060,36.97060,84.07000,71.07890,175.60000,175.60000,0.21470,0.21470,1.35850,0.47260,0.89920,31.03240,12.20810,12.20810,8.54160,6.34990,0.09540,1.00960,2.95700,30.43630,1.57730,-1.77730,0.60590,0.83190,13.47110,0.1688,0.1356
2018-03-31,662.78470,452.22270,210.56200,-103.62160,103.62150,106.94040,-7.49810,99.44230,22.74020,76.70210,76.70210,76.70210,119.23240,106.94040,175.50000,175.50000,0.44250,0.44250,1.30020,0.43560,0.77360,31.76930,16.13500,16.13500,15.00370,11.57270,0.11280,1.28230,3.11860,28.85940,3.25590,-4.01800,1.30520,1.83770,13.53910,0.57080,0.54490
2017-12-31,602.01160,412.94800,189.06360,-131.10900,131.10890,57.95470,-21.30220,36.65260,3.99330,32.65920,32.65920,32.65920,67.79970,57.95470,176.08000,176.08000,0.20150,0.15620,1.06720,0.42960,0.75480,31.40530,9.62680,9.62680,6.08830,5.42500,0.11570,1.19040,3.62070,24.85670,1.55970,-1.78650,0.62790,0.88970,12.66860,0.4225,0.3559
2017-09-30,539.46270,376.09600,163.36670,-90.26300,90.26300,73.10370,-10.10760,62.99610,13.75100,49.24510,49.24510,49.24510,87.20560,73.10370,172.40000,172.40000,0.28210,0.28210,1.02630,0.43560,0.77410,30.28320,13.55120,13.55120,11.67760,9.12850,0.10020,0.96790,3.22560,27.90200,2.30370,-2.53910,0.91460,1.30020,12.93250,-0.0157,-0.0913
2017-06-30,503.86420,345.14860,158.71560,-95.47130,95.47130,63.24430,-35.52680,27.71750,6.48940,21.22810,21.22810,21.22810,74.11400,63.24430,181.70000,181.70000,0.12100,0.12100,1.09430,0.43230,0.76380,31.49970,12.55190,12.55190,5.50100,4.21310,0.09830,1.01490,3.59290,25.04910,1.03300,-1.20440,0.41430,0.58640,11.92340,0.4387,0.3764
2017-03-31,566.20640,399.85060,166.35580,-86.10860,86.10860,80.24720,-17.15780,63.08940,11.93580,51.15360,51.15360,51.15360,93.35530,80.24720,183.60000,183.70000,0.27710,0.27710,1.22840,0.42730,0.74610,29.38080,14.17280,14.17280,11.14250,9.03440,0.11220,1.25570,3.66920,24.52850,2.46790,-3.14570,1.01410,1.41330,11.29040,0.39850,0.35910
2016-12-31,524.16560,377.62300,146.54260,-117.90900,117.90900,28.63360,-24.02100,4.61250,6.65880,-2.04630,-2.04630,-2.04630,42.99610,28.63360,183.51900,183.51900,-0.01010,-0.01010,1.16030,0.43280,0.76310,27.95730,5.46270,5.46270,0.88000,-0.39040,0.10060,1.05000,3.49060,25.78370,-0.09720,0.11780,-0.03930,-0.05510,11.56130,0.5826,0.4611
2016-09-30,490.48200,347.63400,142.84800,-100.66320,100.66320,42.18480,-18.19080,23.99400,19.97640,4.01760,4.01760,4.01760,56.35550,42.18480,183.58490,183.60130,0.02230,0.02230,1.23320,0.43320,0.76530,29.12400,8.60070,8.60070,4.89190,0.81910,0.09470,0.94570,3.65030,24.65530,0.19000,-0.22830,0.07760,0.10770,11.51570,0.1849,0.1524
2016-06-30,514.98460,357.29250,157.69210,-146.73500,146.73500,10.95710,-20.21980,-9.26270,-1.01660,-8.24610,-8.24610,-8.24610,25.62250,10.95710,183.57100,183.57100,-0.04520,-0.04520,1.13120,0.43560,0.89470,30.62080,2.12770,2.12770,-1.79860,-1.60120,0.09600,1.10750,4.00970,22.44570,-0.38650,0.47810,-0.15360,-0.21810,11.62250,0.4883,0.4475
2016-03-31,603.56070,418.77470,184.78600,-113.73990,113.73990,71.04610,-6.28820,64.75780,18.20280,46.55500,46.55500,46.55500,84.39480,71.04610,183.12300,183.12300,0.25400,0.25400,1.11550,0.43470,0.99570,30.61600,11.77120,11.77120,10.72930,7.71340,0.11060,1.33380,4.00810,22.45480,2.20910,-2.80100,0.85280,1.24870,11.48060,0.44520,0.41090
