Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,31.61200,12.32600,-54.74700,6.19900,-48.54800,-48.54800,-48.54800,-48.54800,-59.33600,-54.74700,99.83600,99.83600,-0.49000,-0.49000,7.14730,-9.18980,-9.18980,-7.85170,-9.18980,5.28580,-0.7819,-0.7852
2024-06-30,76.38200,16.64300,-93.02500,7.35300,-85.67200,-85.67200,-85.67200,-85.67200,-97.96200,-93.02500,99.16200,99.16200,-0.86000,-0.86000,7.86230,-15.07730,-15.07730,-13.14510,-15.07730,5.70670,-0.4593,-0.4684
2024-03-31,58.03200,24.74200,-82.77400,47.80100,-34.97300,-34.97300,-34.97300,-34.97300,-88.08100,-82.77400,97.91400,97.91400,-0.36000,-0.36000,13.27360,-5.43000,-5.43000,-5.01420,-5.43000,6.51500,-0.58520,-0.51430
2023-12-31,83.37400,21.73800,-105.11200,9.90000,-95.21200,-95.21200,-95.21200,-95.21200,-109.99500,-105.11200,70.24960,70.24960,4.45000,4.45000,8.65010,-14.50660,-14.50660,-12.81990,-14.50660,6.70650,-1.4239,-1.4731
2023-09-30,74.56200,19.86100,-94.42300,10.48300,-83.94000,-83.94000,-83.94000,-83.94000,-99.03600,-94.42300,96.87300,96.87300,-0.87000,-0.87000,11.88490,-11.46130,-11.46130,-10.48610,-11.46130,7.53160,-0.1185,-0.0603
2023-06-30,30.03000,12.66600,-42.69600,16.65700,-26.03900,-26.03900,-26.03900,-26.03900,-43.40300,-42.69600,65.21000,65.21000,-0.40000,-0.40000,25.33640,-3.25050,-3.25050,-3.11800,-3.25050,8.24140,0.3627,0.6784
2023-03-31,167.92000,11.91300,-179.83300,3.38300,-176.45000,-176.45000,-176.45000,-176.45000,-180.01000,-179.83300,20.49200,20.49200,-8.61000,-8.61000,8.66970,123.08860,-69.67670,-59.10850,-69.67670,11.69540,-1.23600,-1.73570
2022-12-31,17.41000,5.40200,-22.81200,3.00500,-19.80700,-19.80700,-19.80700,-19.80700,-23.13600,-22.81200,1.55750,1.55750,-6.41000,-6.41000,19.87700,19.25590,-6.74320,-6.19120,-6.74320,106.14130,-14.8833,-14.8833
2022-09-30,12.50900,2.88700,-15.39600,0.99000,-14.40600,-14.40600,-14.40600,-14.40600,-15.38000,-15.39600,1.76430,1.76430,-8.17000,-8.17000,,,,,,,-6.5573,-6.5573
2022-06-30,12.71000,2.17600,-14.88600,0.41200,-14.47400,-14.47400,-14.47400,-14.47400,-14.88600,-14.88600,1.58750,1.58750,-9.12000,-9.12000,,,,,,,-1.8543,-1.8543
2022-03-31,13.00300,3.08200,-16.08500,,-16.08500,-16.08500,-16.08500,-16.08500,-16.08500,-16.08500,0.89930,0.89930,-17.89000,-17.89000,,,,,,,-16.20340,-16.20340
2021-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0,0
