,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-13,2024-12-31,$1.46,$1.42
1,2024-10-30,2024-09-30,$1.25,$1.32
2,2024-08-01,2024-06-30,$1.07,$1.10
3,2024-05-02,2024-03-31,$1.00,$1.08
4,2024-02-13,2023-12-31,$1.03,$1.08
5,2023-11-02,2023-09-30,$0.71,$0.89
6,2023-08-03,2023-06-30,$0.55,$0.63
7,2023-05-04,2023-03-31,$0.52,$0.30
8,2023-02-14,2022-12-31,$0.62,$0.62
9,2022-11-03,2022-09-30,$0.58,$0.63
10,2022-08-03,2022-06-30,$0.47,$0.56
11,2022-05-04,2022-03-31,$0.42,$0.41
12,2022-02-10,2021-12-31,$0.41,$0.52
13,2021-11-03,2021-09-30,$0.35,$0.58
14,2021-08-04,2021-06-30,$0.30,$0.27
15,2021-05-05,2021-03-31,$0.31,$0.06
16,2021-02-11,2020-12-31,$0.33,$0.41
17,2020-11-04,2020-09-30,$0.31,$0.38
18,2020-08-05,2020-06-30,$0.17,$0.20
19,2020-05-06,2020-03-31,$0.19,$0.24
20,2020-02-13,2019-12-31,$0.37,$0.34
21,2019-11-06,2019-09-30,$0.22,$0.42
22,2019-08-01,2019-06-30,$0.17,$0.13
23,2019-05-02,2019-03-31,$0.12,$0.07
24,2019-02-20,2018-12-31,$0.13,$0.28
25,2018-11-06,2018-09-30,$0.18,$0.08
26,2018-08-02,2018-06-30,$0.08,$0.11
27,2018-05-08,2018-03-31,$0.02,$0.02
28,2018-02-22,2017-12-31,$0.09,$0.11
29,2017-11-06,2017-09-30,$0.07,$0.07
30,2017-08-08,2017-06-30,$0.03,$0.13
31,2017-05-02,2017-03-31,$-0.04,$0.01
32,2017-02-15,2016-12-31,$0.08,$0.10
33,2016-11-02,2016-09-30,$0.03,$0.05
34,2016-08-03,2016-06-30,$-0.10,$-0.11
35,2016-05-04,2016-03-31,$-0.18,$-0.15
36,2016-02-17,2015-12-31,$-0.03,$0.00
37,2015-11-04,2015-09-30,$-0.09,$-0.04
38,2015-08-05,2015-06-30,$-0.17,$-0.24
39,2015-05-12,2015-03-31,$0.22,$-0.34
