Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.29200,0.43700,-2.72910,0.06030,-2.66870,-2.66870,-2.66870,-2.66870,-2.72810,-2.72910,13.14200,13.14200,-0.20000,-0.20000,6.91180,-53.55990,-53.58880,-45.81440,-53.56000,0.37910,-0.1927,-0.1927
2024-06-30,2.30790,0.35350,-2.66140,0.05470,-2.60670,-2.60670,-2.60670,-2.60670,-2.66050,-2.66140,12.90700,12.90700,-0.20000,-0.20000,5.33980,-44.36580,-44.39290,-36.06140,-44.36580,0.44960,-0.0807,-0.0807
2024-03-31,2.19450,0.34270,-2.53720,0.06400,-2.47320,-2.47320,-2.47320,-2.47320,-2.53630,-2.53720,12.86000,12.86000,-0.19000,-0.19000,14.13200,-48.29660,-48.33890,-44.88180,-48.29660,0.39770,-0.13860,-0.13860
2023-12-31,2.33300,0.50310,-2.83600,0.08930,-2.74670,-2.74670,-2.74670,-2.74670,-2.83510,-2.83600,12.84800,12.84800,-0.20000,-0.20000,23.74080,-40.99360,-41.02660,-39.26820,-40.99360,0.52150,-0.1676,-0.1676
2023-09-30,2.15820,0.34480,-2.50290,0.11110,-2.39180,-2.39180,-2.39180,-2.39180,-2.50200,-2.50290,12.84800,12.84800,-0.19000,-0.19000,30.75690,-27.01780,-27.03710,-26.14000,-27.01790,0.68900,-0.1402,-0.1402
2023-06-30,1.37960,0.36830,-1.74780,0.11950,-1.62840,-1.62840,-1.62840,-1.62840,-1.74690,-1.74780,12.84800,12.84800,-0.13000,-0.13000,36.29380,-15.29000,-15.30040,-14.86900,-15.29000,0.82890,-0.0752,-0.0752
2023-03-31,1.82790,0.41320,-2.24110,0.11620,-2.12490,-2.12490,-2.12490,-2.12490,-2.24020,-2.24110,12.84800,12.84800,-0.17000,-0.17000,50.56230,-18.18680,-18.19940,-17.82740,-18.18680,0.90940,-0.12120,-0.12120
2022-12-31,2.45810,0.43660,-2.89470,0.10420,-2.79050,-2.79050,-2.79050,-2.79050,-2.89380,-2.89470,12.91400,12.91400,-0.22000,-0.22000,51.22770,-21.11770,-21.13210,-20.70570,-21.11770,1.02850,-0.1658,-0.1658
2022-09-30,1.72350,0.65960,-2.38310,0.06400,-2.31900,-2.31900,-2.31900,-2.31900,-2.38220,-2.38310,12.82300,12.82300,-0.18000,-0.18000,65.73970,-15.04870,-15.05840,-14.81990,-15.04870,1.19940,-0.1224,-0.1224
2022-06-30,0.63330,0.14010,-0.77330,0.02720,-0.74610,-0.74610,-0.74610,-0.74610,-0.77240,-0.77330,12.92300,12.92300,-0.06000,-0.06000,75.01240,-4.39650,-4.39930,-4.33800,-4.39650,1.32830,-0.0428,-0.0428
2022-03-31,1.66080,0.32840,-1.98920,0.01960,-1.96960,-1.96960,-1.96960,-1.96960,-1.98830,-1.98920,13.06400,13.06400,-0.15000,-0.15000,81.86450,-10.09360,-10.09970,-9.97040,-10.09360,1.50670,-0.14910,-0.14910
2021-12-31,2.06390,0.31330,-2.37720,0.01650,-2.36070,-2.36070,-2.36070,-2.36070,-2.37630,-2.37720,12.94400,12.94400,-0.17000,-0.17000,70.62890,-8.79820,-8.80230,-8.67370,-8.79820,2.04070,-0.1752,-0.1752
2021-09-30,0.65710,0.20960,-0.86670,0.00360,-0.86310,-0.86310,-0.86310,-0.86310,-0.86580,-0.86670,12.96900,12.96900,-0.07000,-0.07000,63.51300,-3.03230,-3.03370,-2.98460,-3.03230,2.19060,-0.0685,-0.0685
2021-06-30,0.55650,0.19690,-0.75340,0.00370,-0.74970,-0.74970,-0.74970,-0.74970,-0.75250,-0.75340,12.89600,12.89600,-0.06000,-0.06000,45.66490,-2.57090,-2.57220,-2.51470,-2.57090,2.25720,-0.0465,-0.0465
2021-03-31,0.28200,0.31860,-0.60060,0.00360,-0.59700,-0.59700,-0.59700,-0.59700,-0.59970,-0.60060,12.80100,12.80100,-0.05000,-0.05000,45.17000,-2.00690,-2.00800,-1.96250,-2.00690,2.31550,-0.04130,-0.04130
2020-12-31,0.59890,0.55300,-1.15190,,-1.15100,-1.15100,-1.15100,-1.15100,-1.15100,-1.15190,9.49900,9.49900,-0.12000,-0.12000,27.41330,-4.16570,-4.16810,-4.01380,-4.16570,2.17500,-0.1214,-0.1214
2020-09-30,0.15800,0.09880,-0.25690,,-0.25690,-0.25690,-0.25690,-0.25690,-0.25600,-0.25690,8.78800,8.78800,-0.03000,-0.03000,3.87190,-5.51440,-5.53470,-4.09410,-5.51440,0.38910,0,0
2020-06-30,0.15080,0.05960,-0.21040,,-0.21040,-0.21040,-0.21040,-0.21040,-0.20950,-0.21040,8.58700,8.58700,-0.02000,-0.02000,,,,,,,0,0
2020-03-31,0.14990,0.09480,-0.24460,,-0.24460,-0.24460,-0.24460,-0.24460,-0.24370,-0.24460,8.49700,8.49700,-0.03000,-0.03000,,,,,,,0.00000,0.00000
2019-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0.2709,0.2709
2019-09-30,0.28450,0.05150,-0.33600,,-0.33600,-0.33600,-0.33600,-0.33600,-0.33600,-0.33600,0.29200,0.29200,-1.15000,-1.15000,,,,,,,-0.2709,-0.2709
