Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,0.76270,1.23570,,,-2.08320,-0.00080,-2.08400,,-2.08400,-2.08400,-2.08400,-1.99840,-2.08320,8.70300,8.70300,-0.24000,-0.24000,5.16970,,,,,,,,,,,-52.74500,-53.89580,-43.50510,-52.74500,0.43930,-0.0139,-0.0139
2024-06-30,,,,0.51550,1.29770,,,-1.89790,0.01850,-1.87940,,-1.87940,-1.87940,-1.87940,-1.81320,-1.89790,7.58800,7.58800,-0.25000,-0.25000,8.55350,,,,,,,,,,,-34.76330,-35.59660,-31.05610,-34.76330,0.68620,-0.0738,-0.0738
2024-03-31,,,,0.45820,1.93380,,,-2.47730,0.02210,-2.45520,0.00170,-2.45690,-2.45690,-2.45690,-2.39190,-2.47730,4.00100,4.00100,-0.61000,-0.61000,3.47510,,,,,,,,,,,-37.90450,-38.91770,-27.76240,-37.90450,0.88870,-0.64940,-0.64940
2023-12-31,,,,1.74960,0.55010,,,-2.38440,-1.02930,-3.41360,0.03550,-3.44910,-3.44910,-3.43590,-2.29990,-2.38440,2.15900,2.15900,-1.44000,-1.44000,1.52830,,,,,,,,,,,-176.30590,-197.61190,-80.21520,-176.30540,0.71430,-0.8269,-0.8269
2023-09-30,,,,1.28150,2.08060,,,-3.44840,0.63280,-2.81560,-0.00660,-2.80900,-2.80900,-2.82220,-3.35260,-3.44840,2.16500,2.16500,-1.30000,-1.30000,1.39280,,,,,,,,,,,-115.32970,-128.70530,-42.43760,-115.32980,1.11620,-1.1458,-1.146
2023-06-30,,,,2.39560,3.27290,,,-5.75500,-0.60100,-6.35610,,-6.35610,-6.35610,-6.39980,-5.64060,-5.75500,2.10800,2.10800,-3.04000,-3.04000,1.80690,,,,,,,,,,,-130.39200,-138.80090,-64.85660,-130.39210,2.27570,-2.0834,-2.0753
2023-03-31,,,,1.82580,2.94840,,,-4.86070,0.18320,-4.67750,,-4.67750,-4.67750,-4.80080,-4.74730,-4.86070,2.07800,2.07800,-2.31000,-2.31000,3.34340,,,,,,,,,,,-44.95080,-46.45760,-29.50660,-44.95080,5.00760,-2.47210,-2.47460
2022-12-31,,,,1.89340,2.82210,,,-12.25570,2.09170,-10.16400,,-8.67790,-8.67790,-8.80150,-4.71160,-12.25570,1.44600,1.44600,-3.47000,-3.47000,4.61260,,,,,,,,,,,-59.14630,-60.71760,-44.38160,-59.14630,7.06060,-4.2001,-4.2807
2022-09-30,,,,2.05570,3.51450,,,-5.65680,3.17790,-2.47890,,-2.47890,-2.47890,-2.60250,-5.53570,-5.65680,1.78700,1.78700,-1.46000,-1.46000,8.57000,,,,,,,,,,,-10.85320,-16.46750,-8.03400,-10.85320,10.99150,1.0083,1.2156
2022-06-30,,,,2.12010,2.50120,,,-4.70680,1.91630,-2.79050,,-2.79050,-2.79050,-2.87230,-4.58680,-4.70680,1.05400,1.05400,-2.73000,-2.73000,8.33220,,,,,,,,,,,-12.70410,-20.41770,-9.76660,-12.70410,20.84000,-3.2955,-3.2294
