Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,1553.83800,856.84560,696.99210,,253.79640,443.19600,-173.49040,269.70560,24.24320,245.46240,245.46240,210.61280,703.64480,443.19600,437.40000,438.00000,0.48490,0.47730,0.56140,0.54730,1.26350,44.85620,28.52270,28.52270,17.35740,13.55440,0.03880,2.90750,1.83450,49.05900,1.86820,5.85470,0.61360,0.77340,32.78270,1.489,-0.1157
2019-06-30,1472.96900,821.72230,651.24670,431.42290,-178.70040,829.94710,-164.49400,665.45300,93.46250,571.99050,571.99050,538.34400,1081.13300,829.94710,433.10000,433.70000,1.24100,1.24100,0.62170,0.54530,1.24780,44.21320,56.34520,56.34520,45.17770,36.54820,0.03810,2.97830,1.68380,53.45180,4.45000,13.74420,1.47970,1.84890,32.27910,1.0742,1.4042
2019-03-31,1832.60300,1090.08300,742.52000,,251.26800,491.25180,-173.78130,317.47060,49.65180,267.81880,267.81880,233.96530,742.52000,491.25180,429.50000,430.10000,0.54200,0.54200,0.70290,0.55470,1.33510,40.51720,26.80620,26.80620,17.32350,12.76680,0.04610,3.93750,1.67770,53.64530,2.11940,7.20060,0.67420,0.86050,32.15910,0.94630,-0.29910
2018-12-31,1664.27700,987.82710,676.45030,,240.98690,435.46350,-181.25480,254.20870,22.81530,231.39350,231.39340,195.84210,687.20840,435.46330,424.70000,425.20000,0.45150,0.45940,0.76690,0.56060,1.34300,40.64530,26.16530,26.16530,15.27440,11.76740,0.04070,3.21710,1.58970,56.61510,1.78180,6.34630,0.56540,0.71400,33.22940,1.0127,-0.676
2018-09-30,1561.41600,865.66740,695.74860,,239.57060,456.17830,-169.91880,286.25960,39.80080,246.45880,246.45880,211.25040,689.88290,456.17830,425.60000,426.20000,0.49750,0.49750,0.59230,0.55430,1.30090,44.55880,29.21570,29.21570,18.33330,13.52940,0.04060,3.07340,1.80370,49.89710,1.98960,6.84670,0.64090,0.80590,31.94910,1.3906,0.0967
2018-06-30,1508.92500,821.50000,687.42500,,239.47500,447.95010,-174.37500,273.57500,47.27500,226.30000,226.30000,186.00000,682.53270,447.95010,423.80000,424.30000,0.44000,0.44000,0.58980,0.55400,1.30650,45.55730,29.68670,29.68670,18.13050,12.32670,0.03870,3.06360,1.71840,52.37290,1.79790,6.41900,0.58110,0.72910,32.59090,1.2185,-0.0737
2018-03-31,1738.26600,1014.31800,723.94790,,238.94300,485.00550,-179.60240,305.40320,17.40640,287.99680,287.99680,255.55760,723.94790,485.00550,422.00000,422.50000,0.60920,0.60130,0.63470,0.55650,1.31480,41.64770,27.90170,27.90170,17.56940,14.70190,0.04480,3.98140,1.84930,48.66640,2.32540,8.57680,0.74160,0.93450,32.31390,1.10300,-0.12360
2017-12-31,1669.79400,958.03990,711.75400,,232.05410,479.70000,-141.61760,338.08230,213.05480,125.02750,125.02750,107.76470,683.03910,479.69980,415.50000,416.20000,0.25900,0.25130,0.62990,0.55750,1.31750,42.62520,28.72810,28.72810,20.24700,6.45380,0.04530,3.38410,1.91390,47.02430,1.07150,4.02780,0.33890,0.42820,30.68200,1.3213,-0.1459
2017-09-30,1516.80800,783.53780,733.27010,,231.39120,501.87910,-161.17580,340.70330,84.57740,256.12590,256.12590,221.81620,765.51900,501.87910,418.60000,419.30000,0.52660,0.52660,0.52370,0.54140,1.28310,48.34300,33.08790,33.08790,22.46190,14.62390,0.04060,2.57070,1.81570,49.56870,2.10240,7.54940,0.68520,0.87150,32.13100,1.6665,0.283
2017-06-30,1498.55600,814.35150,684.20400,,221.62250,462.58140,-154.68960,307.89180,75.85740,232.03440,232.03440,191.13090,680.66970,462.58140,416.80000,417.40000,0.46000,0.46000,0.50560,0.54300,1.29430,45.65760,30.86850,30.86850,20.54590,12.75430,0.04230,3.08450,1.82190,49.39950,2.01020,7.58570,0.65570,0.83170,30.51080,1.1157,0.0042
2017-03-31,1718.23400,1009.48200,708.75280,,224.41300,484.33960,-149.60880,334.73080,80.09360,254.63720,254.63720,222.14640,708.75280,484.33960,406.20000,406.90000,0.54400,0.54400,0.51780,0.54850,1.31510,41.24890,28.18820,28.18820,19.48110,12.92880,0.04730,4.17500,2.00710,44.84170,2.18280,8.90120,0.70140,0.89180,31.02030,1.00460,-0.23580
2016-12-31,1578.73100,1015.22000,563.51130,,212.24200,351.26920,-154.78360,196.48580,26.47400,170.01180,170.01180,143.24030,556.66080,351.26940,308.90000,313.40000,0.37100,0.37100,0.54920,0.56400,1.38350,35.69400,22.25010,22.25010,12.44580,9.07310,0.04360,3.61370,1.85490,48.51990,1.51830,7.32100,0.46990,0.59670,30.94270,0.8064,-0.2252
2016-09-30,1158.32100,708.80040,449.52060,,179.50140,270.01920,-118.13340,151.88580,30.68400,121.20180,121.20180,97.42170,445.37320,270.01920,285.00000,289.50000,0.34500,0.34500,0.77010,0.54390,1.24870,38.80800,23.31130,23.31130,13.11260,8.41060,0.05170,2.74180,1.80410,49.88740,1.85600,2.85770,0.54130,0.71090,27.23690,1.1923,-0.0603
2016-06-30,1146.15200,724.78400,421.36800,,180.03200,241.33600,-109.41600,131.92000,21.72800,110.19200,110.19200,83.03200,432.36600,241.33600,283.70000,284.30000,0.29500,0.29500,0.78900,0.52910,1.18910,36.76370,21.05620,21.05620,11.50980,7.24440,0.05160,3.19860,1.77100,50.81920,1.66940,2.46140,0.49610,0.64750,28.19610,1.3211,0.1263
2016-03-31,1280.85300,852.93000,427.92300,,170.58600,257.33700,-89.66700,167.67000,30.61800,137.05200,137.05200,118.09800,427.92300,257.33700,282.40000,288.60000,0.41600,0.41600,0.68530,0.51820,1.16400,33.40920,20.09110,20.09110,13.09050,9.22030,0.06270,4.31730,2.00340,44.92320,2.24800,3.32740,0.67100,0.88950,26.22650,1.22010,0.21220
2015-12-31,1280.07800,,1280.07800,,,1280.07800,,1280.07800,,1280.07800,101.17700,101.17700,1280.07800,1280.07800,281.25000,281.25000,0.36000,0.36000,0.70390,0.52120,1.17760,100.00000,100.00000,100.00000,100.00000,7.90400,0.05680,,1.69590,53.06950,1.51430,2.29150,0.44860,0.59760,,4.6576,1.2918
2015-09-30,1198.44400,,1198.44400,,,1198.44400,,1198.44400,,1198.44400,115.55900,115.55900,1198.44400,1198.44400,279.10000,279.10000,0.41000,0.41000,,,,100.00000,100.00000,100.00000,100.00000,9.64240,,,,,,,,,,0,0
