Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,196.35800,99.35500,97.00300,70.98100,70.98100,26.02200,-0.65200,25.37000,6.53000,18.84000,18.84000,18.84000,,26.02200,53.81300,55.40400,0.35000,0.34000,,,,,,,,,,,,,,,,,,
2024-06-30,177.45800,95.27700,82.18100,74.73500,74.73500,7.44600,-0.68900,6.75700,1.77200,4.98500,4.98500,4.98500,20.33800,7.44600,53.80500,54.95100,0.09000,0.09000,1.01610,0.36000,0.57370,46.31010,4.19590,4.19590,3.80770,2.80910,0.25130,5.91050,15.22700,2.08240,2.59000,0.70600,1.33270,4.44850,0.1817,0.0548
2024-03-31,184.17600,97.48800,86.68800,75.49600,75.49600,11.19200,-0.63800,10.55400,2.76700,7.78700,7.78700,7.78700,23.81500,11.19200,53.75700,54.77000,0.14000,0.14000,1.02280,0.37460,0.61010,47.06800,6.07680,6.07680,5.73040,4.22800,0.26230,7.58110,11.87160,3.34760,4.19720,1.10910,2.09370,4.32350,-0.137,-0.2125
2023-12-31,174.69500,92.40900,82.28600,68.05500,68.05500,14.23100,-0.68200,13.54900,3.16000,10.38900,10.38900,6.43700,26.74600,14.23100,36.43400,37.43900,0.18000,0.17000,1.08520,0.41710,0.72700,47.10270,8.14620,8.14620,7.75580,3.68470,0.23850,7.68840,11.70600,4.67580,5.93910,1.41850,2.72570,4.13510,0.28940,0.18670
2023-09-30,170.29800,93.15500,77.14300,66.80400,66.80400,10.33900,-1.09500,9.24400,2.54100,6.70300,6.70300,4.06000,22.07000,10.33900,33.98500,34.47900,0.11000,0.12000,1.10980,0.41390,0.71740,45.29880,6.07110,6.07110,5.42810,2.38410,0.22990,6.76830,13.29720,4.20290,3.75450,0.90500,1.73850,6.63150,1.5643,1.3542
2023-06-30,153.28600,88.37700,64.90900,64.24600,64.24600,0.66300,-1.23600,-0.57300,-0.06400,-0.50900,-0.50900,-1.77200,12.68400,0.66300,34.06700,34.06700,-0.05000,-0.05000,1.08970,0.42130,0.73910,42.34500,0.43250,0.43250,-0.37380,-1.15600,0.21690,6.09340,14.77000,-0.33130,-0.29500,-0.07200,-0.13380,6.46120,-0.014,-0.3296
2023-03-31,163.82000,86.93000,76.89000,70.94100,70.94100,5.94900,-0.70600,5.24300,1.76300,3.48000,3.48000,1.39600,18.64800,5.94900,33.99900,34.55300,0.04000,0.04000,1.12980,0.42130,0.73870,46.93570,3.63140,3.63140,3.20050,0.85220,0.22990,6.44070,13.97360,2.25410,2.01060,0.48830,0.91170,6.48330,-0.2066,-1.1278
2022-12-31,120.00400,61.40800,58.59600,54.14800,54.14800,4.44800,-0.27500,4.17300,1.52500,2.64800,2.64800,0.85700,13.81600,4.44800,33.80500,34.40800,0.03000,0.02000,1.27090,0.42560,0.75000,48.82840,3.70650,3.70650,3.47740,0.71410,0.16040,5.39300,16.68850,1.75590,1.54490,0.35400,0.69990,6.40490,0.08170,-0.11540
2022-09-30,110.63800,56.90700,53.73100,50.26600,50.26600,3.46500,-0.43400,3.03100,0.20200,2.82900,2.82900,1.36200,11.48200,3.46500,33.21800,33.74300,0.04000,0.03000,0.98720,0.23570,0.31360,48.56470,3.13190,3.13190,2.73960,1.23100,0.20010,6.72570,13.38150,1.89970,1.53480,0.51170,1.00380,6.37740,1.1265,0.8649
2022-06-30,100.96600,53.21600,47.75000,45.79600,45.79600,1.95400,-0.77500,1.17900,0.33600,0.84300,0.84300,-0.45300,10.02800,1.95400,33.25700,33.25700,-0.01000,-0.01000,1.00830,0.24000,0.32020,47.29320,1.93530,1.93530,1.16770,-0.44870,0.18690,3.79690,23.70380,0.58070,0.47220,0.15600,0.30270,6.26760,-0.0733,-0.5768
2022-03-31,102.08600,49.20900,52.87700,49.50000,49.50000,3.37700,-0.62100,2.75600,-4.59800,7.35400,7.35400,3.70100,11.91200,3.37700,32.99200,33.43600,0.11000,0.11000,0.92500,0.17930,0.22980,51.79650,3.30800,3.30800,2.69970,3.62540,0.19730,6.60110,13.63410,5.18320,4.14070,1.42150,2.86390,6.37780,0.2378,-1.0302
2021-12-31,105.07500,47.90100,57.17400,43.59600,43.59600,13.57800,-0.10300,13.47500,-1.34700,14.82200,14.82200,8.23200,21.72900,13.57800,32.84900,33.57200,0.25000,0.25000,1.19550,0.12760,0.15060,54.41260,12.92220,12.92220,12.82420,7.83440,0.19690,7.10160,12.67320,11.08150,8.80800,2.77810,6.38210,6.15700,0.07320,-0.24830
2021-09-30,97.48100,44.76900,52.71200,39.93100,39.93100,12.78100,-0.21200,12.56900,0.52400,12.04500,12.04500,7.74500,20.08700,12.78100,32.76600,33.12300,0.24000,0.24000,1.38180,0.13670,0.16300,54.07410,13.11130,13.11130,12.89380,7.94510,0.19020,5.68370,15.83480,10.06460,6.68480,2.34990,5.51560,5.74210,1.2186,1.0095
2021-06-30,83.76800,42.23800,41.53000,38.47800,38.47800,3.05200,0.03400,3.08600,0.08600,3.00000,3.00000,1.02800,10.41000,3.05200,32.82100,33.03600,0.03000,0.03000,1.34520,0.14510,0.17490,49.57740,3.64340,3.64340,3.68400,1.22720,0.17640,3.27080,27.51640,2.76900,1.77540,0.63160,1.44740,5.39820,-0.0875,-0.2058
