,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.49,$-0.22
1,2024-08-14,2024-06-30,$-0.50,$-0.54
2,2024-05-15,2024-03-31,$-0.49,$-0.53
3,2023-11-14,2023-09-30,$-2.88,$-2.08
4,2023-08-14,2023-06-30,$-4.80,$-3.04
5,2023-05-15,2023-03-31,$-5.92,$-2.24
6,2023-03-29,2022-12-31,$-24.00,$-27.04
7,2022-11-14,2022-09-30,$-31.20,$-28.64
8,2022-08-15,2022-06-30,$-40.78,$-38.38
9,2022-05-16,2022-03-31,$-33.58,$-33.58
10,2022-03-31,2021-12-31,--,$-14.39
11,2021-11-15,2021-09-30,$-47.98,$-9.60
12,2021-08-16,2021-06-30,$-28.79,$-110.34
13,2021-05-17,2021-03-31,--,$-59.97
14,2021-05-04,2020-12-31,--,$-38.38
15,2020-11-30,2020-09-30,--,$-2.40
16,2020-08-31,2020-06-30,--,$-2.40
17,2020-07-14,2020-03-31,--,$-2.40
18,2020-06-15,2019-12-31,--,$-4.80
