Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,211.79500,102.49700,109.29800,34.09700,67.75700,41.54100,-14.63200,26.90900,1.70700,25.20200,25.20200,24.67800,78.19100,41.54100,63.94400,64.71900,0.39000,0.38000,1.97330,0.64780,1.88620,51.60560,19.61380,19.61380,12.70520,11.65180,0.11180,1.61550,55.71000,4.97890,-3.66410,1.32990,1.75380,7.95760,0.841,0.7802
2024-06-30,211.97800,97.48100,114.49700,38.18700,71.13700,43.36000,-9.73600,33.62400,1.10100,32.52300,32.52300,31.90100,78.55200,43.36000,64.42100,65.15100,0.50000,0.49000,1.82420,0.65770,1.97070,54.01360,20.45500,20.45500,15.86200,15.04920,0.11220,1.73360,51.91590,6.67720,-4.60530,1.72090,2.28540,7.55790,1.4736,1.2904
2024-03-31,205.31800,102.44800,102.87000,35.62600,70.06700,32.80300,-16.12400,16.67900,0.29200,16.38700,16.38700,15.97900,70.92800,32.80300,65.18000,66.33700,0.25000,0.24000,1.58850,0.64810,2.04520,50.10280,15.97670,15.97670,8.12350,7.78260,0.10280,1.45270,61.95210,3.20540,-2.16510,0.82080,1.12780,7.93740,0.54230,0.46110
2023-12-31,194.62100,98.60700,96.01400,44.33800,74.27900,21.73500,-8.99700,12.73800,0.93100,11.80700,11.80700,11.47900,53.82100,21.73500,64.93200,65.81400,0.18000,0.17000,1.88180,0.61270,1.62210,49.33380,11.16790,11.16790,6.54500,5.89810,0.09450,1.53840,58.50290,1.97310,-1.65980,0.57310,0.76410,9.14280,1.0014,0.9253
2023-09-30,173.19800,81.28000,91.91800,30.43700,52.35600,39.56200,-34.46400,5.09800,-4.85800,9.95600,9.95600,10.03600,64.00100,39.56200,64.64900,65.77900,0.16000,0.15000,1.61760,0.41130,0.74840,53.07110,22.84210,22.84210,2.94350,5.79450,0.14180,1.49590,60.16300,1.85630,-8.40970,0.81510,1.09290,8.29860,0.5648,0.4879
2023-06-30,167.07600,80.45200,86.62400,29.52200,51.85100,34.77300,-0.13700,34.63600,6.58600,28.05000,28.05000,28.15500,58.97400,34.77300,65.04600,65.51000,0.43000,0.43000,1.98000,0.41360,0.74400,51.84710,20.81270,20.81270,20.73070,16.85160,0.14260,1.52690,58.94260,5.21240,-24.62840,2.39410,3.05640,8.29970,1.0109,0.9003
2023-03-31,159.81400,76.41700,83.39700,23.87500,43.30700,40.09000,-7.20900,32.88100,2.81800,30.06300,30.06300,30.05200,61.54400,40.09000,64.96800,65.60900,0.46000,0.46000,2.01110,0.42930,0.79290,52.18380,25.08540,25.08540,20.57450,18.80440,0.14050,1.24980,72.01400,5.88150,-21.95900,2.64360,3.35640,7.85420,0.83080,0.76890
2022-12-31,161.78700,77.37700,84.41000,23.33400,43.52000,40.89010,-6.11000,34.78000,6.07200,28.70800,28.70800,28.70800,63.66310,40.89000,68.70100,69.31300,0.39000,0.39000,1.86710,0.45070,0.90630,52.17350,25.27400,25.27400,21.49740,17.74430,0.14300,1.45110,62.02210,6.04700,-19.27180,2.53660,3.32170,7.32100,0.8509,0.7035
2022-09-30,145.80300,76.27200,69.53100,26.00100,45.71300,23.81800,122.96900,146.78700,9.04800,137.73900,137.73900,137.81400,45.43200,23.81800,66.39900,67.04600,2.08000,2.06000,2.21870,0.48380,1.00050,47.68830,16.33570,16.33570,100.67490,94.52070,0.13010,1.29840,69.31530,30.25540,-86.69370,12.28750,15.61760,6.94110,0.5712,0.4673
2022-06-30,160.57100,74.31300,86.25800,20.05100,39.61100,46.64700,-5.40300,41.24400,7.68800,33.55600,33.55600,33.58900,68.21400,46.64700,71.47700,72.15000,0.47000,0.47000,2.94500,0.45780,0.88810,53.71950,29.05070,29.05070,25.68580,20.91850,0.13730,1.49110,60.35740,6.54620,-53.65610,2.86970,3.54970,7.18260,0.8714,0.8103
2022-03-31,150.24800,64.65900,85.58900,20.38400,39.54400,46.04500,-1.00400,45.04100,6.17500,38.86600,38.86600,38.89800,67.05900,46.04500,71.96600,72.85300,0.54000,0.53000,2.95040,0.46980,0.92880,56.96520,30.64600,30.64600,29.97780,25.88920,0.12930,1.42910,62.97510,7.84940,-45.70150,3.34600,4.16170,6.90590,0.92900,0.85190
2021-12-31,155.23700,67.98400,87.25300,18.06800,37.04700,50.20600,-2.93000,47.27600,6.08800,41.18800,41.18800,41.11600,71.05600,50.20600,72.05400,72.87100,0.58000,0.56000,2.85410,0.48610,0.98780,56.20630,32.34150,32.34150,30.45410,26.48600,0.13560,1.37030,65.67800,8.75840,-30.21020,3.59800,4.50120,6.53420,0.7215,0.547
2021-09-30,145.88300,62.99500,82.88800,17.12600,35.87100,47.01700,-4.62300,42.39400,7.13400,35.26000,35.26000,35.31400,67.69900,47.01700,71.97000,72.87600,0.49000,0.48000,2.63790,0.51230,1.09320,56.81810,32.22930,32.22930,29.06030,24.20710,0.13160,1.52680,58.94670,8.23970,-18.93450,3.18090,4.01890,5.94600,0.8749,0.8258
2021-06-30,149.14800,59.38100,89.76700,16.75200,35.47500,54.29200,-2.56900,51.72300,2.63200,49.09100,49.09100,49.19700,74.88300,54.29200,72.12790,72.83140,0.68000,0.68000,2.59700,0.53290,1.18350,60.18650,36.40140,36.40140,34.67900,32.98540,0.13930,1.58870,56.64860,12.33310,-21.98990,4.58460,5.76100,5.53070,1.0619,1.0168
