Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,129.71700,90.04100,39.67600,26.21500,,30.58400,9.09200,0.42100,9.51300,1.98200,7.53100,7.53100,7.53100,13.46100,9.09200,16.88000,17.49000,0.45000,0.43000,2.42410,0.00470,0.00880,30.58660,7.00910,7.00910,7.33370,5.80570,0.42350,1.11390,80.79650,4.40180,4.72880,2.45890,4.38120,10.20530,0.44380,0.23620
2024-06-30,124.53100,85.37300,39.15800,21.68100,,26.28900,12.86900,0.36700,13.23600,3.39100,9.84500,9.84500,9.84500,17.47700,12.86900,17.70400,18.25500,0.56000,0.55000,2.53480,0.00520,0.00920,31.44440,10.33400,10.33400,10.62870,7.90570,0.42370,1.15690,77.79120,5.93790,6.39420,3.34970,5.90700,9.74310,0.9421,0.8249
2024-03-31,126.79500,87.08300,39.71200,23.56500,,28.43000,11.28200,0.30700,11.58900,1.27900,10.31000,10.31000,10.31000,16.14700,11.28200,17.46800,18.03600,0.59000,0.57000,2.42140,0.00510,0.00880,31.31990,8.89780,8.89780,9.14000,8.13120,0.43790,1.12590,79.93420,6.47160,6.99080,3.56030,6.43850,9.25470,0.6423,0.5426
2023-12-31,132.63400,95.88400,36.75000,24.85700,,29.80300,6.94700,0.40100,7.34800,1.27300,6.07500,6.07500,6.07500,11.89300,6.94700,17.88500,18.44000,0.34000,0.33000,2.28330,0.00360,0.00640,27.70780,5.23770,5.23770,5.54010,4.58030,0.44480,1.17120,76.84210,3.89140,4.21050,2.03740,3.87750,8.82940,-0.0773,-0.2369
2023-09-30,124.60900,88.19600,36.41300,23.04000,,28.08200,8.33100,0.48200,8.81300,1.38800,7.42500,7.42500,7.42500,13.37300,8.33100,18.28700,18.89800,0.41000,0.39000,2.27210,0.00370,0.00630,29.22180,6.68570,6.68570,7.07250,5.95860,0.42170,1.29250,69.63520,4.75840,5.14880,2.51290,4.74080,8.58820,0.45950,0.35090
2023-06-30,124.43100,87.35600,37.07500,23.71700,,28.76900,8.30600,0.01000,8.31600,3.80600,4.51000,4.51000,4.51000,13.35800,8.30600,18.20000,18.89300,0.25000,0.24000,2.16500,0.00400,0.00680,29.79560,6.67520,6.67520,6.68320,3.62450,0.42420,1.34710,66.81200,3.00740,3.26500,1.53750,2.99540,8.20370,0.9345,0.7303
2023-03-31,131.55700,91.69300,39.86400,22.13900,,26.81300,13.05100,0.10000,13.15100,1.87200,11.27900,11.27900,11.27900,17.72500,13.05100,18.23000,19.06500,0.62000,0.59000,1.76590,,0.00040,30.30170,9.92040,9.92040,9.99640,8.57350,0.45560,1.23730,72.74180,9.29870,10.59790,3.90620,9.29870,,0.7055,0.5167
2022-12-31,139.32500,99.79000,39.53500,23.50200,,28.08400,11.45100,-0.16200,11.28900,2.01900,9.27000,9.27000,9.27000,16.03300,11.45100,18.14900,18.86000,0.51000,0.49000,1.52320,,0.04140,28.37610,8.21890,8.21890,8.10260,6.65350,0.48280,1.29740,69.37220,8.54310,9.84280,3.21240,8.54310,,0.2772,-0.142
2022-09-30,127.80500,96.15300,31.65200,19.30500,,23.98200,7.67000,-0.10000,7.57000,1.04700,6.52300,6.52300,6.52300,12.34700,7.67000,18.14100,18.64100,0.36000,0.35000,1.46290,,0.07410,24.76590,6.00130,6.00130,5.92310,5.10390,0.45730,1.29150,69.68670,6.30900,7.33970,2.33410,6.30900,,0.29840,0.10750
2022-06-30,122.98600,,122.98600,-187.68400,,,-3.09400,5.34900,2.25500,-1.12400,3.37900,3.37900,3.37900,-9.86100,-3.09400,18.23200,18.72400,0.19000,0.19000,1.45590,0.00580,0.13870,-204.07770,-2.51570,-2.51580,1.83350,2.74750,0.41810,1.50310,59.87580,2.97820,3.32490,1.14860,2.96090,6.21830,0.9443,0.745
