Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3564.00000,2018.00000,1546.00000,502.00000,593.00000,953.00000,160.00000,1113.00000,281.00000,832.00000,832.00000,827.00000,1048.00000,953.00000,461.00000,464.00000,1.79000,1.78000,2.59330,0.36710,0.63280,43.37820,26.73960,26.73960,31.22900,23.20430,0.15810,2.53840,1.32640,67.85350,7.31360,17.33690,3.69150,4.62870,24.84740,0.34050,0.20260
2024-06-30,3092.00000,1784.00000,1308.00000,539.00000,637.00000,671.00000,-220.00000,451.00000,131.00000,320.00000,320.00000,319.00000,773.00000,671.00000,478.00000,480.00000,0.67000,0.68000,2.54100,0.37890,0.66550,42.30270,21.70120,21.70120,14.58600,10.31700,0.14070,2.84980,1.30800,68.80980,2.95910,7.56140,1.45640,1.83780,23.44200,1.8522,1.6241
2024-03-31,3447.00000,2050.00000,1397.00000,510.00000,608.00000,789.00000,172.00000,961.00000,257.00000,704.00000,704.00000,666.00000,891.00000,789.00000,474.00000,475.00000,1.41000,1.40000,3.23770,0.40290,0.67470,40.52800,22.88950,22.88950,27.87930,19.32120,0.15870,3.10610,1.38940,64.77810,6.60100,17.28460,3.24170,3.94150,22.78150,3.0911,2.9117
2023-12-31,4234.00000,3393.00000,841.00000,495.00000,592.00000,249.00000,-118.00000,131.00000,16.00000,115.00000,115.00000,109.00000,350.00000,249.00000,481.00000,482.00000,0.23000,0.23000,2.29320,0.41070,0.81790,19.86300,5.88100,5.88100,3.09400,2.57440,0.18530,3.26880,1.41090,63.79070,1.11380,3.10390,0.50340,0.65640,21.67250,-1.112,-1.2795
2023-09-30,3207.00000,1862.00000,1345.00000,480.00000,576.00000,769.00000,-208.00000,561.00000,146.00000,415.00000,415.00000,407.00000,869.00000,769.00000,492.00000,494.00000,0.83000,0.82000,2.01700,0.36320,0.69010,41.93950,23.97880,23.97880,17.49300,12.69100,0.14810,2.47940,1.32520,67.91390,3.97090,10.85820,1.91690,2.52850,21.57690,0.00200,-0.14170
2023-06-30,3032.00000,1778.00000,1254.00000,523.00000,626.00000,628.00000,-123.00000,505.00000,136.00000,369.00000,369.00000,375.00000,735.00000,628.00000,529.00000,531.00000,0.76000,0.75000,1.92850,0.36330,0.69030,41.35880,20.71240,20.71240,16.65570,12.36810,0.13870,3.27440,1.39270,64.62070,3.53280,9.70540,1.68760,2.24920,20.95370,0.8812,0.6638
2023-03-31,4084.00000,2727.00000,1357.00000,528.00000,634.00000,723.00000,-774.00000,-51.00000,-1.00000,-50.00000,-50.00000,-54.00000,833.00000,723.00000,521.00000,521.00000,-0.10000,-0.10000,1.75440,0.36760,0.70310,33.22720,17.70320,17.70320,-1.24880,-1.32220,0.18240,5.59960,1.49000,60.40400,-0.48760,-1.38850,-0.22330,-0.30830,20.26200,2.9893,2.8161
2022-12-31,4605.00000,3528.00000,1077.00000,550.00000,653.00000,424.00000,13.00000,437.00000,116.00000,321.00000,321.00000,313.00000,531.00000,424.00000,541.00000,543.00000,0.58000,0.58000,3.37040,0.38170,0.61730,23.38760,9.20740,9.20740,9.48970,6.79700,0.19910,2.71380,1.53300,58.71010,2.74920,6.41230,1.38800,1.69990,21.78080,-0.9698,-1.1175
2022-09-30,3192.00000,1656.00000,1536.00000,448.00000,547.00000,989.00000,-144.00000,845.00000,232.00000,613.00000,613.00000,605.00000,1092.00000,989.00000,550.00000,552.00000,1.10000,1.10000,3.59650,0.38350,0.62210,48.12030,30.98370,30.98370,26.47240,18.95360,0.14230,1.62350,1.40740,63.94740,5.29130,12.51020,2.73370,3.26200,21.28150,0.48910,0.35510
2022-06-30,3033.00000,1715.00000,1318.00000,552.00000,651.00000,667.00000,-220.00000,447.00000,139.00000,308.00000,308.00000,306.00000,770.00000,667.00000,566.00000,570.00000,0.56000,0.55000,3.60670,0.38780,0.63350,43.45530,21.99140,21.99140,14.73790,10.08900,0.13670,2.16810,1.42530,63.14540,2.70770,6.60380,1.38830,1.65760,20.65860,1.6281,1.4263
