Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.11700,1.28300,0.83400,0.72400,0.72400,0.11000,0.12100,0.23100,0.00000,0.23100,0.23100,0.23100,0.11000,0.11000,4.40200,4.40200,0.05000,0.05000,2.55680,,,39.39540,5.19600,5.19600,10.91170,10.91170,0.19170,0.71880,1.06810,84.26070,3.41360,3.41360,2.09160,3.41360,,0,0
2024-06-30,1.87900,1.21800,0.66100,0.65800,0.65800,0.00300,0.09000,0.09300,,0.09300,0.09300,0.09800,0.00300,0.00300,4.50600,4.50600,0.02000,0.02000,2.55530,,,35.17830,0.15970,0.15970,4.94940,5.21550,0.17270,0.79500,1.13190,79.51040,1.42270,1.42270,0.85490,1.42270,,0.00000,
2024-03-31,-0.45500,-0.52700,0.07200,0.74900,1.61100,-1.53900,0.24800,-1.29100,-0.16000,-1.13100,-1.13100,-1.13600,-1.53900,-1.53900,4.37300,4.37300,-0.26000,-0.26000,2.51390,,,-15.82420,338.24190,338.24190,283.73640,249.67040,-0.04020,-0.33650,-0.36310,-247.84630,-17.03830,-17.03830,-9.99290,-17.03830,,0.0949,0.0716
2023-12-31,4.10700,3.23100,0.87600,0.67900,0.67900,0.19700,0.10100,0.29800,-0.00100,0.29900,0.29900,0.30200,0.19700,0.19700,4.38600,4.39600,0.07000,0.07000,2.13100,,,21.32940,4.79670,4.79670,7.25590,7.35330,0.28490,1.78310,1.16250,77.42150,3.84270,3.84270,2.07440,3.84270,,0,0
2023-09-30,1.32200,0.93900,0.38300,0.27200,0.27200,0.11100,0.08600,0.19700,-0.00300,0.20000,0.20000,0.21300,0.11100,0.11100,4.21900,4.23500,0.05000,0.05000,2.85990,,,28.97130,8.39640,8.39640,14.90170,16.11200,0.10710,0.60080,1.97310,45.61270,2.58460,2.58460,1.61960,2.58460,,0,0
2023-06-30,1.34700,0.97000,0.37700,0.77700,0.77700,-0.40000,0.05700,-0.34300,0.00300,-0.34600,-0.34600,-0.33800,-0.40000,-0.40000,4.24800,4.24800,-0.08000,-0.08000,2.58880,,,27.98810,-29.69560,-29.69560,-25.46400,-25.09280,0.10610,0.64110,1.16620,77.17150,-4.60470,-4.60470,-2.72590,-4.60470,,0.00000,
2023-03-31,1.69500,1.43200,0.26300,1.49300,1.49300,-1.23000,0.08900,-1.14100,-0.00900,-1.13200,-1.13200,-1.13200,-1.23000,-1.23000,4.07100,4.07100,-0.28000,-0.27000,2.62500,,,15.51620,-72.56650,-72.56640,-67.31570,-66.78470,0.12210,1.01340,0.89730,100.30090,-13.77800,-13.77800,-8.15390,-13.77800,2.01030,0.1987,0.1781
2022-12-31,2.56200,1.83500,0.72700,0.72200,0.72200,0.00500,0.02100,0.02600,-0.01500,0.04100,0.04100,0.05200,0.00500,0.00500,4.07200,4.13000,0.01000,0.01000,3.62110,,,28.37630,0.19520,0.19520,1.01480,2.02970,0.19790,1.22910,0.86520,104.01640,0.43600,0.43600,0.31670,0.43600,,0,0
2022-09-30,3.04300,1.94400,1.09900,0.71600,0.71600,0.38300,0.02700,0.41000,0.00800,0.40200,0.40200,0.39600,0.38300,0.38300,4.07200,4.16500,0.10000,0.10000,3.03120,,,36.11570,12.58630,12.58630,13.47360,13.01350,0.21510,0.94370,0.90480,99.46430,4.16540,4.16540,2.84140,4.16540,,0,0
2022-06-30,2.94200,1.89000,1.05200,0.68700,0.68700,0.36500,0.02700,0.39200,-0.00400,0.39600,0.39600,0.39000,0.36500,0.36500,4.03600,4.27900,0.10000,0.09000,3.04360,,,35.75800,12.40650,12.40650,13.32430,13.25630,0.20850,0.85250,0.99530,90.42830,4.07160,4.07160,2.80610,4.07160,,0.00000,
