Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,80.57500,29.67000,50.90500,42.78400,44.10800,6.79700,6.79700,1.59000,5.20700,5.20700,5.18300,19.78800,20.07500,0.26000,0.26000,0.13250,0.78590,13.80270,10.52510,0.01210,1.34730,1.60390,0.12750,1.16870,19.52940,0.9434,0.9454
2024-06-30,80.39300,29.02100,51.37200,41.91700,43.24100,8.13100,8.13100,1.92300,6.20800,6.20800,6.17000,19.77700,20.05000,0.31000,0.31000,0.13650,1.64520,17.34320,13.16040,0.01080,1.66330,2.00280,0.14240,1.43620,18.87080,-0.5749,-0.7585
2024-03-31,74.36100,26.81900,47.54200,37.69500,39.01900,8.52300,8.52300,2.09100,6.43200,6.43200,6.39200,19.73900,19.98600,0.32000,0.32000,0.13700,1.65210,17.92730,13.44500,0.01100,1.73070,2.09490,0.14830,1.49370,18.79130,0.59990,0.55580
2023-12-31,45.48700,23.14400,22.34300,38.83800,40.16200,-17.81900,-17.81900,-3.06400,-14.75500,-14.75500,-14.56400,19.92200,20.14300,-0.73000,-0.72000,0.13770,1.01080,-85.52030,-69.89830,0.00530,-3.99730,-4.86750,-0.37760,-3.44680,18.70510,0.2045,0.1203
2023-09-30,70.44500,21.64300,48.80200,35.93600,37.26000,11.54200,11.54200,2.38100,9.16100,9.16100,9.09400,19.87200,20.09500,0.46000,0.45000,0.14430,1.64390,23.65070,18.63450,0.01260,2.62190,3.24950,0.23680,2.24350,17.60390,0.6414,0.6219
2023-06-30,66.11800,18.10600,48.01200,35.04900,36.37300,11.63900,11.63900,2.53500,9.10400,9.10400,9.04200,20.03300,20.24100,0.45000,0.45000,0.14140,1.54040,24.24190,18.83280,0.01250,2.54530,3.15630,0.23750,2.18540,17.96060,0.7106,0.7024
2023-03-31,63.06200,14.15100,48.91100,37.09500,38.41900,10.49200,10.49200,2.30600,8.18600,8.18600,8.12900,20.02800,20.24600,0.41000,0.40000,0.14080,1.20020,21.69520,16.80900,0.01240,2.27950,2.83760,0.21060,1.95840,17.89600,-0.11770,-0.16330
2022-12-31,61.32900,8.84800,52.48100,36.62400,37.94800,14.53300,14.53300,3.62400,10.90900,10.90900,10.80900,18.64000,18.88400,0.53000,0.54000,0.14150,1.22430,27.69190,20.59600,0.01390,3.05680,3.83190,0.28860,2.62420,17.85160,2.747,2.7056
2022-09-30,59.28500,3.95900,55.32600,41.44300,42.76700,12.55900,12.55900,2.94000,9.61900,9.61900,9.52900,19.98700,20.23000,0.48000,0.47000,0.14580,0.90670,22.70000,17.22340,0.01500,2.78940,3.53350,0.26060,2.38290,17.25320,1.6942,1.6677
2022-06-30,53.65200,1.65000,52.00200,38.93100,39.98400,12.01800,12.01800,2.72500,9.29300,9.29300,9.19200,17.29700,17.53200,0.53000,0.52000,0.16080,0.98070,23.11070,17.67620,0.01580,3.02550,3.62660,0.28200,2.53890,17.74860,-1.005,-1.0245
2022-03-31,52.53400,1.39100,51.14300,37.01800,38.07100,13.07200,13.07200,2.88800,10.18400,10.18400,10.05900,17.24400,17.50000,0.58000,0.57000,0.15200,0.17930,25.55970,19.66840,0.01530,3.10010,3.68920,0.30530,2.62880,19.00080,2.01640,2.00900
2021-12-31,57.92300,1.41600,56.50700,38.72300,39.77600,16.73100,16.73100,4.02600,12.70500,12.70500,12.53200,17.18900,17.48600,0.73000,0.71000,0.14090,0.16400,28.84310,21.60430,0.01710,3.53500,4.15490,0.37450,3.03700,20.87970,1.8403,1.791
2021-09-30,58.58700,1.41500,57.17200,38.95300,40.04100,17.13100,17.13100,4.06400,13.06700,13.06700,12.87100,17.20500,17.49900,0.75000,0.74000,0.14310,0.16690,28.95120,21.75180,0.01860,3.69970,4.37570,0.41150,3.17040,20.52510,1.9091,1.8853
2021-06-30,59.33200,1.44400,57.88800,41.46200,42.55000,15.33800,15.33800,3.64400,11.69400,11.69400,11.51500,17.19400,17.49700,0.67000,0.66000,0.14620,0.17130,26.49600,19.89190,0.01830,3.39560,4.05270,0.37040,2.89900,20.02510,1.6792,1.6706
2021-03-31,64.20200,1.28300,62.91900,41.89100,43.04200,19.87700,19.87700,4.66200,15.21500,15.21500,14.96100,17.14500,17.46500,0.87000,0.86000,0.15200,0.17930,31.59140,23.77820,0.02000,4.62130,5.58730,0.48270,3.91880,19.15270,3.14010,3.12420
2020-12-31,63.89700,2.04800,61.84900,47.53500,48.52500,13.32400,13.32400,3.14500,10.17900,10.17900,9.40900,17.10600,17.43800,0.59000,0.58000,0.15100,0.17790,22.04170,15.56520,0.02010,3.08300,3.74150,0.33770,2.61740,19.27960,-0.1392,-0.1995
2020-09-30,69.54500,2.52400,67.02100,42.72400,43.71400,23.30700,23.30700,5.64800,17.65900,17.65900,17.65900,17.12100,17.45300,1.01000,0.99000,0.15430,0.18240,36.69180,27.80030,0.02190,5.48410,6.38260,0.60920,4.63800,18.80640,0.1639,0.1203
2020-06-30,61.73600,3.41500,58.32100,42.24300,43.23400,15.08700,15.08700,3.61300,11.47400,11.47400,11.47400,17.11100,17.44500,0.66000,0.65000,0.16120,0.19220,27.52050,20.92990,0.01910,3.75300,4.42840,0.39900,3.14800,17.85820,-0.0847,-0.1597
2020-03-31,50.29500,4.26900,46.02600,38.23600,39.22600,6.80000,6.80000,1.43700,5.36300,5.36300,5.36300,17.07000,17.40500,0.31000,0.30000,0.16680,0.20010,15.62290,12.32140,0.01730,1.82660,2.18360,0.21350,1.52200,17.16400,-1.21610,-1.25570
