Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.25100,5.22900,-1.97800,7.17800,-5.73200,17.28700,-19.26500,-2.62100,-21.88600,0.08700,-21.97300,-21.97300,-23.19800,-14.81900,-19.26500,56.26800,56.26800,-0.41000,-0.41000,0.40070,0.66860,-592.58700,-592.58700,-673.20830,-713.56510,0.00440,-5.24710,-5.26070,-2.98940,-3.14440,7.44280,-0.2749,0.0831
2024-06-30,4.21600,5.39800,-1.18200,6.87400,,8.08600,-9.26800,-90.48500,-99.75300,1.47400,-101.22700,-101.22700,-102.45200,-8.01800,-9.26800,56.26800,56.26800,-1.82000,-1.82000,0.38800,0.63390,-219.82920,-219.82920,-2366.05800,-2430.07600,0.00560,-22.92010,-22.92840,-13.34890,-14.02660,7.84960,-0.1335,0.3771
2024-03-31,5.77300,5.06600,0.70700,9.19200,,14.46300,-13.75600,-5.21800,-18.97400,0.01100,-18.98500,-18.98500,-20.21000,-8.44700,-13.75600,56.21500,56.21500,-0.36000,-0.36000,0.37770,0.60710,-238.28170,-238.28170,-328.66800,-350.07790,0.00630,-3.49270,-3.49370,-2.07580,-2.17320,9.66170,-0.29570,0.27050
2023-12-31,9.16700,4.55400,4.61300,15.63900,,18.48200,-13.86900,17.55300,3.68400,0.00000,3.68400,3.68400,2.45900,-10.98800,-13.86900,56.15100,56.15100,0.05000,0.05000,0.39000,0.63920,-151.29270,-151.29270,40.18770,26.82440,0.00940,0.65420,0.65520,0.37830,0.39910,10.02160,-0.1971,1.1948
2023-09-30,5.04800,5.76800,-0.72000,8.03000,,10.94300,-11.66300,10.85000,-0.81300,0.08900,-0.90200,-0.90200,-2.12700,-8.67000,-11.66300,56.18300,56.18300,-0.04000,-0.04000,0.41660,0.71400,-231.04200,-231.04200,-16.10540,-42.13550,0.00500,-0.16100,-0.16130,-0.08880,-0.09390,9.97210,-0.1867,0.6542
2023-06-30,5.88400,7.36600,-1.48200,10.09900,,14.25000,-15.73200,-80.01300,-95.74500,-0.03800,-95.70700,-95.70700,-96.93200,-11.43000,-15.73200,56.17300,56.17300,-1.73000,-1.73000,0.49470,0.97910,-267.36920,-267.36920,-1627.20900,-1647.38300,0.00500,-17.04020,-17.08570,-8.19430,-8.60950,9.99740,-0.1696,3.7483
2023-03-31,0.68000,9.72200,-9.04200,12.22000,,16.78400,-25.82600,-36.17300,-61.99900,-0.01300,-61.98600,-61.98600,-63.21100,-21.10900,-25.82600,56.05900,56.05900,-1.13000,-1.13000,0.54870,1.21570,-3797.94100,-3797.94100,-9117.50000,-9295.73500,0.00040,-9.42140,-9.44420,-4.08780,-4.25200,11.73660,-0.39160,4.03150
2022-12-31,22.94500,13.12900,9.81600,16.63800,,25.98000,-16.16400,108.78900,92.62500,0.17100,92.45400,92.45400,91.22900,-6.66800,-16.16400,49.72900,49.72900,2.27000,2.27000,0.58760,1.42510,-70.44680,-70.44680,403.68280,397.59870,0.01250,12.79510,12.82640,5.02000,5.27600,12.89140,-1.0428,5.3631
2022-09-30,23.50100,16.18300,7.31800,10.81100,-0.53300,20.51300,-13.19500,9.78100,-3.41400,0.06700,-3.48100,-3.48100,-4.66400,-3.86700,-13.19500,55.36100,55.36100,-0.08000,-0.08000,0.66810,2.01330,-56.14660,-56.14660,-14.52700,-19.84600,0.01140,-0.55200,-0.55600,-0.16940,-0.18320,11.25510,-0.0807,1.8162
2022-06-30,29.70400,17.22600,12.47800,11.09300,-35.00000,56.76200,-44.28400,-97.59600,-141.88000,0.20300,-142.08300,-142.08300,-111.98000,-33.45300,-44.28400,43.67700,43.67700,-2.56000,-2.56000,0.69710,2.30170,-149.08430,-149.08430,-477.64610,-376.98630,0.01330,-22.39750,-22.76600,-6.35060,-6.78330,14.52480,-0.5592,2.3983
2022-03-31,30.90500,19.18200,11.72300,9.09200,,21.02600,-9.30300,-57.65900,-66.96200,0.02500,-66.98700,-66.98700,-53.43000,2.80100,-9.30300,43.63400,43.63400,-1.22000,-1.22000,0.65260,1.87880,-30.10190,-30.10190,-216.67040,-172.88460,0.01320,-8.62020,-8.76820,-2.86760,-2.99420,17.79330,-0.68860,-1.00960
2021-12-31,28.52500,18.99100,9.53400,9.94700,,21.51700,-11.98300,105.58200,93.59900,-0.00200,93.60100,93.60100,71.72000,-0.24300,-11.98300,42.39300,42.39300,1.68000,1.68000,0.63350,1.72820,-42.00880,-42.00880,328.12970,251.42860,0.01180,11.08000,11.27750,3.87720,4.06120,19.36190,-0.9951,2.8216
2021-09-30,29.00300,20.12700,8.87600,8.78000,,21.93900,-13.06300,-13.24800,-26.31100,0.03800,-26.34900,-26.34900,-21.75900,0.24900,-13.06300,43.63100,43.63100,-0.50000,-0.50000,0.68300,2.15490,-45.04020,-45.04020,-90.71820,-75.02330,0.01160,-3.50540,-3.58140,-1.05620,-1.11110,17.22830,-0.6324,0.2495
2021-06-30,27.87400,20.34700,7.52700,11.99000,,25.31800,-17.79100,-77.21500,-95.00600,0.29800,-95.30400,-95.30400,-74.06500,-4.25500,-17.79100,42.77200,42.77200,-1.73000,-1.73000,0.67640,2.09030,-63.82650,-63.82650,-340.84090,-265.71360,0.01110,-12.29950,-12.57230,-3.80830,-3.97990,18.10700,-0.9954,0.3506
2021-03-31,31.28100,20.79800,10.48300,11.23200,,24.37400,-13.89100,2.82000,-11.07100,-0.13800,-10.93300,-10.93300,-8.94500,-0.68200,-13.89100,39.47700,39.47700,-0.23000,-0.23000,0.65020,1.85860,-44.40720,-44.40720,-35.39210,-28.59560,0.01200,-1.25470,-1.28070,-0.41850,-0.43890,21.46990,-0.58510,0.13480
2020-12-31,27.65200,19.68400,7.96800,-0.41800,,14.13300,-6.16500,-43.49000,-49.65500,0.03700,-49.69200,-49.69200,-35.60600,8.37500,-6.16500,38.29800,38.29800,-0.92000,-0.92000,0.64720,1.83450,-22.29500,-22.29500,-179.57110,-128.76460,0.01040,-5.62960,-5.75050,-1.87590,-1.98600,22.69450,-0.5807,0.61
2020-09-30,33.70700,20.64100,13.06600,11.20300,,34.85000,-21.78400,-50.39100,-72.17500,0.22600,-72.40100,-72.40100,-51.27800,0.42700,-21.78400,38.64500,38.64500,-1.33000,-1.33000,0.63280,1.72300,-64.62750,-64.62750,-214.12460,-152.12860,0.01230,-7.70410,-7.87790,-2.63950,-2.82930,24.31870,-0.1799,0.7672
2020-06-30,21.81900,18.08100,3.73800,8.64400,,32.34600,-28.60800,28.73800,0.13000,0.02600,0.10400,0.10400,-1.15300,-4.84000,-28.60800,38.63400,38.63400,-0.03000,-0.03000,0.61240,1.57980,-131.11510,-131.11510,0.59580,-5.28440,0.00790,0.01030,0.01060,0.00370,0.00400,26.18610,-0.2008,0.2927
2020-03-31,33.31700,19.52600,13.79100,9.42000,,43.51700,-29.72600,-1.28600,-31.01200,-0.03700,-30.97500,-30.97500,-21.88900,4.38000,-29.72600,37.23200,37.23200,-0.59000,-0.59000,0.61230,1.57910,-89.22170,-89.22170,-93.08160,-65.69920,0.01210,-3.05970,-3.19910,-1.12050,-1.18630,26.21220,-0.27400,-0.68440
2019-12-31,36.63400,20.20200,16.43200,12.97000,,49.54800,-33.11600,-4.11300,-37.22900,0.11300,-37.34200,-37.34200,-25.87400,3.45400,-33.11600,36.41300,36.41300,-0.71000,-0.71000,0.60510,1.53200,-90.39700,-90.39700,-101.62420,-70.62840,0.01330,-3.57910,-3.82910,-1.35760,-1.41350,27.35630,-0.5422,-2.0086
2019-09-30,47.62800,20.62600,27.00200,8.13000,,29.72300,-2.72100,-13.80100,-16.52200,-0.04000,-16.48200,-16.48200,-12.10300,18.84300,-2.72100,36.82900,36.82900,-0.33000,-0.33000,0.59690,1.48110,-5.71300,-5.71300,-34.68970,-25.41150,0.01710,-1.52730,-1.66790,-0.59010,-0.61560,28.34360,-0.3103,-2.083
2019-06-30,40.51100,19.46100,21.05000,8.29700,,28.49100,-7.44100,-18.29800,-25.73900,0.14600,-25.88500,-25.88500,-18.12800,12.71500,-7.44100,36.29100,36.29100,-0.50000,-0.50000,0.59330,1.45890,-18.36790,-18.36790,-63.53580,-44.74830,0.01450,-2.36290,-2.59060,-0.92490,-0.96090,28.77190,-0.2608,-2.4688
2019-03-31,43.86000,20.42900,23.43100,9.75900,,35.97500,-12.54400,1.62700,-10.91700,-0.02300,-10.89400,-10.89400,-8.19200,13.68600,-12.54400,35.67100,35.67100,-0.23000,-0.23000,0.58730,1.42320,-28.60010,-28.60010,-24.89060,-18.67760,0.01540,-0.97010,-1.06640,-0.38360,-0.40030,30.34100,-0.47020,-1.81140
2018-12-31,55.11400,18.23200,36.88200,9.98000,0.00000,102.60700,-65.72500,-20.12400,-85.84900,-0.11600,-85.73300,-85.73300,-56.03800,26.82500,-65.72500,35.56000,35.56000,-1.57000,-1.57000,0.58140,1.38910,-119.25280,-119.25280,-155.76630,-101.67650,0.01920,-7.45230,-8.34950,-2.98090,-3.11930,31.10190,1.1422,-0.6536
