Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.87100,0.47900,0.39200,2.58200,5.29600,7.69100,-7.29900,0.20600,-7.09300,0.00300,-7.09600,-7.09600,-7.09600,-7.09100,-7.29900,26.17700,26.17700,-0.27000,-0.27000,5.01990,,,45.00570,-838.00230,-838.00230,-814.35140,-814.69570,0.02250,,0.39640,227.01490,-30.29760,-30.29760,-18.31790,-30.29760,0.87180,-0.1802,-0.1808
2024-06-30,2.71300,0.56900,2.14400,2.34800,5.67100,7.93100,-5.78700,0.46400,-5.32300,,-5.32300,-5.32300,-5.32300,-5.58300,-5.78700,26.62300,26.62300,-0.20000,-0.20000,6.47410,,,79.02690,-213.30630,-213.30630,-196.20350,-196.20350,0.06010,,0.96310,93.45010,-17.85580,-17.85580,-11.79900,-17.85580,1.11360,-0.2099,-0.2152
2024-03-31,3.44100,1.88600,1.55500,2.89500,5.93000,8.90800,-7.35300,0.12400,-7.22900,,-7.22900,-7.22900,-7.22900,-7.20900,-7.35300,25.87900,25.87900,-0.28000,-0.28000,6.80970,,,45.19040,-213.68790,-213.68790,-210.08430,-210.08430,0.06830,,1.75740,51.21190,-21.13680,-21.13680,-14.34270,-21.13680,1.28800,-0.27960,-0.28200
2023-12-31,0.74600,1.09000,-0.34400,7.89200,6.83700,36.71100,-37.05500,0.58300,-36.47200,0.01000,-36.48200,-36.48200,-36.47600,-36.62000,-37.05500,25.63900,25.63900,-1.42000,-1.42000,5.32910,,,-46.11260,-4967.16000,-4967.16100,-4889.00900,-4889.54500,0.01230,1.02350,0.28810,312.34590,-89.18710,-89.18720,-60.37470,-89.18720,1.58070,-0.6495,-0.6398
2023-09-30,1.82700,1.22200,0.60500,10.01100,9.30700,31.35900,-30.75400,1.77300,-28.98100,,-28.98100,-28.98100,-28.98100,-29.98500,-30.75400,25.70600,25.70600,-1.13000,-1.13000,7.72490,,,33.11440,-1683.30600,-1683.30600,-1586.26200,-1586.26200,0.01910,1.10290,0.60600,148.52220,-38.05530,-48.71170,-30.32030,-38.05530,2.94590,-0.7716,-0.7854
2023-06-30,1.27700,0.94300,0.33400,11.70600,12.66200,30.29300,-29.95900,1.30200,-28.65700,-0.00300,-28.65400,-28.65400,-28.66000,-29.39300,-29.95900,25.51200,25.51200,-1.12000,-1.12000,8.80330,,,26.15510,-2346.04500,-2346.04500,-2244.08800,-2244.32300,0.01060,0.25330,0.45490,197.83090,-28.92910,-35.12810,-23.74650,-28.92910,3.83290,-0.7773,-0.788
2023-03-31,2.29600,1.78600,0.51000,9.40300,13.47600,23.69800,-23.18800,1.71200,-21.47600,,-21.47600,-21.47600,-21.47600,-22.63800,-23.18800,25.47100,25.47100,-0.84000,-0.84000,11.74600,,,22.21250,-1009.93000,-1009.93000,-935.36580,-935.36580,0.01550,0.29480,0.49540,181.68550,-17.08080,-19.98980,-14.52460,-17.08080,4.88870,-0.79000,-0.80570
2022-12-31,6.12100,4.40200,1.71900,10.19700,15.64300,96.89500,-95.17600,3.04400,-92.13200,0.17900,-92.31100,-92.31100,-92.31100,-24.47000,-95.17600,24.47300,24.47300,-3.74020,-3.74020,12.25780,,,28.08370,-1554.90900,-1554.90900,-1505.17900,-1508.10400,0.03650,1.23580,1.01580,88.60320,-63.90520,-73.65200,-55.07000,-63.90520,5.61870,-0.9052,-0.9248
2022-09-30,4.66700,3.57800,1.08900,10.49700,17.05100,28.33900,-27.25000,2.28600,-24.96400,-2.46500,-22.49900,-22.49900,-22.49900,-26.78900,-27.25000,25.15700,25.15700,-0.89000,-0.89000,14.83980,,,23.33410,-583.88690,-583.88690,-534.90470,-482.08700,0.01910,1.11190,1.05540,85.27530,-9.74010,-16.02500,-9.19040,-9.74010,8.96080,-0.6214,-0.6347
2022-06-30,3.03800,3.14600,-0.10800,7.56900,20.73200,28.87500,-28.98300,4.25900,-24.72400,-1.60600,-23.11800,-23.11800,-23.11800,-28.08300,-28.98300,24.38000,24.38000,-0.95000,-0.95000,16.78550,,,-3.55500,-954.01570,-954.01570,-813.82480,-760.96120,0.01150,1.65930,0.76500,117.63990,-9.38700,-14.94470,-8.75650,-9.38700,9.70480,-0.6038,-0.6097
