Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,67.04100,,67.04100,4.35000,-8.36000,,49.93900,-14.17400,35.76500,35.76500,35.76500,-0.04600,27.65500,56.12700,49.93900,12.25500,20.01500,2.26000,1.75000,2.69920,0.54900,1.32060,100.00000,74.49020,74.49020,53.34800,41.25090,0.05270,,1.81080,49.70200,8.03640,8.86840,2.81130,3.62460,36.29720,1.14680,1.15960
2018-12-31,90.55700,,90.55700,5.71400,-26.42500,,52.09300,-17.00100,35.09200,35.09200,35.09200,13.96600,40.72700,61.53000,52.09300,12.24400,20.23400,3.33000,2.67000,1.63060,0.57000,1.59970,100.00000,57.52510,57.52510,38.75130,44.97390,0.06750,,2.82480,31.86080,8.34440,9.28280,2.61560,3.58770,34.33310,4.4125,4.4957
2018-09-30,58.20700,,58.20700,3.18300,-6.79000,,43.34600,-17.49300,25.85300,25.85300,25.85300,2.68800,20.97200,49.44000,43.34600,12.24600,21.84000,1.71000,1.30000,1.28920,0.65120,2.06300,100.00000,74.46870,74.46870,44.41560,36.03000,0.04120,,1.04400,86.21030,6.73670,7.67680,1.83100,2.34970,31.33810,1.457,1.4562
2018-06-30,69.61900,,69.61900,3.26300,-8.11700,,52.86300,-17.73400,35.12900,35.12900,35.12900,2.98100,29.14600,59.90000,52.86300,12.24600,21.38300,2.38000,1.71000,1.09790,0.64970,2.04740,100.00000,75.93190,75.93190,50.45890,41.86500,0.04930,,1.17100,76.85660,9.00930,10.27180,2.48820,3.15610,31.84060,2.5725,2.5815
2018-03-31,60.12900,,60.12900,4.33600,-6.45700,,44.23600,-17.95000,26.28600,26.28600,26.28600,-1.94800,16.50100,50.49000,44.23600,12.23800,22.12500,1.35000,1.08000,0.83690,0.66550,2.20880,100.00000,73.56850,73.56850,43.71600,27.44270,0.04370,,1.07860,83.43810,7.21640,8.33200,1.90860,2.41350,29.74460,0.89490,0.92450
2017-12-31,-30.59000,,-30.59000,4.56200,73.94500,,42.58200,-18.56400,24.01800,24.01800,24.01800,6.68900,22.48500,42.53000,42.58200,12.23200,21.95000,1.83000,1.48000,0.75820,0.73590,3.09130,100.00000,-139.20230,-139.20230,-78.51580,-73.50440,-0.02200,,-1.26350,-71.23210,9.17360,11.17130,1.72900,2.42260,21.40430,2.4233,2.6765
2017-09-30,93.28700,,93.28700,3.85500,-34.59500,,46.53100,-20.03200,26.49900,26.49900,26.49900,-0.43300,18.04600,58.04000,46.53100,12.23200,23.98000,1.48000,1.07000,0.88900,0.75710,3.82890,100.00000,49.87940,49.87940,28.40590,19.34460,0.06240,,1.90260,47.30340,10.83310,13.64230,1.77190,2.63130,19.99760,0.9172,0.8825
2017-06-30,94.93100,,94.93100,2.88300,-33.23900,,50.40400,-24.54700,25.85700,25.85700,25.85700,0.13300,18.01500,61.18000,50.40400,12.23200,22.45900,1.47000,1.13000,0.49260,0.77790,4.37140,100.00000,53.09540,53.09540,27.23770,18.97690,0.06640,,1.74860,51.46910,12.93040,17.38350,1.80940,2.87230,16.34820,1.0997,1.0997
2017-03-31,88.69700,,88.69700,7.20200,-33.96100,,37.04200,-30.93100,6.11100,6.11100,6.11100,-0.20700,3.40400,48.50700,37.04200,12.23200,14.94500,0.28000,0.28000,0.64010,0.81720,6.13640,100.00000,41.76240,41.76240,6.88970,3.83780,0.05880,,1.70330,52.84000,3.86230,5.75880,0.40490,0.70590,12.93520,1.35200,1.18590
2016-12-31,-32.70200,,-32.70200,7.22400,59.70200,,22.51900,-23.29600,-0.77700,-0.77700,-0.77700,4.26500,3.09400,21.72000,22.51900,12.23200,12.23200,0.24000,0.24000,0.55720,0.86990,7.63000,100.00000,-68.86120,-68.86120,2.37610,-9.46120,-0.02260,,-0.65590,-137.22090,-0.52450,-0.81710,-0.05360,-0.06830,12.11050,2.0635,2.9756
2016-09-30,97.87400,,97.87400,5.13500,-41.00100,,38.90700,-22.48800,16.41900,16.41900,16.41900,7.11200,23.12500,58.43200,38.90700,12.23200,12.23200,1.89000,1.89000,0.76180,0.87490,8.05730,100.00000,39.75210,39.75210,16.77570,23.62730,0.06430,,1.91180,47.07730,11.01910,17.26540,1.07920,1.37860,12.18160,3.1278,4.7352
2016-06-30,118.24600,,118.24600,4.03900,-32.29000,,70.74100,-22.10800,48.63300,48.63300,48.63300,-2.18700,45.58300,81.91700,70.74100,12.23200,12.23200,3.73000,3.73000,0.70780,0.88870,9.18120,100.00000,59.82530,59.82530,41.12870,38.54930,0.07460,,2.39210,37.62320,36.94560,63.49450,3.06820,4.11380,10.76150,1.4553,1.4423
2016-03-31,95.82600,,95.82600,4.17200,-32.16200,,48.99000,-22.63900,26.35100,26.35100,26.35100,-2.92400,23.42700,59.49200,48.99000,12.23200,12.23200,1.92000,1.92000,0.58550,0.92820,14.63680,100.00000,51.12390,51.12390,27.49880,24.44740,0.05900,,1.72100,52.29390,29.18970,76.82530,1.62170,2.09610,7.39960,2.17950,4.74900
2015-12-31,92.25600,,92.25600,2.52500,-91.55500,,38.66300,-21.97600,16.68700,16.68700,16.68700,-38.47300,-21.95200,45.44200,38.66300,12.23200,12.23200,-1.75000,-1.75000,0.88800,0.94300,17.64900,143.89630,41.90840,41.90840,18.08770,-23.79470,0.05520,,1.84590,48.75580,22.87710,104.19600,0.99920,1.30410,5.96320,3.4397,4.2571
2015-09-30,114.03200,,114.03200,4.23300,-401.19300,,-307.83100,-22.90500,-330.73600,-330.73600,-330.73600,-269.26500,-586.01300,-291.39400,-307.83100,12.23200,12.23200,-47.91000,-47.91000,0.88780,0.93060,14.21670,100.00000,-269.95140,-269.95140,-290.03790,-513.90220,0.06460,,1.82930,49.20040,-330.05280,-891.51900,-18.72380,-22.90670,8.19350,4.516,3.9502
2015-06-30,123.68300,,123.68300,2.21900,-44.06300,,58.32400,-21.93500,36.38900,36.38900,36.38900,-3.81100,31.33400,63.52300,58.32400,12.23200,12.23200,2.51000,2.51000,0.45520,0.64190,2.01190,100.00000,47.15600,47.15600,29.42120,25.33410,0.05190,,1.98140,45.42240,5.11220,5.61740,1.52570,1.83050,58.20220,4.1391,4.0499
2015-03-31,109.67700,40.49700,69.18000,3.37100,,28.76300,40.41700,-22.92800,17.48900,17.48900,17.48900,,17.13900,65.80900,40.41700,12.23000,12.23000,1.40000,1.40000,0.45150,0.65310,2.10770,63.07610,36.85090,36.85090,15.94590,15.62680,0.04580,6.99430,1.88530,47.73710,2.52610,2.89960,0.73060,0.87640,56.60990,4.53570,4.77570
2014-12-31,88.43900,,88.43900,-12.17600,-90.52700,,18.27100,-21.74300,-3.47200,-3.47200,-3.47200,,8.47100,30.54700,18.27100,11.32600,11.32600,0.52000,0.52000,0.92010,0.65940,2.04850,123.13350,20.65950,20.65950,-3.92580,9.57840,0.03620,,1.16450,77.28960,-0.48210,-0.57160,-0.14200,-0.16420,59.02910,4.4863,4.3766
2014-09-30,91.60900,8.15000,83.45900,7.90800,-1.90300,28.43200,55.02700,-18.85400,36.17300,36.17300,36.17300,,35.45000,73.64800,55.02700,11.12440,11.12440,3.20000,3.20000,0.96470,0.62040,1.76470,91.10350,60.06720,60.06720,39.48630,38.69710,0.04730,,2.05860,43.71940,5.81120,6.41630,1.86600,2.20570,55.90080,5.0969,5.0909
2014-06-30,90.56100,6.86400,83.69700,9.02900,-7.91500,33.29400,50.40300,-18.99600,31.40700,31.40700,31.40700,,30.77900,66.75300,50.40300,11.04030,11.04030,2.80000,2.80000,0.93940,0.62580,1.80310,92.42060,55.65640,55.65640,34.68050,33.98700,0.04670,,2.07060,43.46510,5.08340,5.62560,1.61990,1.90240,55.72590,5.5082,5.496
2014-03-31,80.30900,5.44500,74.86400,5.78400,-1.99400,22.42500,52.43900,-19.83400,32.60500,32.60500,32.60500,,31.95300,67.08600,52.43900,10.98480,10.98480,2.90000,2.90000,0.84280,0.62970,1.83230,93.21990,65.29650,65.29650,40.59940,39.78760,0.04130,,1.63000,55.21550,5.30480,5.94410,1.67490,1.96430,55.79650,3.51670,3.51670
2013-12-31,94.74400,27.15400,67.59000,-13.03100,0.48300,0.83800,66.75200,-19.77100,46.98100,46.98100,46.98100,,46.04100,81.10400,66.75200,10.95800,10.95800,4.19000,4.19000,1.09900,0.63740,1.88920,71.33960,70.45510,70.45510,49.58730,48.59520,0.04760,,2.28830,39.32990,7.61700,8.54450,2.35870,2.76190,56.16770,5.2893,5.2384
2013-09-30,82.23700,4.97300,77.26400,7.30500,-0.48300,25.64000,51.62400,-15.49800,36.12600,36.12600,36.12600,,35.40300,69.47600,51.62400,10.98120,10.98120,3.20000,3.20000,1.67140,0.63240,1.80940,93.95290,62.77470,62.77470,43.92910,43.05000,0.04220,,2.09850,42.88840,5.70850,6.39700,1.85200,2.09820,57.62980,5.998,6.0349
2013-06-30,86.80400,4.74000,82.06400,8.87800,-0.44300,26.73200,55.33200,-14.26700,41.06500,41.06500,41.06500,,40.24400,72.74300,55.33200,10.98120,10.98120,3.70000,3.70000,1.74970,0.62310,1.74350,94.53940,63.74360,63.74360,47.30770,46.36190,0.04390,,1.99130,45.19700,6.23800,6.96910,2.07830,2.35080,59.94850,7.2272,7.2271
2013-03-31,94.33200,5.16500,89.16700,11.58600,-0.29100,26.63900,62.52800,-14.62200,47.90600,47.90600,47.90600,,46.94800,77.29000,62.52800,10.88870,10.88870,4.30000,4.30000,1.50460,0.61600,1.69060,94.52470,66.28500,66.28500,50.78450,49.76890,0.04750,,1.98310,45.38450,7.05710,7.86600,2.41300,2.71020,61.81770,4.03290,4.04700
2012-12-31,102.43600,4.99700,97.43900,5.51000,,24.23300,73.20600,-13.09900,60.10700,60.10700,60.10700,,58.90500,89.36100,73.20600,10.60280,10.60280,5.60000,5.60000,1.66530,0.59230,1.59410,95.12190,71.46510,71.46510,58.67760,57.50420,0.05800,,2.24010,40.17740,9.73480,10.99490,3.40610,3.96880,58.23430,7.3128,8.2347
2012-09-30,94.17500,5.82200,88.35300,8.22500,,22.71000,65.64300,-13.64200,52.00100,52.00100,52.00100,,50.96100,80.12800,65.64300,10.60280,10.60280,4.80000,4.80000,1.51040,0.58010,1.52270,93.81790,69.70320,69.70320,55.21740,54.11310,0.05500,,2.01070,44.76160,8.43030,9.54270,3.03450,3.54020,58.17630,5.8348,7.2092
2012-06-30,90.66400,4.97100,85.69300,7.02900,,22.20100,63.49200,-13.55400,49.93800,49.93800,49.93800,,48.93900,78.66400,63.49200,10.60280,10.60280,4.60000,4.60000,1.47930,0.57050,1.46810,94.51710,70.03000,70.03000,55.08030,53.97840,0.05350,,1.97410,45.58970,7.99520,9.05280,2.94730,3.43370,58.90930,7.783,7.7635
2012-03-31,91.87200,5.68900,86.18300,8.95000,,21.35900,64.82400,-13.51500,51.30900,51.30900,51.30900,,50.28300,77.23300,64.82400,10.60280,10.60280,4.70000,4.70000,2.07390,0.57170,1.41820,93.80770,70.55900,70.55900,55.84840,54.73160,0.05500,,1.95000,46.15500,8.09090,9.16320,3.06900,3.46490,59.81030,4.66720,4.66720
2011-12-31,93.13500,4.39200,88.74300,7.39700,-70.40400,91.34300,-2.60000,-13.35600,-15.95600,-15.95600,-15.95600,,-16.56500,10.94200,-2.60000,10.60280,10.60280,-1.60000,-1.60000,4.31670,0.56460,1.34520,95.28430,-2.79160,-2.79160,-17.13210,-17.78600,0.05590,,2.26820,39.67880,-2.47410,-2.80050,-0.95790,-1.07720,60.82500,8.2291,8.2311
2011-09-30,103.16400,4.68800,98.47600,5.52100,-90.93200,116.27200,-17.79600,-12.76300,-30.55900,-30.55900,-30.55900,,-29.94800,2.02300,-17.79600,10.60280,10.60280,-2.80000,-2.80000,3.67630,0.52280,1.13900,95.45580,-17.25020,-17.25020,-29.62180,-29.02950,0.06150,,2.20060,40.89800,-4.25740,-5.02700,-1.82300,-2.03180,67.69730,7.5114,7.9264
2011-06-30,96.53200,3.98800,92.54400,6.43900,,23.87400,68.67000,-12.41300,56.25700,56.25700,56.25700,,55.08200,86.10500,68.67000,10.60280,10.60280,5.20000,5.20000,3.04620,0.49640,1.02900,95.86870,71.13700,71.13700,58.27810,57.06090,0.05380,,2.64900,33.97520,6.98380,8.67150,3.13810,3.51720,75.97350,8.6436,8.7225
2011-03-31,84.85200,4.47300,80.37900,10.19600,,24.51800,55.86100,-10.57900,45.28200,45.28200,45.28200,,44.37600,70.18300,55.86100,10.60280,10.60280,4.20000,4.20000,2.12390,0.47370,0.94630,94.72850,65.83350,65.83350,53.36590,52.29810,0.04940,,2.19600,40.98430,5.57650,6.93720,2.63530,2.93490,76.58530,4.43600,4.43020
2010-12-31,77.54300,3.97000,73.57300,7.79000,,20.72000,52.85300,-10.34600,42.50700,42.50700,42.50700,,41.65700,65.78300,52.85300,8.19170,8.19170,4.10000,4.10000,2.29270,0.44480,0.83930,94.88030,68.15960,68.15960,54.81730,53.72120,0.04660,,2.27330,39.58960,5.15120,6.40890,2.55450,2.86000,77.82660,9.0294,8.9415
2010-09-30,80.75200,5.45200,75.30000,8.76100,,24.95600,50.34400,-10.19100,40.15300,40.15300,40.15300,,39.35000,66.53900,50.34400,7.78960,7.78960,5.10000,5.10000,2.25930,0.41810,0.75580,93.24850,62.34400,62.34400,49.72390,48.72940,0.05040,,2.19290,41.04120,4.75970,5.88010,2.50490,2.76980,79.56480,7.2114,7.0444
2010-06-30,79.58700,4.35600,75.23100,6.79400,,23.27900,51.95200,-10.34200,41.61000,41.61000,41.61000,,28.05400,68.43700,51.95200,7.40280,7.40280,3.80000,3.80000,1.96530,0.41500,0.75320,94.52670,65.27700,65.27700,52.28240,35.24950,0.04910,,2.17640,41.35250,4.84030,5.99060,2.56490,2.83170,116.12570,9.3089,9.025
2010-03-31,63.51900,4.69100,58.82800,6.54800,,17.91600,40.91200,-10.72100,30.19100,30.19100,30.19100,,16.86400,52.28000,40.91200,6.94510,6.94510,2.40000,2.40000,1.95640,0.46640,0.92290,92.61480,64.40910,64.40910,47.53070,26.54950,0.04110,,1.89030,47.61060,4.01430,5.13200,1.95430,2.14200,108.28960,6.03030,6.03030
2009-12-31,65.90200,5.23800,60.66400,5.17600,,17.16200,43.50200,-10.57500,32.92700,32.92700,32.92700,,27.39100,55.48800,43.50200,6.77020,6.77020,4.10000,4.10000,2.00470,0.45020,0.86480,92.05190,66.01010,66.01010,49.96360,41.56320,0.04330,,2.09330,42.99520,4.30290,5.48170,2.16110,2.36580,110.18210,11.1319,11.1276
2009-09-30,63.96200,5.02900,58.93300,4.58600,,17.53800,41.39500,-10.74400,30.65100,30.65100,30.65100,,25.16100,54.34700,41.39500,6.94510,6.94510,3.60000,3.60000,1.62830,0.44450,0.85690,92.13750,64.71810,64.71810,47.92070,39.33740,0.04240,,1.99360,45.14490,3.95170,5.00130,2.02970,2.19530,111.68080,4.9464,4.9526
2009-06-30,59.48700,3.99600,55.49100,5.83400,,27.83000,27.66100,-10.57900,17.08200,17.08200,17.08200,,4.80400,49.65700,27.66100,6.69460,6.69460,0.70000,0.70000,2.15870,0.43250,0.80250,93.28260,46.49920,46.49920,28.71550,8.07570,0.03940,,1.96980,45.68910,2.14690,2.70260,1.13270,1.21840,114.56520,8.3272,8.3327
2009-03-31,66.73300,4.73200,62.00100,7.50600,,20.58400,41.41700,-7.99700,33.42000,33.42000,33.42000,,21.59800,54.49500,41.41700,6.48910,6.48910,3.30000,3.30000,2.18040,0.45750,0.88740,92.90910,62.06380,62.06380,50.08020,32.36480,0.04570,,1.81850,49.49170,4.57780,5.58810,2.29030,2.48350,112.50450,6.71160,6.53330
