,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.35,$-0.37
1,2024-08-05,2024-06-30,$-0.48,$-0.38
2,2024-04-26,2024-03-31,$-0.42,$-0.31
3,2024-03-29,2023-12-31,$-0.54,$-0.33
4,2023-11-02,2023-09-30,--,$-0.49
5,2023-08-14,2023-06-30,$-0.50,$-0.58
6,2023-05-15,2023-03-31,$-0.42,$-0.43
7,2023-04-03,2022-12-31,--,$-0.42
8,2022-11-14,2022-09-30,$-0.30,$-0.38
9,2022-08-12,2022-06-30,$-0.23,$-0.33
10,2022-05-13,2022-03-31,$-0.31,$-0.23
11,2021-11-12,2021-09-30,$-0.29,$-0.30
12,2021-07-30,2021-06-30,$-0.30,$-0.25
13,2021-05-14,2021-03-31,$-0.35,$-0.29
14,2020-10-23,2020-09-30,--,$-0.36
15,2019-11-12,2019-09-30,$-1.20,$-1.20
16,2019-08-09,2019-06-30,--,$-0.90
17,2019-05-10,2019-03-31,$-1.80,$-1.50
18,2019-03-19,2018-12-31,$-1.80,$-1.80
19,2018-08-09,2018-06-30,$-1.80,$-1.20
20,2018-05-10,2018-03-31,--,$-2.10
21,2018-03-16,2017-12-31,--,$-1.50
22,2017-11-03,2017-09-30,--,$-2.70
23,2017-08-04,2017-06-30,$-4.20,$-3.60
24,2017-05-15,2017-03-31,$-3.90,$-4.20
25,2017-03-16,2016-12-31,--,$-3.60
26,2016-10-28,2016-09-30,--,$-4.50
27,2016-07-29,2016-06-30,$-4.50,$-4.50
28,2016-05-10,2016-03-31,$-4.50,$-4.20
29,2016-03-11,2015-12-31,--,$-4.80
30,2015-10-30,2015-09-30,$-4.80,$-3.00
31,2015-08-07,2015-06-30,--,$-6.01
32,2015-05-08,2015-03-31,--,$-2.70
33,2015-03-16,2014-12-31,--,$-5.11
