,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-05,2024-10-31,$4.47,$5.14
1,2024-08-29,2024-07-31,$5.45,$5.30
2,2024-05-30,2024-04-30,$6.19,$6.47
3,2024-03-14,2024-01-31,$7.49,$8.08
4,2023-11-30,2023-10-31,$4.96,$5.07
5,2023-08-24,2023-07-31,$5.87,$6.02
6,2023-05-25,2023-04-30,$6.82,$6.88
7,2023-03-09,2023-01-31,$5.69,$6.68
8,2022-12-01,2022-10-31,$4.09,$5.34
9,2022-08-25,2022-07-31,$4.96,$5.70
10,2022-05-26,2022-04-30,$4.44,$6.30
11,2022-03-10,2022-01-31,$4.61,$5.41
12,2021-12-02,2021-10-31,$2.51,$3.94
13,2021-08-25,2021-07-31,$2.49,$4.56
14,2021-05-27,2021-04-30,$1.92,$4.10
15,2021-03-11,2021-01-31,$2.27,$3.41
16,2020-12-03,2020-10-31,$1.51,$1.64
17,2020-08-27,2020-07-31,$0.10,$0.73
18,2020-05-28,2020-04-30,$0.44,$-1.12
19,2020-03-12,2020-01-31,$3.72,$3.83
20,2019-12-05,2019-10-31,$2.13,$2.25
21,2019-08-29,2019-07-31,$2.79,$2.76
22,2019-05-30,2019-04-30,$3.06,$3.08
23,2019-03-14,2019-01-31,$3.56,$3.61
24,2018-12-06,2018-10-31,$2.16,$2.18
25,2018-08-30,2018-07-31,$2.40,$2.46
26,2018-05-31,2018-04-30,$2.48,$2.63
27,2018-03-15,2018-01-31,$2.77,$2.75
28,2017-11-30,2017-10-31,$1.67,$1.70
29,2017-08-24,2017-07-31,$1.78,$1.83
30,2017-05-25,2017-04-30,$1.79,$1.91
31,2017-03-09,2017-01-31,$2.13,$2.24
32,2016-12-01,2016-10-31,$1.37,$1.40
33,2016-08-25,2016-07-31,$1.39,$1.43
34,2016-05-26,2016-04-30,$1.29,$1.45
35,2016-03-10,2016-01-31,$1.54,$1.69
36,2015-12-03,2015-10-31,$1.05,$1.11
37,2015-08-27,2015-07-31,$1.11,$1.15
38,2015-05-28,2015-04-30,$0.93,$1.04
39,2015-03-12,2015-01-31,$1.26,$1.35
