,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,--,$0.16
1,2024-09-25,2024-06-30,--,$0.09
2,2024-05-14,2024-03-31,$0.12,$0.14
3,2024-02-12,2023-12-31,$0.12,$0.14
4,2023-11-13,2023-09-30,$0.12,$0.11
5,2023-09-18,2023-06-30,$0.15,$0.16
6,2023-05-15,2023-03-31,$0.17,$0.18
7,2023-02-13,2022-12-31,$0.18,$0.16
8,2022-11-14,2022-09-30,$0.16,$0.16
9,2022-09-06,2022-06-30,$0.15,$0.17
10,2022-05-09,2022-03-31,$0.16,$0.12
11,2022-02-07,2021-12-31,$0.15,$0.15
12,2021-11-08,2021-09-30,$0.15,$0.18
13,2021-08-25,2021-06-30,$0.13,$0.10
14,2021-05-10,2021-03-31,$0.21,$0.13
15,2021-02-09,2020-12-31,$0.19,$0.22
16,2020-11-09,2020-09-30,$0.19,$0.20
17,2020-09-14,2020-06-30,$0.19,$0.25
18,2020-05-11,2020-03-31,$0.28,$0.25
19,2020-02-10,2019-12-31,$0.28,$0.27
20,2019-11-12,2019-09-30,$0.25,$0.26
21,2019-09-10,2019-06-30,$0.25,$0.22
22,2019-05-07,2019-03-31,$0.25,$0.25
23,2019-02-06,2018-12-31,$0.25,$0.27
24,2018-11-07,2018-09-30,$0.25,$0.25
25,2018-09-04,2018-06-30,$0.27,$0.62
26,2018-05-08,2018-03-31,$0.25,$0.27
27,2018-02-07,2017-12-31,$0.26,$0.27
28,2017-11-07,2017-09-30,$0.25,$0.22
29,2017-09-06,2017-06-30,$0.25,$0.25
30,2017-05-10,2017-03-31,$0.24,$0.25
31,2017-02-08,2016-12-31,$0.36,$0.36
32,2016-11-09,2016-09-30,$0.31,$0.29
33,2016-08-30,2016-06-30,$0.33,$0.32
34,2016-05-09,2016-03-31,$0.37,$0.31
35,2016-02-08,2015-12-31,$0.38,$0.46
36,2015-11-09,2015-09-30,$0.36,$0.36
37,2015-09-08,2015-06-30,$0.41,$0.46
38,2015-05-11,2015-03-31,$0.35,$0.35
39,2015-02-09,2014-12-31,$0.34,$0.34
