Date,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-04-30,,,,,,,,,,,,,,,0.00000,,,,,,,,,,
2022-10-31,2.64980,,-161.12880,-0.28050,23.94030,-0.04140,23.98170,23.98170,12.61760,-161.12880,24.22080,50.00000,50.00000,1.31000,1.31000,1.44220,0.19100,0.32390,239.23400,239.23400,67.41830,193.54130,0.20050,0.9604,0.9604
2022-09-30,0.17740,-0.00780,-0.18520,0.22530,0.04010,0.05260,-0.01250,-0.01250,-0.01250,-0.18520,-0.18520,1.74500,1.74500,-0.44000,-0.44000,17.03440,,-0.25820,0.36830,0.36830,-0.02110,0.36830,-1.94170,-0.107,-0.107
2022-06-30,0.25330,-0.00780,-0.26110,0.07700,-0.18420,0.00000,-0.18420,-0.18420,-0.18420,-0.26110,-0.26110,1.74500,1.74500,-0.35000,-0.35000,21.75180,,-1.29030,158.41450,158.41320,-0.31620,158.41450,-0.06660,-0.1075,-0.1075
2022-03-31,0.18580,-0.00780,-0.19360,0.00550,-0.18810,,-0.18810,-0.18810,-0.18810,-0.19360,-0.19360,1.74500,1.74500,-0.28000,-0.28000,23.13590,,,-7.49180,-7.49180,-0.32280,-7.49180,1.43890,-0.0833,-0.0833
2021-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,0.00000,
2021-09-30,0.01710,-0.01900,-0.03610,0.00010,-0.03600,0.00000,-0.03600,-0.03600,-0.03600,-0.03610,-0.03610,1.31140,1.31140,-0.30000,-0.30000,23.55060,,,-0.54660,-0.54660,-0.06140,-0.54660,3.77500,-0.203,-0.203
2021-07-31,0.00010,,-0.00010,,-0.00010,,-0.00010,-0.00010,-0.00010,-0.00010,-0.00010,,,,0.00000,,,,,,,,,0.0029,0.0029
2021-06-30,0.00010,0.00000,-0.00010,,-0.00010,0.00000,-0.00010,-0.00010,-0.00010,-0.00010,-0.00010,1.08330,1.08330,0.00000,0.00000,,,,,,,,,-0.0029,-0.0029
