Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,41.67300,41.67300,39.13400,13.27600,,-10.73700,3.61700,-7.12000,-0.21700,-6.90300,-6.90300,-6.90300,-9.82500,-10.73700,27.06200,27.06200,-0.26000,-0.26000,4.76260,,,100.00000,-25.76490,-25.76490,-17.08540,-16.56470,0.11240,1.37990,65.21990,-2.63610,-2.63610,-1.86240,-2.63610,9.76090,-0.8735,-0.8763
2024-06-30,49.85900,49.85900,58.66900,12.31600,,-21.12600,3.76000,-17.36600,-0.15000,-17.21600,-17.21600,-17.21600,-20.21700,-21.12600,26.96700,26.96700,-0.64000,-0.64000,3.78350,,,100.00000,-42.37150,-42.37150,-34.83020,-34.52940,0.12830,2.07010,43.47560,-6.65780,-6.65780,-4.43020,-6.65780,9.56230,-1.1171,-1.1292
2024-03-31,38.01200,38.01200,53.57300,14.85100,,-30.41200,3.96300,-26.44900,0.36800,-26.81700,-26.81700,-26.81700,-29.50800,-30.41200,26.87900,26.87900,-1.00000,-1.00000,3.25550,,,100.00000,-80.00630,-80.00630,-69.58070,-70.54880,0.09080,1.40490,64.06210,-10.15900,-10.15900,-6.40250,-10.15900,9.80690,-0.20670,-0.21570
2023-12-31,30.85500,30.85500,36.62000,12.50700,,-18.27200,6.82700,-11.44500,0.26200,-11.70700,-11.70700,-11.70700,-17.45700,-18.27200,26.62800,26.62800,-0.44000,-0.40000,4.71510,,,100.00000,-59.21890,-59.21900,-37.09290,-37.94200,0.07190,0.96230,93.52650,-4.20340,-4.20340,-2.72630,-4.20340,10.38140,-0.0223,-0.055
2023-09-30,45.14000,45.14000,51.07700,13.37700,,-19.31400,3.98500,-15.32900,0.89300,-16.22200,-16.22200,-16.22200,-18.48700,-19.31400,26.57400,26.57400,-0.61000,-0.61000,4.48510,0.06670,0.07140,100.00000,-42.78690,-42.78690,-33.95880,-35.93710,0.09860,1.18110,76.20290,-5.79230,-5.79230,-3.54460,-5.40620,10.48020,-1.2197,-1.2565
2023-06-30,10.51900,10.51900,52.66800,13.22500,,-55.37400,3.40100,-51.97300,0.57700,-52.55000,-52.55000,-52.55000,-54.63700,-55.37400,26.56300,26.56300,-1.98000,-1.98000,4.26410,,,100.00000,-526.41880,-526.41880,-494.08690,-499.57220,0.02440,3.75810,23.94810,-18.42730,-18.42730,-12.20260,-18.42730,10.73140,1.8836,1.8696
2023-03-31,80.28500,80.28500,51.76800,13.76200,,14.75500,36.10200,50.85700,0.10300,50.75400,50.75400,50.75400,15.33300,14.75500,26.55500,27.14900,1.91000,1.87000,4.71050,,,100.00000,18.37830,18.37830,63.34560,63.21730,0.17050,0.86810,103.67400,15.41510,15.41510,10.77890,15.41510,12.39870,-1.32130,-1.34670
2022-12-31,160.29300,160.29300,26.98100,11.86000,,121.45200,-2.81000,118.64200,,117.34700,117.34700,117.34700,122.00300,121.45200,26.44500,27.09300,4.44000,4.44000,3.17630,,0.22440,100.00000,75.76870,75.76880,74.01570,73.20780,0.35590,57.99310,1.55190,43.41170,43.41170,26.05470,43.41170,10.17930,6.0272,5.89
2022-09-30,13.36900,13.36900,37.68800,12.48800,,-36.80700,1.54100,-35.26600,,-35.26600,-35.26600,-35.26600,-36.39000,-36.80700,26.46700,26.46700,-1.33000,-1.33000,3.25230,0.18030,0.41010,100.00000,-275.31600,-275.31600,-263.78930,-263.78930,0.04550,6.54060,13.76020,-24.21000,-24.21000,-12.01050,-19.84530,5.49850,-1.5971,-1.6795
2022-06-30,27.09300,27.09300,38.18900,10.99300,,-22.08900,0.52600,-21.56300,,-21.56300,-21.56300,-21.56300,-21.75400,-22.08900,26.42500,26.42500,-0.82000,-0.82000,3.14310,0.17320,0.36770,100.00000,-81.53030,-81.53030,-79.58880,-79.58880,0.08040,12.05740,7.46430,-12.63080,-12.63080,-6.39830,-10.44320,6.45820,-1.39,-1.3755
2022-03-31,5.24400,5.24400,44.89300,10.73000,,-50.37900,-0.79000,-51.16900,,-51.16900,-51.16900,-51.16900,-50.15500,-50.37900,26.37600,26.37600,-1.94000,-1.94000,3.04740,0.17520,0.34370,100.00000,-960.69790,-960.69790,-975.76280,-975.76280,0.01530,1.42080,63.34670,-27.69650,-27.69650,-14.96220,-22.84490,6.99620,-1.85920,-1.93930
2021-12-31,5.79400,5.79400,32.63300,10.80600,,-37.64500,-1.01800,-38.66300,,-38.66300,-38.66300,-38.66300,-37.33500,-37.64500,26.31700,26.31700,-1.47000,-1.47000,3.80720,0.15110,0.27650,100.00000,-649.72390,-649.72390,-667.29370,-667.29370,0.01470,1.72080,52.30070,-16.94180,-16.94180,-9.84260,-14.38120,8.65350,-1.6176,-1.6601
2021-09-30,2.43700,2.43700,45.39800,10.86000,,-53.82100,-0.26300,-54.08400,,-54.08400,-54.08400,-54.08400,-53.53200,-53.82100,26.33800,26.33800,-2.05000,-2.05000,3.56030,0.14050,0.16340,100.00000,-2208.49400,-2208.49400,-2219.28600,-2219.28600,0.00560,1.20940,74.41530,-20.87170,-20.87170,-12.44640,-17.94000,9.83440,-0.6307,-0.6977
2021-06-30,2.00100,2.00100,45.67900,10.04200,,-53.72000,-0.86100,-54.58100,,-54.58100,-54.58100,-54.58100,-53.43300,-53.72000,26.32300,26.32300,-2.07000,-2.07000,6.18970,0.15560,0.18420,100.00000,-2684.65800,-2684.65800,-2727.68600,-2727.68600,0.00450,0.92510,97.28640,-17.85750,-17.85750,-12.16120,-15.07940,11.60970,-1.2465,-1.2619
2021-03-31,2.12700,2.12700,50.05000,9.74300,,-57.66600,1.32000,-56.34600,,-56.34600,-56.34600,-56.34600,-57.35900,-57.66600,26.24300,26.24300,-2.15000,-2.15000,8.81250,0.14160,0.16490,100.00000,-2711.14200,-2711.14200,-2649.08300,-2649.08300,0.00440,1.05980,84.92240,-15.97980,-15.97980,-11.70300,-13.71770,13.39740,-1.63660,-1.64110
2020-12-31,2.23800,2.23800,24.28600,9.03400,,-31.08200,-0.02200,-31.10400,,-31.10400,-31.10400,-31.10400,-30.81300,-31.08200,20.30500,20.30500,-1.41000,-1.41000,9.44630,0.03370,0.03810,100.00000,-1388.83000,-1388.83000,-1389.81300,-1389.81300,0.00470,1.05320,85.45580,-7.84360,-7.84360,-6.52820,-7.57900,15.14020,-0.5315,-0.5717
2020-09-30,2.33300,2.33300,17.69900,5.57200,,-20.93800,-0.06600,-21.00400,,-21.00400,-21.00400,-21.00400,-20.71900,-20.93800,22.93800,22.93800,-0.92000,-0.92000,11.21230,0.05450,0.05760,100.00000,-897.47110,-897.47110,-900.30000,-900.30000,0.00720,0.95340,94.39780,-8.02810,-8.02810,-6.51250,-7.59070,10.69060,-0.4965,-0.5096
