Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,824.80400,226.54500,598.25900,39.75000,-60.72400,295.52000,302.73900,-88.93700,213.80200,10.85700,202.94500,202.94500,192.81800,503.46500,302.73900,211.69800,220.29900,0.91000,0.91000,0.43520,0.77060,36.70440,36.70440,25.92160,23.37740,0.02940,1.35670,1.35670,0.72320,0.76620,70.56580,1.9371,0.9074
2024-06-30,810.66300,216.53300,594.13000,39.90100,-54.65900,289.36900,304.76100,-99.50500,205.25610,9.84400,195.41210,195.41210,185.47600,503.30110,304.76100,211.58400,211.58700,0.88000,0.88000,0.43170,0.75970,37.59410,37.59410,25.31950,22.87950,0.02920,1.29150,1.29150,0.70390,0.73390,71.39650,2.6612,2.1508
2024-03-31,799.53900,223.02300,576.51600,43.72200,,240.68800,335.82800,-105.01200,230.81600,6.74200,224.07400,224.07400,213.11200,536.80200,335.82800,211.28300,220.01900,1.01000,1.01000,0.42190,0.72980,42.00270,42.00270,28.86860,26.65440,0.02910,1.46560,1.46560,0.81540,0.84730,72.23400,2.11600,1.50930
2023-12-31,797.77400,216.21200,581.56200,39.39700,-12.55800,248.09400,333.46800,-101.74000,231.72810,4.32100,227.40710,227.40710,215.53100,538.84000,333.46790,169.21700,169.22100,0.82000,0.82000,0.41680,0.71470,41.79980,41.79980,29.04680,27.01660,0.02910,1.47530,1.47530,0.82830,0.86040,72.95540,2.9739,1.7935
2023-09-30,748.03400,204.32400,543.71000,37.40600,-54.17400,243.91800,299.79200,-93.99200,205.80000,6.94400,198.85600,198.85600,188.04600,456.37600,299.79200,195.32400,195.32800,0.96000,0.96000,0.41300,0.70360,40.07730,40.07730,27.51210,25.13870,0.02710,1.27740,1.27740,0.71980,0.74990,73.67950,0.9279,0.7202
2023-06-30,511.38600,124.11900,387.26700,34.84200,,113.92800,273.33900,-52.04100,221.29800,5.98600,215.31200,215.31200,202.08700,355.29100,273.33900,134.83200,143.53000,1.50000,1.50000,0.65000,1.85670,53.45060,53.45060,43.27420,39.51750,0.04140,5.33560,5.33560,1.74120,1.86770,29.87880,2.4156,1.7102
2023-03-31,503.05000,126.25500,376.79500,34.76300,,113.25300,263.54200,-50.35600,213.18600,4.30800,208.87800,208.87800,196.30400,344.63600,263.54200,134.51100,142.94000,1.46000,1.46000,0.64510,1.81810,52.38880,52.38880,42.37870,39.02280,0.04150,5.17960,5.17960,1.72160,1.83800,29.87030,1.97040,1.49480
2022-12-31,506.71800,121.18200,385.53600,35.96300,-0.08300,115.96600,269.57000,-44.68200,224.88800,5.40900,219.47900,219.47900,203.68500,351.91100,269.57000,134.05100,141.68100,1.51000,1.52000,0.64260,1.79770,53.19920,53.19920,44.38130,40.19690,0.04160,5.38170,5.38170,1.80380,1.92360,30.45280,2.0393,0.6347
2022-09-30,498.90200,125.34700,373.55500,32.27500,,103.69800,269.85700,-26.97100,242.88600,6.76000,236.12600,236.12600,220.40600,343.69900,269.85700,133.91400,141.50400,1.65000,1.65000,0.63220,1.71860,54.09020,54.09020,48.68410,44.17820,0.04210,5.80260,5.80260,1.99420,2.13440,30.38650,2.2131,-2.7524
2022-06-30,474.98800,111.78900,363.19900,31.25100,12.78400,87.53400,275.66500,-22.21600,253.44900,5.61500,247.83400,247.83400,231.81700,346.68100,275.66500,134.19300,142.73800,1.73000,1.73000,0.62130,1.64070,58.03620,58.03620,53.35900,48.80480,0.04300,6.36580,6.36580,2.24510,2.41060,29.07570,2.4561,0.933
2022-03-31,443.56200,110.58400,332.97800,29.76200,,97.66800,235.31000,-14.45200,220.85800,3.14100,217.71700,217.71700,203.57900,305.20000,235.31000,134.18000,141.58200,1.52000,1.51000,0.60790,1.55040,53.05010,53.05010,49.79190,45.89640,0.04190,5.61390,5.61390,2.05550,2.20120,28.88740,2.03040,0.48710
2021-12-31,427.38310,102.37500,325.00810,27.91800,76.87700,13.23500,311.77320,-23.92100,287.85200,3.99400,283.85800,283.85800,267.73600,377.89820,311.77310,133.37500,140.01600,2.00000,2.01000,0.61140,1.57360,72.94930,72.94930,67.35220,62.64540,0.04080,7.49760,7.49760,2.71000,2.91320,28.27000,1.609,-0.4109
2021-09-30,412.49200,100.30300,312.18900,24.39500,,85.91100,226.27800,-19.68600,206.59200,6.77200,199.82000,199.82000,188.01600,289.58100,226.27800,133.81000,140.42500,1.41000,1.40000,0.62270,1.65060,54.85630,54.85630,50.08390,45.58050,0.04250,5.90680,5.90680,2.05820,2.22850,25.27950,1.8908,0.2528
2021-06-30,378.63000,95.89000,282.74000,26.34100,,85.91100,196.82900,-12.82900,184.00000,5.42100,178.57900,178.57900,167.71600,258.98200,196.82900,133.75700,140.40700,1.25000,1.25000,0.61510,1.59800,51.98450,51.98450,48.59630,44.29550,0.04000,5.31330,5.31330,1.88710,2.04510,25.12090,1.8428,0.6688
2021-03-31,358.85700,99.52800,259.32900,23.54000,63.88300,18.25600,241.07300,-21.43500,219.63800,4.13700,215.50100,215.50100,202.99800,301.95800,241.07300,132.00800,139.67700,1.54000,1.53000,0.61520,1.59910,67.17800,67.17800,61.20490,56.56790,0.03840,6.50150,6.50150,2.30810,2.50140,24.79300,1.45970,1.14610
2020-12-31,353.49000,94.72500,258.76510,24.35200,,63.01600,195.74910,-25.64300,170.10600,3.79700,166.30900,166.30900,156.05600,254.51810,195.74910,129.54200,129.58500,1.18000,1.20000,0.66180,1.95710,55.37610,55.37610,48.12190,44.14720,0.03760,5.66420,5.66420,1.77000,1.91550,22.35210,1.4605,0.2995
2020-09-30,343.02400,99.51100,243.51300,23.89400,,80.30600,163.20700,-34.69600,128.51100,4.65700,123.85400,123.85400,114.63300,222.02900,163.20700,128.86200,129.87100,0.89000,0.88000,0.65610,1.90770,47.57890,47.57890,37.46420,33.41840,0.03920,4.47480,4.47480,1.41370,1.53890,21.44020,1.4537,0.514
2020-06-30,327.24600,95.89800,231.34800,25.33700,,81.35500,149.99300,-35.55900,114.43400,3.17700,111.25700,111.25700,102.91100,208.12700,149.99300,128.93200,129.08200,0.80000,0.80000,0.64920,1.85060,45.83490,45.83490,34.96880,31.44760,0.03840,4.05230,4.05230,1.30430,1.42160,21.27150,1.6574,1.3931
2020-03-31,332.45200,96.97500,235.47700,23.01100,,78.28600,157.19100,-38.85000,118.34100,2.17900,116.16200,116.16200,108.17900,215.29600,157.19100,129.28900,137.14000,0.84000,0.83000,0.64880,1.84740,47.28230,47.28230,35.59640,32.53970,0.03890,4.18660,4.18660,1.35870,1.47030,21.50230,1.38000,1.04000
2019-12-31,335.80100,95.54500,240.25600,20.87000,,75.61090,164.64510,-41.63800,123.00700,2.72800,120.27900,120.27900,112.28200,222.46310,164.64510,128.20400,136.43400,0.87000,0.86000,0.63330,1.72720,49.03060,49.03060,36.63090,33.43710,0.03940,4.11680,4.11680,1.40970,1.50950,22.55540,1.222,0.5878
2019-09-30,337.50500,96.29700,241.20800,22.51900,,78.57000,162.63800,-42.59100,120.04700,4.05200,115.99500,115.99500,108.08700,221.59500,162.63800,128.77700,137.31800,0.84000,0.83000,0.62330,1.65480,48.18830,48.18830,35.56900,32.02530,0.04060,3.98880,3.98880,1.39440,1.50250,22.47110,1.2861,0.9106
2019-06-30,323.60200,87.85200,235.75000,23.35100,1.20500,76.55200,159.19800,-43.79400,115.40400,2.71500,112.68900,112.68900,104.82800,216.57600,159.19800,127.58500,135.65500,0.82000,0.81000,0.64040,1.78100,49.19560,49.19560,35.66230,32.39410,0.03860,3.98360,3.98360,1.34300,1.43240,22.01190,1.4179,1.2074
2019-03-31,311.54600,85.73200,225.81400,22.67800,,77.33700,148.47700,-44.50400,103.97300,1.81300,102.16000,102.16000,94.77000,206.17000,148.47700,127.03700,134.29000,0.74000,0.74000,0.64320,1.80300,47.65810,47.65810,33.37320,30.41930,0.03830,3.68300,3.68300,1.25620,1.31400,21.77380,1.26100,-0.44860
