Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,698.47900,333.58100,364.89800,283.71500,-214.06100,497.52110,-132.62300,34.30300,-98.32000,1.90200,-100.22200,-100.22200,-100.22200,-133.42500,-132.62300,318.23500,318.23500,-0.31000,-0.31000,12.60400,0.71410,2.49830,52.24180,-18.98740,-18.98740,-14.07630,-14.34860,0.06890,2.26490,39.73700,-3.53450,-4.38540,-0.98850,-1.01030,9.03110,0.61860,0.47990
2024-06-30,659.18510,308.65300,350.53200,258.78300,-165.36500,423.99210,-73.46010,29.32100,-44.13900,0.99700,-45.13590,-45.13590,-45.13600,-28.85710,-73.46010,309.85700,309.85700,-0.13000,-0.13000,13.06590,0.70650,2.40660,53.17660,-11.14410,-11.14410,-6.69600,-6.84720,0.06920,1.86720,48.19970,-1.65210,-2.06570,-0.47410,-0.48500,8.78300,0.2328,0.1059
2024-03-31,576.15700,303.48600,272.67100,261.67100,-166.58600,433.46000,-160.78900,27.74300,-133.04600,0.89000,-133.93600,-133.93600,-133.93600,-160.65400,-160.78900,312.62700,312.62700,-0.43000,-0.43000,12.94230,0.70830,2.42800,47.32580,-27.90720,-27.90720,-23.09200,-23.24640,0.06260,1.96380,45.82940,-5.10530,-6.46300,-1.45560,-1.48930,8.50290,0.6567,0.5119
2023-12-31,591.11000,294.65300,296.45700,294.04200,-174.51000,468.60800,-172.15110,4.54900,-167.60200,-0.70000,-166.90200,-166.90200,-166.90200,-174.70110,-172.15110,307.57200,307.57200,-0.54000,-0.54000,11.49310,0.70170,2.35220,50.15260,-29.12340,-29.12340,-28.35380,-28.23540,0.06520,1.92360,46.78610,-6.33430,-8.03840,-1.84120,-1.88960,8.62380,0.2377,0.1132
2023-09-30,496.54700,282.56700,213.98000,287.20000,-134.56200,423.42700,-209.44700,38.70700,-170.74000,1.04300,-171.78300,-171.78300,-171.78300,-195.48300,-209.44700,303.84000,303.84000,-0.57000,-0.57000,13.25140,0.68700,2.19460,43.09360,-42.18070,-42.18070,-34.38550,-34.59550,0.05910,2.10190,42.81780,-6.69250,-8.54410,-2.04330,-2.09490,8.52530,0.32550,0.20760
2023-06-30,445.82500,286.57290,159.25200,272.65190,-129.49200,403.08040,-243.82830,36.55000,-207.27800,-1.31600,-205.96190,-205.96190,-205.96200,-221.84630,-243.82820,295.34300,295.34300,-0.69000,-0.69000,11.81150,0.68050,2.13030,35.72070,-54.69150,-54.69150,-46.49310,-46.19790,0.05470,2.23940,40.18990,-8.12740,-10.52340,-2.52540,-2.59640,8.53700,0.1476,0.0614
2023-03-31,380.97800,278.20900,102.76900,280.20800,-97.66200,412.80400,-310.03500,103.52200,-206.51300,-0.83600,-205.67700,-205.67700,-205.67700,-273.43500,-310.03500,297.20500,297.20500,-0.69000,-0.69000,10.90760,0.65470,1.89580,26.97510,-81.37870,-81.37870,-54.20600,-53.98660,0.05070,2.80510,32.08440,-8.19060,-10.68040,-2.73950,-2.82850,8.52240,-0.1836,-0.2836
2022-12-31,399.55800,267.00600,132.55200,346.97300,-145.11100,492.08400,-359.53200,35.52700,-324.00500,-1.56800,-322.43700,-322.43700,-322.43700,-355.85600,-359.53200,293.68300,293.68300,-1.10000,-1.10000,11.39940,0.66720,2.00510,33.17470,-89.98240,-89.98240,-81.09090,-80.69840,0.05120,1.98170,45.41510,-12.84530,-16.80440,-4.13130,-4.27450,8.59370,-0.0988,-0.2145
2022-09-30,361.62400,224.38600,137.23800,324.84500,-99.86000,424.70500,-287.46700,36.01800,-251.44900,-0.18000,-251.26900,-251.26900,-251.26900,-286.16700,-287.46700,290.92900,290.92900,-0.86000,-0.86000,11.41320,0.62720,1.68210,37.95050,-79.49340,-79.49340,-69.53330,-69.48350,0.05050,2.44740,36.77340,-9.80200,-12.77160,-3.50690,-3.65460,8.85500,0.17600,0.06900
2022-06-30,364.13400,202.16000,161.97400,326.22390,-112.97600,439.19990,-277.22590,72.71000,-204.51600,-18.12000,-186.39600,-186.39600,-186.39600,-274.26790,-277.22580,281.70400,281.70400,-0.62000,-0.62000,11.86640,0.60900,1.55760,44.48200,-76.13290,-76.13290,-56.16500,-51.18880,0.05220,2.56340,35.10980,-7.11910,-9.32080,-2.67280,-2.78350,9.11120,-0.2149,-0.3138
2022-03-31,354.76200,169.48600,185.27600,298.68000,-113.14700,411.82700,-226.55100,172.13900,-54.41200,0.25900,-54.67100,-54.67100,-54.67100,-221.95100,-226.55100,285.64200,285.64200,-0.19000,-0.19000,9.36480,0.61360,1.58780,52.22540,-63.86000,-63.86000,-15.33760,-15.41060,0.05050,2.84690,31.61350,-2.12230,-2.77830,-0.77750,-0.82010,9.01420,-0.0941,-0.166
2021-12-31,361.01100,154.53800,206.47300,284.76800,-117.90500,402.67300,-196.20000,36.74100,-159.45900,0.27600,-159.73500,-159.73500,-159.73500,-206.95500,-196.20000,281.53400,281.53400,-0.57000,-0.57000,7.12160,0.61840,1.62030,57.19300,-54.34740,-54.34740,-44.17010,-44.24660,0.05190,2.68270,33.54850,-6.47140,-8.58450,-2.29750,-2.46970,8.71550,-1.6109,-1.6862
2021-09-30,269.38500,119.96700,149.41800,200.16400,-115.32500,315.48900,-166.07100,-140.37300,-306.44400,0.17100,-306.61500,-306.61500,-306.61500,-167.03600,-166.07100,271.67800,271.67800,-1.13000,-1.13000,2.54010,0.47430,0.90220,55.46630,-61.64820,-61.64820,-113.75690,-113.82040,0.04990,2.66850,33.72720,-12.89730,-17.36990,-5.67580,-6.78010,8.56040,1.34410,1.28390
2021-06-30,261.78000,106.66100,155.11900,192.87300,-76.49900,269.37210,-114.25310,-11.61500,-125.86800,-2.44800,-123.42000,-123.42000,-123.42000,-114.28510,-114.25300,158.36800,159.24500,-1.11000,-0.86000,4.72140,0.42550,0.74060,59.25550,-43.64470,-43.64470,-48.08160,-47.14650,0.05380,2.85860,31.48350,-4.79200,-6.19860,-2.53590,-2.75310,9.56170,-0.4704,-0.5444
2021-03-31,230.66500,140.83900,89.82600,238.18300,-60.99100,299.17400,-209.34800,-77.77300,-287.12100,-0.07000,-287.05100,-287.05100,-287.05100,-213.46800,-209.34800,233.31000,233.31000,-1.23000,-1.23000,1.20470,0.24900,0.84780,38.94220,-90.75850,-90.75850,-124.47530,-124.44500,0.04840,3.49070,25.78290,-11.94050,-13.50940,-6.02240,-8.96770,9.08350,-0.0368,0.0098
2020-12-31,204.04100,70.49600,133.54500,80.02800,-80.28900,160.31700,-26.77200,0.24000,-26.53200,0.07800,-26.61000,-26.61000,-26.61000,-25.43400,-26.77200,70.80200,70.80200,-0.38000,-0.38000,0.80250,0.46150,1.69430,65.45010,-13.12090,-13.12090,-13.00330,-13.04150,0.07530,3.04330,29.57320,7.61190,-2.72170,-0.98260,-1.46560,16.50410,-0.6718,-0.7106
2020-09-30,173.97800,57.61800,116.36000,54.85500,-94.79900,149.65400,-33.29400,29.44500,-3.84900,0.09700,-3.94600,-3.94600,-3.94600,-25.35300,-33.29400,64.77800,68.25600,-0.06000,-0.47000,1.52160,0.42380,1.24510,66.88200,-19.13690,-19.13690,-2.21230,-2.26810,0.07730,3.54870,25.36150,1.13350,-0.40300,-0.17530,-0.23220,3.61040,-0.03380,-0.09480
2020-06-30,153.33200,54.36700,98.96500,59.64500,-23.14000,59.64500,39.32000,-4.41300,34.90700,0.09400,34.81300,34.81300,34.81300,35.05800,39.32000,47.85700,47.85700,0.72000,0.72000,8.15280,1.66740,-2.49840,64.54300,25.64370,25.64370,22.76560,22.70430,0.10930,2.59880,34.63130,-9.48340,-9.38740,2.48270,6.32910,-7.69850,-0.5865,-0.6314
2020-03-31,138.27300,55.53600,82.73700,38.50700,-125.73500,164.24200,-81.50500,-4.02200,-85.52700,0.09300,-85.62000,-85.62000,-85.62000,-85.58300,-81.50500,47.43600,47.43600,-1.80000,-1.80000,,,,59.83600,-58.94500,-58.94500,-61.85370,-61.92100,,,,,,,,,-0.1828,-0.2963
2019-12-31,129.97600,51.43100,78.54500,38.33900,-72.83900,111.17800,-32.63300,1.73000,-30.90300,0.09300,-30.99600,-30.99600,-44.20100,-36.55000,-32.63300,48.08000,48.08000,-0.92000,-0.92000,,,,60.43040,-25.10700,-25.10700,-23.77590,-34.00710,,,,,,,,,-0.3378,-0.5068
2019-09-30,87.94700,43.19100,44.75600,32.92300,-44.80500,77.72800,-32.97200,2.27300,-30.69900,0.09600,-30.79500,-30.79500,-30.79500,-36.56300,-32.97200,48.40300,48.40300,-0.63000,-0.63000,,,,50.88970,-37.49080,-37.49080,-34.90630,-35.01540,,,,,,,,,-0.38280,-0.49460
2019-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
