Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,15.36200,15.36200,31.83800,11.76800,-28.24400,3.57800,-24.66600,,-24.66600,-24.66600,-24.66600,-29.18700,-28.24400,69.62720,69.62720,-0.35000,-0.35000,6.31110,,,100.00000,-183.85630,-183.85630,-160.56500,-160.56500,0.04080,1.48550,60.58390,-10.16500,-10.16500,-6.55910,-10.16500,3.43890,-0.3427,-0.3424
2024-06-30,12.00600,12.00600,23.75300,9.69500,-21.44200,3.72600,-17.71600,,-17.71600,-17.71600,-17.71600,-22.65900,-21.44200,68.81000,68.81000,-0.26000,-0.26000,5.09300,,,100.00000,-178.59400,-178.59400,-147.55960,-147.55960,0.03150,10.28790,8.74810,-7.17080,-7.17080,-4.64870,-7.17080,3.59010,-0.0708,-0.0737
2024-03-31,3.03900,3.03900,22.53300,10.28800,-32.21900,3.85800,-28.36100,,-28.36100,-28.36100,-28.36100,-33.03600,-32.21900,68.43220,68.43220,-0.41000,-0.41000,5.08180,,,100.00000,-1060.18400,-1060.18400,-933.23460,-933.23460,0.00760,0.22350,402.73450,-10.98060,-10.98060,-7.11920,-10.98060,3.75520,-0.26480,-0.26480
2023-12-31,3.26100,3.26100,30.39100,10.29700,-37.42700,2.95000,-34.47700,0.27700,-34.75400,-34.75400,-34.75400,-37.96400,-37.42700,49.64050,49.64050,-0.68000,-0.68000,6.34120,,,100.00000,-1147.71500,-1147.71500,-1057.25200,-1065.74600,0.00870,0.27640,325.63930,-14.12110,-14.12110,-9.23200,-14.12110,4.07020,-0.4691,-0.472
2023-09-30,11.07200,11.07200,28.34700,10.53300,-27.80800,1.77400,-26.03400,1.00300,-27.03700,-27.03700,-27.03700,-28.40300,-27.80800,49.21210,49.21210,-0.55000,-0.55000,7.38940,,,100.00000,-251.15610,-251.15610,-235.13370,-244.19260,0.03320,22.14400,4.06430,-12.51570,-12.51570,-8.11890,-12.51570,4.38540,-0.6208,-0.6329
2023-06-30,2.66400,2.66400,29.92600,10.30600,-37.56800,1.64600,-35.92200,,-35.92200,-35.92200,-35.92200,-38.01000,-37.56800,49.06400,49.06400,-0.73000,-0.73000,5.68820,,0.04420,100.00000,-1410.21000,-1410.21000,-1348.42300,-1348.42300,0.00710,2.59140,34.72970,-15.37050,-15.37050,-9.57900,-15.37050,4.76320,-0.3867,-0.3941
2023-03-31,3.75900,3.75900,29.04200,10.94500,-36.22800,1.44800,-34.78000,,-34.78000,-34.78000,-34.78000,-36.15300,-36.22800,49.03230,49.03230,-0.71000,-0.71000,7.07090,0.03180,0.04160,100.00000,-963.76700,-963.76700,-925.24600,-925.24600,0.00950,7.11930,12.64170,-13.25100,-13.25100,-8.78200,-12.82960,5.35070,-0.67560,-0.68760
2022-12-31,2.85400,2.85400,30.65200,10.49500,-38.29300,1.10800,-37.18500,,-37.18500,-37.18500,-37.18500,-37.99700,-38.29300,48.86170,48.86170,-0.76000,-0.76000,6.45530,0.03080,0.03970,100.00000,-1341.73000,-1341.73000,-1302.90700,-1302.90700,0.00660,1.93750,46.45060,-12.85640,-12.85640,-8.63080,-12.46030,5.90680,-0.598,-0.6286
2022-09-30,6.75400,6.75400,29.66300,9.57900,-32.48800,0.53000,-31.95800,,-31.95800,-31.95800,-31.95800,-31.85700,-32.48800,48.92190,48.92190,-0.65000,-0.65000,7.18970,0.02770,0.03550,100.00000,-481.01860,-481.01860,-473.17140,-473.17140,0.01460,4.53900,19.82830,-10.04400,-10.04400,-6.92570,-9.76620,6.49990,-0.5708,-0.6383
2022-06-30,13.83400,13.83400,31.32300,9.89500,-27.38400,-0.02800,-27.41200,,-27.41200,-27.41200,-27.41200,-26.35300,-27.38400,48.82400,48.82400,-0.56000,-0.56000,6.89880,0.02920,0.03230,100.00000,-197.94710,-197.94710,-198.14950,-198.14950,0.02810,8.09480,11.11830,-7.95490,-7.95490,-5.56620,-7.72250,7.05010,-0.4536,-0.4644
2022-03-31,7.65400,7.65400,26.20300,12.82000,-31.36900,-0.25100,-31.62000,,-31.62000,-31.62000,-31.62000,-30.22400,-31.36900,48.73500,48.73500,-0.65000,-0.65000,6.44730,0.02720,0.03000,100.00000,-409.83800,-409.83800,-413.11740,-413.11740,0.01480,4.31700,20.84790,-8.67420,-8.67420,-6.13400,-8.43820,7.47740,-0.54570,-0.54930
2021-12-31,20.07800,20.07800,26.55100,8.78200,-15.25500,-0.40300,-15.65800,,-15.65800,-15.65800,-15.65800,-13.90600,-15.25500,46.04200,46.04200,-0.31000,-0.31000,6.35540,0.02690,0.02760,100.00000,-75.97870,-75.97870,-77.98590,-77.98590,0.03960,3.51260,25.62210,-4.01890,-4.01890,-3.08980,-3.91080,8.00190,-0.6248,-0.6285
2021-09-30,8.50000,8.50000,24.30200,8.45200,-24.25400,-0.42900,-24.68300,,-24.68300,-24.68300,-24.68300,-23.18600,-24.25400,48.49100,48.49100,-0.51000,-0.51000,8.46830,0.02590,0.02660,100.00000,-285.34120,-285.34120,-290.38820,-290.38820,0.01670,1.75440,51.30000,-6.18960,-6.18960,-4.85970,-6.02950,8.20650,-0.285,-0.2824
2021-06-30,9.78100,9.78100,23.28600,8.61100,-22.11600,-0.46400,-22.58000,,-22.58000,-22.58000,-22.58000,-21.17800,-22.11600,43.85500,43.85500,-0.51000,-0.51000,10.81290,0.02440,0.02500,100.00000,-226.11180,-226.11180,-230.85570,-230.85570,0.01850,1.57430,57.16900,-5.42230,-5.42230,-4.27310,-5.29010,8.60740,-0.4003,-0.4172
2021-03-31,7.42600,7.42600,20.52600,7.40900,-20.50900,-0.46200,-20.97100,,-20.97100,-20.97100,-20.97100,-19.77400,-20.50900,43.08500,43.08500,-0.49000,-0.49000,8.55210,0.03730,0.03880,100.00000,-276.17830,-276.17830,-282.39970,-282.39970,0.01990,2.03120,44.30920,-7.95240,-7.95240,-5.60710,-7.65540,6.11720,-0.57870,-0.58850
2020-12-31,8.26200,8.26200,20.43300,6.73200,-18.90300,-3.01600,-21.91900,-0.12400,-21.79500,-21.79500,-11.56400,-18.46100,-18.90300,11.37000,11.37000,30.59000,30.59000,8.68850,0.03460,0.03580,100.00000,-228.79460,-228.79460,-265.29900,-139.96610,0.02060,1.84260,48.84530,-7.76200,-7.76200,-5.44690,-7.49370,6.52090,23.7129,23.8887
2020-09-30,8.44700,8.44700,23.93500,2.86100,-18.34900,-3.65300,-22.00200,-0.16700,-21.83500,-21.83500,-27.04700,-17.71700,-18.34900,1.54100,1.54100,-17.55000,-17.55000,5.22190,0.08940,0.09820,100.00000,-217.22510,-217.22510,-260.47120,-320.19660,0.03690,2.03980,44.12100,14.00360,-21.70560,-9.52970,-19.76500,61.56430,-8.4486,-8.6308
2020-06-30,9.67000,9.67000,17.76000,2.76900,-10.85900,-0.10200,-10.96100,-0.16800,-10.79300,-10.79300,-13.70100,-10.41800,-10.85900,1.47600,1.47600,-9.28000,-9.28000,,,,100.00000,-112.29570,-112.29570,-113.35060,-141.68560,,,,,,,,,-9.7872,-9.7123
2020-03-31,6.81600,6.81600,16.31200,2.84200,-12.33800,0.25900,-12.07900,-0.16700,-11.91200,-11.91200,-14.02300,-11.92200,-12.33800,1.46300,1.46300,-9.59000,-9.59000,,,,100.00000,-181.01530,-181.01530,-177.21540,-205.73650,,,,,,,,,-11.39170,-11.51740
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-47.9055,-46.8721
2019-09-30,5.36400,5.36400,12.94800,2.41700,-10.00100,0.55700,-9.44400,0.65000,-10.09400,-10.09400,-12.29500,-10.00100,-10.00100,1.37600,1.37600,-8.93000,-8.93000,,,,100.00000,-186.44670,-186.44670,-176.06270,-229.21330,,,,,,,,,47.9055,46.8721
