Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-03-31,326.78800,,326.78800,283.16900,,33.18300,33.18300,9.47000,23.71300,23.71300,,21.82700,26.05600,26.41600,0.84000,0.83000,0.85700,5.99410,10.15430,6.67930,0.07040,3.94050,-6.67320,0.51080,0.56340,23.22380,0.03900,-0.38580
2017-12-31,317.48110,,317.48110,291.93700,,11.38610,11.38600,8.60700,2.77900,2.77900,,12.68100,25.97200,26.40500,0.49000,0.48000,0.85770,6.02670,3.58640,3.99430,0.07070,0.48590,-0.77830,0.06190,0.06910,22.16710,1.6337,1.336
2017-09-30,306.69900,,306.69900,238.18900,,59.98800,59.98800,17.84400,42.14400,42.14400,,28.19400,26.01100,26.73600,1.08000,1.05000,0.84840,5.59820,19.55920,9.19270,0.07350,7.49340,-14.49510,1.00970,1.13570,21.84560,0.3542,0.0408
2017-06-30,290.91700,,290.91700,249.63800,,32.60700,32.60700,13.53100,19.07600,19.07600,,20.25500,25.98300,26.39100,0.78000,0.77000,0.84550,5.47150,11.20840,6.96250,0.07420,3.52150,-6.58130,0.48680,0.54420,21.04440,1.6602,1.4392
2017-03-31,271.94100,,271.94100,236.07100,,27.24500,27.24500,12.06700,15.17800,15.17800,-0.19900,22.09800,25.87600,26.08700,0.85000,0.85000,0.82910,4.85050,10.01870,8.12600,0.07220,2.56460,-7.41880,0.40320,0.43840,23.00290,1.04110,0.80800
2016-12-31,271.38400,,271.38400,223.77600,,38.86800,38.86800,28.37400,10.49400,10.49400,0.82900,22.81200,25.71300,25.90900,0.88000,0.89000,0.83570,5.08550,14.32210,8.40580,0.07390,1.90190,-4.49870,0.28590,0.31250,21.55920,1.7225,1.1422
2016-09-30,179.41500,,179.41500,237.09700,,-65.71400,-65.71400,-13.76800,-51.94600,-51.94600,,-1.52400,25.77700,25.77700,-0.06000,-0.06000,0.83220,4.95790,-36.62680,-0.84940,0.04840,-9.04150,21.18010,-1.40190,-1.51760,22.50220,1.411,1.1591
2016-06-30,289.44200,,289.44200,236.92300,,44.28400,44.28400,13.45100,30.83300,30.83300,,29.58800,25.74200,25.87400,1.15000,1.14000,0.81930,4.53390,15.29980,10.22240,0.07680,4.90670,-14.53330,0.81780,0.88670,24.61660,0.6655,0.3747
2016-03-31,289.01700,,289.01700,239.21900,,39.93700,39.93700,10.14800,29.78900,29.78900,-3.18200,25.69400,25.55000,25.86800,1.01000,0.99000,0.82380,4.67660,13.81820,8.89010,0.07560,4.81480,-10.95970,0.77910,0.84820,24.25510,1.23140,1.13210
2015-12-31,290.60910,,290.60910,246.70900,,34.79810,34.79800,3.98800,30.81000,30.81000,-29.21400,-0.98800,25.72200,26.64700,-0.02000,0.01000,0.82980,4.87640,11.97420,-0.34000,0.06960,5.10320,-9.59490,0.73800,0.86840,23.87450,1.8684,1.4132
2015-09-30,278.91400,,278.91400,288.88200,,-18.01100,-18.01100,-6.36100,-11.65000,-11.65000,2.28600,-10.95900,25.45000,25.45000,-0.43000,-0.43000,0.83280,4.97940,-6.45750,-3.92920,0.06800,-1.86140,3.70650,-0.28390,-0.31130,24.76320,0.7291,0.5054
2015-06-30,282.66200,,282.66200,236.33900,,38.44500,38.44500,14.92100,23.52400,23.52400,1.66100,27.65700,25.88500,26.91900,1.07000,1.03000,0.82920,4.85360,13.60110,9.78450,0.06870,3.64290,-7.25640,0.57180,0.62230,25.58720,1.0514,0.8125
2015-03-31,277.78200,,277.78200,226.94400,,42.70100,42.70100,14.61400,28.08700,28.08700,1.88000,29.42500,26.07200,27.31500,1.13000,1.08000,0.80850,4.22320,15.37210,10.59280,0.07610,4.40810,-12.29020,0.76990,0.84390,24.49520,0.70990,0.55350
2014-12-31,247.21100,,247.21100,204.57400,,35.41500,35.41500,12.66300,22.75200,22.75200,,26.65000,25.85300,27.49500,1.03000,0.98000,0.81560,4.42370,14.32580,10.78030,0.06590,3.62880,-8.39710,0.60670,0.66910,24.30720,0.4434,0.1014
2014-09-30,273.28200,,273.28200,226.05700,,40.29200,40.29200,10.15400,30.13800,30.13800,,30.33500,25.87900,27.33200,1.17000,1.11000,0.82300,4.65050,14.74370,11.10030,0.07340,5.02220,-9.37650,0.80970,0.88880,23.33200,1.7085,1.5362
2014-06-30,269.19500,,269.19500,227.00300,,35.36300,35.36300,14.01000,21.35300,21.35300,,23.56100,25.79800,27.49200,0.91000,0.86000,0.82610,4.75180,13.13660,8.75240,0.07490,3.73600,-6.92460,0.59430,0.64950,22.29900,1.4741,1.2544
2014-03-31,253.74100,,253.74100,217.05200,,30.57200,30.57200,11.74200,18.83000,18.83000,,23.18000,25.74900,28.19600,0.90000,0.82000,0.82330,4.65890,12.04850,9.13530,0.07390,3.35840,-6.63290,0.54820,0.59350,21.83250,0.43090,0.32530
2013-12-31,237.09900,,237.09900,193.15300,,38.92600,38.92600,15.27800,23.64800,23.64800,-1.43200,22.95300,24.65900,26.20400,0.90000,0.82000,0.76260,3.21310,16.41760,9.68080,0.08830,4.10620,32.98460,0.88070,0.97460,22.62270,1.387,1.1756
2013-09-30,235.55800,,235.55800,199.39100,,31.64400,31.64400,10.27200,21.37200,21.37200,-0.30800,21.88600,25.53500,27.18300,0.86000,0.81000,0.76730,3.29660,13.43360,9.29110,0.09090,3.89970,36.52090,0.82490,0.90760,21.56620,1.0139,0.9277
2013-06-30,156.12100,,156.12100,135.68400,,18.27900,18.27900,7.26700,11.01200,11.01200,,11.01200,23.96600,24.85500,0.46000,0.44000,0.68460,2.17030,11.70820,7.05350,0.08650,2.15770,2.81940,0.60990,0.68060,20.21110,-0.5178,-0.6376
2013-03-31,144.58600,,144.58600,110.72100,,32.01900,32.01900,12.57100,19.44800,19.44800,,19.44800,23.44600,24.41400,0.83000,0.80000,0.60210,1.51320,22.14530,13.45080,0.12770,4.55530,5.18570,1.71730,1.81260,18.29500,0.97050,0.87560
2012-12-31,143.25800,,143.25800,108.73300,,32.87790,33.52800,13.36100,20.16700,20.16700,0.00000,20.16700,24.85500,25.83600,0.82000,0.79000,0.63500,1.73980,23.29820,14.01380,0.12290,4.96950,5.75590,1.72170,1.81380,17.49890,1.2735,1.031
2012-09-30,145.21800,,145.21800,108.49000,,35.19500,35.19500,13.88700,21.30800,21.30800,,21.30800,25.07100,26.04700,0.85000,0.82000,0.58790,1.42660,24.23600,14.67310,0.13090,4.94180,5.67880,1.92120,2.03650,17.24590,0.8126,0.9131
2012-06-30,141.89600,0.65000,141.24600,107.99200,109.41200,31.83400,31.83400,12.84600,18.98800,18.98800,-2.39200,16.59600,24.91900,25.82500,0.67000,0.64000,0.63500,1.74000,22.53800,11.74970,0.12090,4.70420,5.45990,1.62580,1.71690,16.27780,0.6742,0.6342
2012-03-31,126.40500,,126.40500,95.39700,,29.76800,29.76800,11.66000,18.10800,18.10800,-6.70200,11.40600,24.77900,25.74000,0.46000,0.44000,0.50850,1.03480,23.54970,9.02340,0.15080,4.70510,4.78020,2.16090,2.31230,15.58380,1.05300,0.99250
2011-12-31,111.50700,,111.50700,89.08000,,21.41100,27.00400,10.16600,16.83800,16.83800,0.29600,17.13400,24.57200,25.69000,0.70000,0.65000,0.51140,1.04690,23.06060,14.63190,0.14410,4.53200,4.74190,2.07240,2.21410,15.15230,1.018,0.9365
2011-09-30,115.84300,,115.84300,89.64500,,25.14400,25.14400,9.83400,15.31000,15.31000,0.06000,15.37000,24.63800,25.60400,0.62000,0.60000,0.49300,0.97250,21.70520,13.26800,0.15500,4.32580,4.53760,2.04830,2.19300,14.46230,1.0348,0.9568
2011-06-30,111.09300,,111.09300,85.89400,,24.24100,24.24100,9.47500,14.76600,14.76600,0.00900,14.77500,24.43300,25.61000,0.60000,0.58000,0.52860,1.12130,21.82050,13.29970,0.14560,4.37800,4.60450,1.93530,2.06390,13.79560,0.2543,0.222
2011-03-31,110.30300,5.59300,104.71000,81.37700,82.43000,22.28000,22.28000,8.60100,13.67900,13.67900,,13.67900,24.26000,25.45100,0.56000,0.54000,0.54530,1.19930,21.27780,13.06370,0.13880,4.29020,4.52680,1.81370,1.95070,13.19100,0.98520,0.96040
2010-12-31,82.75800,,82.75800,76.18400,,6.26300,20.60900,8.09600,12.51300,12.51300,,14.17100,23.89700,25.09100,0.59000,0.55000,0.56000,1.27280,21.22360,14.59360,0.13190,4.13380,4.37570,1.69910,1.81890,12.60660,0.9209,0.8809
2010-09-30,97.96700,4.92800,93.03900,73.30100,74.11700,18.92200,18.92200,6.63200,12.29000,12.29000,,12.29000,23.94700,25.15400,0.51000,0.49000,0.53890,1.16900,20.33770,13.20950,0.14010,4.28950,4.55720,1.85070,1.97770,11.98550,0.6919,0.6894
2010-06-30,96.23100,4.88000,91.35100,72.12000,72.87200,18.47900,18.47900,6.74900,11.73000,11.73000,,11.73000,23.71300,24.95800,0.49000,0.47000,0.54700,1.20770,20.22860,12.84060,0.14150,4.31050,4.59640,1.81680,1.95250,11.44110,0.5637,0.5061
2010-03-31,87.33800,4.53800,82.80000,64.77600,65.44900,17.35100,17.35100,6.49000,10.86100,10.86100,,10.86100,23.49400,24.68500,0.46000,0.44000,0.55290,1.23660,20.95530,13.11720,0.13300,4.22330,4.52280,1.74470,1.88830,10.96280,0.83160,0.82320
2009-12-31,81.55200,3.95900,77.59300,63.88200,64.57900,13.01400,13.01400,4.60900,8.40500,8.40500,,8.40500,23.21500,24.08200,0.35000,0.34000,0.55490,1.24680,16.77210,10.83220,0.13040,3.45760,3.71960,1.41220,1.53890,10.40670,0.8682,0.8258
2009-09-30,80.38600,3.97000,76.41600,60.81200,61.46400,14.95200,14.95200,5.94800,9.00400,9.00400,,9.00400,23.22500,24.19900,0.39000,0.37000,0.58310,1.39870,19.56660,11.78290,0.12680,3.88220,4.19420,1.49350,1.61850,10.01470,0.9044,0.8129
2009-06-30,78.03500,3.95800,74.07700,62.65000,63.27000,10.80700,10.80700,4.16600,6.64100,6.64100,,6.64100,23.16800,23.97100,0.29000,0.28000,0.59140,1.44710,14.58890,8.96500,0.12660,3.00000,3.25600,1.13460,1.22590,9.56710,0.6901,0.6516
2009-03-31,76.44600,4.27300,72.17300,56.58000,57.20300,14.97000,14.97000,5.97300,8.99700,8.99700,,8.99700,23.12200,23.63100,0.39000,0.38000,0.58100,1.38670,20.74180,12.46590,0.13090,4.21000,4.58690,1.63130,1.76390,9.26710,0.71470,0.69480
