Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,29.60000,8.72000,20.88000,7.87400,10.41500,18.28900,2.59100,1.29500,3.88600,0.49200,3.39400,3.39400,3.39400,2.59100,2.59100,52.49700,54.29600,0.06000,0.06000,2.88980,70.54050,8.75340,8.75340,13.12840,11.46620,0.15830,3.32320,3.96780,22.68240,2.71320,2.77550,1.81510,2.71320,2.38860,0,0
2024-03-31,32.54800,9.26400,23.28400,9.40700,11.45700,20.86400,2.42000,1.24800,3.66800,0.57900,3.08900,3.08900,3.08900,2.42000,2.42000,52.72900,54.69200,0.06000,0.06000,2.67190,71.53740,7.43520,7.43520,11.26950,9.49060,0.17050,3.87780,3.31380,27.15930,2.51860,2.58300,1.61800,2.51860,2.32920,0.00000,
2023-12-31,35.71000,10.27900,25.43100,9.48100,12.86400,22.34500,3.08600,1.33100,4.41700,-0.33200,4.74900,4.74900,4.74900,3.08600,3.08600,52.81060,54.75300,0.09000,0.08000,2.81700,71.21540,8.64180,8.64180,12.36910,13.29880,0.17480,4.41730,4.04740,22.23660,3.52030,3.60780,2.32460,3.52030,2.55790,0.4428,0.426
2023-09-30,35.84100,10.26200,25.57900,9.06900,10.97300,20.04200,5.53700,2.67400,8.21100,1.09400,7.11700,7.11700,7.11700,5.53700,5.53700,52.74700,54.77300,0.13000,0.13000,2.79130,71.36800,15.44880,15.44880,22.90950,19.85720,0.18520,5.56510,3.66470,24.55850,5.59340,5.74240,3.67790,5.59340,2.41260,0,0
2023-06-30,33.23400,9.67600,23.55800,8.74500,9.17700,17.92200,5.63600,1.12100,6.75700,0.95600,5.80100,5.80100,5.80100,5.63600,5.63600,52.80500,54.72600,0.11000,0.11000,2.75870,70.88520,16.95850,16.95850,20.33160,17.45500,0.17960,4.63410,3.96630,22.69090,4.79050,4.92920,3.13470,4.79050,2.29470,0,0
2023-03-31,38.61700,11.59600,27.02100,8.98000,9.78100,18.76100,8.26000,0.88600,9.14600,1.33400,7.81200,7.81200,7.81200,8.26000,8.26000,53.20600,54.03400,0.15000,0.14000,2.50510,69.97180,21.38950,21.38950,23.68390,20.22940,0.20270,5.35120,3.17780,28.32120,6.60360,6.79910,4.10020,6.60360,2.23860,0.00000,
2022-12-31,34.81700,10.66500,24.15200,8.43100,10.11800,18.54900,5.60300,0.75800,6.36100,1.31000,5.05100,5.05100,5.05100,5.60300,5.60300,53.30700,54.04100,0.10000,0.09000,2.23470,69.36840,16.09270,16.09270,18.26980,14.50730,0.18010,3.84600,2.93220,30.69360,4.52760,4.67880,2.61270,4.52760,2.08210,0.5056,0.4881
2022-09-30,35.35900,10.46200,24.89700,10.10200,9.37700,19.47900,5.41800,1.35100,6.76900,1.22000,5.54900,5.54900,5.54900,5.41800,5.41800,53.24100,54.11500,0.10000,0.10000,2.36520,70.41210,15.32280,15.32280,19.14360,15.69330,0.20540,4.50560,3.12830,28.76980,5.33860,5.53990,3.22310,5.33860,1.95270,0,0
2022-06-30,34.42900,10.06500,24.36400,11.67500,9.31300,20.98800,3.37600,0.43500,3.81100,0.55800,3.25300,3.25300,3.25300,3.37600,3.37600,53.30900,53.95800,0.06000,0.06000,2.27200,70.76590,9.80570,9.80570,11.06920,9.44840,0.20420,2.78960,3.26930,27.52880,3.25890,3.40270,1.92930,3.25890,1.87430,0,0
2022-03-31,38.28200,11.48400,26.79800,15.24200,9.77500,25.01700,1.78100,0.52800,2.30900,0.24000,2.06900,2.06900,2.06900,1.78100,1.78100,53.47600,54.06100,0.04000,0.04000,2.09660,70.00160,4.65230,4.65230,6.03160,5.40460,0.22180,2.98980,2.65460,33.90340,2.12090,2.22020,1.19870,2.12090,1.82750,0.00000,
2021-12-31,39.18900,11.99400,27.19500,17.88500,11.03600,28.92100,-1.72600,0.45800,-1.26800,0.05700,-1.32500,-1.32500,-1.27100,-1.72600,-1.72600,53.32640,53.32640,-0.03000,-0.03000,2.10220,69.39450,-4.40430,-4.40440,-3.23560,-3.24330,0.22690,2.72470,4.44930,20.22810,-1.38790,-1.45310,-0.76700,-1.38790,1.78210,0.1124,0.0174
2021-09-30,40.19400,12.22800,27.96600,20.34500,14.43000,34.77500,-6.80900,0.88400,-5.92500,-0.00400,-5.92100,-5.92100,-5.92900,-6.80900,-6.80900,53.32400,53.32400,-0.11000,-0.11000,2.01750,69.57760,-16.94030,-16.94030,-14.74100,-14.75100,0.21850,3.17200,3.34450,26.91000,-6.12220,-6.31350,-3.21870,-6.12220,3.94360,0,0
2021-06-30,34.26900,10.37600,23.89300,14.41200,10.01500,24.42700,-0.53400,0.79300,0.25900,-0.03700,0.29600,0.29600,0.29600,-0.53400,-0.53400,53.32400,54.68100,0.01000,0.01000,2.28310,69.72190,-1.55830,-1.55830,0.75580,0.86380,0.19290,3.13570,2.46290,36.54210,0.29090,0.29950,0.16660,0.29090,1.90810,0,0
2021-03-31,34.59500,9.98300,24.61200,12.53300,11.52300,24.05600,0.55600,0.54100,1.09700,0.00700,1.09000,1.09000,1.09000,0.55600,0.55600,53.32400,55.13300,0.02000,0.02000,2.42550,71.14320,1.60720,1.60720,3.17100,3.15070,0.20350,4.48070,1.80530,49.85320,1.08210,1.10290,0.64100,1.08210,1.88910,0.00000,
2020-09-30,23.11000,7.26800,15.84200,8.22800,5.61900,13.84700,1.99500,0.56400,2.55900,0.99200,1.56700,1.56700,0.97800,1.99500,1.99500,43.01100,43.01100,0.02000,0.02000,1.04010,68.55040,8.63260,8.63260,11.07310,4.23190,0.39760,3.29760,2.31820,38.82350,-8.11660,-7.62600,2.69560,-8.11660,-0.44890,0,0
2020-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
