Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,242.27400,167.53100,74.74300,6.10200,50.28900,,63.93800,10.80500,-30.75600,-19.95100,-4.90800,-15.04300,-15.04300,,-15.04300,23.61500,10.80500,28.86900,28.86900,-0.52000,-0.52000,2.03670,0.33420,0.55860,30.85060,4.45980,4.45980,-8.23490,-6.20910,0.13630,0.83330,1.41960,63.40020,-1.67870,7.61860,-0.84660,-1.11760,31.17410,0.3218,0.1321
2024-06-30,239.72600,150.69600,89.03000,6.16600,54.21700,,67.88300,21.14700,-9.09700,12.05000,3.42100,8.62900,8.62900,,8.62900,33.60900,21.14700,28.83400,29.12700,0.30000,0.30000,2.06610,0.34170,0.57620,37.13820,8.82130,8.82130,5.02660,3.59950,0.13460,0.75010,1.43680,62.63800,0.97410,-4.30770,0.48430,0.64130,30.68680,-0.36930,-0.52830
2024-03-31,265.50500,171.18900,94.31590,7.06000,54.29400,,68.87900,25.43700,-11.13100,14.30600,2.49700,11.80900,11.80900,,11.80900,37.95100,25.43690,28.72800,29.02600,0.41000,0.40000,1.96420,0.35220,0.60110,35.52330,9.58060,9.58060,5.38820,4.44780,0.14540,0.91990,1.55100,58.02810,1.33880,-5.52070,0.64670,0.86730,30.62830,1.3289,1.0374
2023-12-31,254.14300,160.24600,93.89700,6.69200,52.80700,,66.98500,26.91200,-13.27300,13.63900,3.91100,9.72800,9.72800,,9.72800,39.10400,26.91200,28.74400,28.99100,0.34000,0.34000,1.91750,0.36240,0.62620,36.94650,10.58930,10.58930,5.36670,3.82780,0.13680,0.78400,1.46560,61.41030,1.10740,-3.94950,0.52380,0.70600,30.54900,1.0054,0.7979
2023-09-30,258.40000,158.42400,99.97600,6.54100,52.57600,,66.62500,33.35100,-12.43800,20.91300,5.10000,15.81300,15.81300,,15.81300,45.56600,33.35100,28.72500,29.00100,0.55000,0.55000,1.93920,0.37580,0.66140,38.69040,12.90670,12.90670,8.09330,6.11960,0.14140,0.77280,1.55300,57.95320,1.85160,-6.05950,0.86530,1.15580,29.71770,0.5775,0.404
2023-06-30,235.49200,148.84300,86.64900,5.90000,52.42400,,65.20100,21.44800,-8.77900,12.66900,3.39400,9.27500,9.27500,,9.27500,32.82100,21.44800,28.66200,28.90600,0.32000,0.32000,1.94840,0.38900,0.68450,36.79490,9.10770,9.10770,5.37980,3.93860,0.12660,0.72700,1.42680,63.07860,1.09510,-3.14900,0.49880,0.66910,29.50250,-0.59670,-0.77910
2023-03-31,253.84300,162.61700,91.22600,5.50500,51.68800,,63.75300,27.47300,-6.07900,21.39400,7.49900,13.89500,13.89500,,13.89500,38.47000,27.47300,28.60000,28.81800,0.49000,0.48000,2.05350,0.34080,0.56560,35.93800,10.82280,10.82280,8.42800,5.47390,0.14950,0.90670,1.67610,53.69690,1.66650,-8.01470,0.81810,1.09860,29.14150,2.3149,2.207
2022-12-31,230.37000,148.32600,82.04400,4.83900,50.56700,,61.86500,20.17900,-3.44900,16.73000,4.70100,12.02900,12.02900,,12.02900,31.09700,20.17900,28.62600,28.77800,0.42000,0.42000,2.15200,0.35220,0.59380,35.61400,8.75940,8.75940,7.26220,5.22160,0.13970,0.73920,1.56810,57.39380,1.48340,-6.03840,0.72930,0.96090,28.34460,0.3734,0.2269
2022-09-30,231.74000,145.43000,86.31000,5.46100,47.03000,,58.93800,27.37200,-8.30500,19.06700,4.95300,14.11400,14.11400,,14.11400,38.22600,27.37200,28.61900,28.74800,0.49000,0.49000,2.06980,0.36500,0.62650,37.24430,11.81150,11.81150,8.22780,6.09040,0.14220,0.75430,1.65180,54.48700,1.79940,-6.76370,0.86630,1.14260,27.39820,0.6034,0.5353
2022-06-30,220.28700,137.76800,82.51900,5.13000,48.03700,,59.70200,22.81700,-5.53300,17.28400,8.89300,8.39100,8.39100,,8.39100,33.71600,22.81700,28.54400,28.69900,0.29000,0.29000,2.01890,0.37280,0.64670,37.45980,10.35790,10.35790,7.84610,3.80910,0.13480,0.72770,1.65620,54.34070,1.08250,-3.43630,0.51330,0.67890,27.11560,-0.38950,-0.49240
2022-03-31,253.36800,167.89300,85.47500,4.06800,50.71300,,61.41610,24.05890,-6.07900,17.98000,6.15400,11.82600,11.82600,,11.82600,35.16690,24.05890,28.04000,28.40100,0.45000,0.44000,1.86920,0.37850,0.66150,33.73550,9.49560,9.49570,7.09640,4.66750,0.15030,0.97530,1.71760,52.39950,1.53030,-4.43200,0.70150,0.95100,27.09970,0.8984,0.7668
2021-12-31,216.08800,141.03100,75.05700,3.87500,49.61200,,59.74100,15.31600,-4.35600,10.96000,1.06600,9.89400,9.89400,,9.89400,25.99900,15.31600,28.46900,28.84000,0.35000,0.34000,1.90960,0.39190,0.69890,34.73450,7.08790,7.08790,5.07200,4.57870,0.12930,0.80540,1.71660,52.42820,1.32690,-3.17110,0.59190,0.80690,26.17000,0.1988,0.1039
2021-09-30,223.63500,142.50000,81.13500,3.82500,47.36500,,57.47500,23.66000,-4.37400,19.28600,4.08300,15.20300,15.20300,,15.20300,34.55800,23.66000,28.41800,28.75600,0.53000,0.53000,1.72060,0.34820,0.61650,36.28010,10.57970,10.57970,8.62390,6.79810,0.14100,0.96330,1.78260,50.48670,2.06800,-5.57150,0.95860,1.34790,25.85040,0.9003,0.8179
2021-06-30,213.46400,139.40100,74.06300,3.58300,53.62500,,63.31700,10.74600,-20.52600,-9.78000,-2.51700,-7.26300,-7.26300,,-7.26300,21.68400,10.74600,26.76200,26.76200,-0.27000,-0.27000,1.55850,0.35500,0.63400,34.69580,5.03410,5.03410,-4.58160,-3.40240,0.13510,1.00540,1.73310,51.92970,-1.00260,2.42630,-0.45950,-0.64660,25.53770,-0.27640,-0.41270
2021-03-31,186.23500,122.14700,64.08810,3.70200,43.01300,,49.88890,14.19910,-3.25200,10.94700,1.36200,9.58500,9.58500,,9.58500,21.80910,14.19910,23.89700,24.17300,0.39000,0.40000,2.40320,0.31560,0.46960,34.41240,7.62430,7.62430,5.87810,5.14670,0.16190,1.09560,1.76590,50.96660,1.80800,-66.61350,0.83320,1.23730,22.10430,1.118,0.8534
2020-12-31,166.54700,111.23200,55.31500,3.03800,38.68800,,44.86800,10.44700,-3.23700,7.21000,0.61600,6.59400,6.59400,,6.59400,18.09900,10.44700,23.92800,24.20100,0.28000,0.27000,2.87350,0.33010,0.50180,33.21280,6.27270,6.27270,4.32910,3.95920,0.14520,0.98050,1.76840,50.89210,1.32590,-10.39870,0.57470,0.88820,20.74690,1.0074,0.8952
2020-09-30,157.79000,101.76500,56.02500,2.89600,34.11700,,40.20500,15.82000,-19.96900,-4.14900,-0.04500,-4.10400,-4.10400,,-4.10400,23.61100,15.82000,23.88300,23.88300,-0.17000,-0.17000,2.62630,0.33860,0.57320,35.50610,10.02600,10.02600,-2.62940,-2.60090,0.13940,0.90780,1.70510,52.78280,-0.85510,5.83480,-0.36260,-0.56560,20.08350,1.5657,1.4561
2020-06-30,139.07000,94.27300,44.79700,2.76900,37.12400,,43.00800,1.78900,-5.72100,-3.93200,-0.96300,-2.96900,-2.96900,,-2.96900,9.53500,1.78900,23.80200,23.80200,-0.12000,-0.12000,2.45150,0.34550,0.59090,32.21180,1.28640,1.28640,-2.82740,-2.13490,0.12610,0.75680,1.44170,62.42730,-0.63630,4.04380,-0.26930,-0.41650,19.56320,0.39980,0.62140
2020-03-31,189.48600,123.27700,66.20900,2.89100,43.42000,,49.54500,16.66400,-2.47300,14.19100,4.94700,9.24400,9.24400,,9.24400,24.67200,16.66400,23.61900,23.85500,0.40000,0.40000,2.46420,0.34750,0.54210,34.94140,8.79430,8.79430,7.48920,4.87850,0.17330,0.96780,1.53130,58.77410,1.99400,-12.48240,0.84550,1.30120,19.50130,1.5534,1.4394
2019-12-31,199.35500,131.48300,67.87200,2.62800,41.12900,,46.98600,20.88600,-3.40200,17.48400,2.23400,15.25000,15.25000,,15.25000,28.58500,20.88600,23.67900,24.03100,0.64000,0.63000,1.76010,0.27840,0.52000,34.04580,10.47680,10.47680,8.77030,7.64970,0.18460,0.97070,1.58990,56.60630,3.14840,-24.75410,1.41220,2.27190,20.43830,1.3402,1.2613
2019-09-30,207.60900,134.11600,73.49300,2.99900,42.03000,-0.00700,48.26200,25.23100,-3.49100,21.74000,5.14100,16.59900,16.59900,,16.59900,33.23700,25.23100,23.63100,23.92600,0.70000,0.69000,1.72680,0.30790,0.58510,35.39970,12.15310,12.15310,10.47160,7.99530,0.19380,0.94160,1.59730,56.34640,3.57880,-21.69890,1.54930,2.47680,19.60260,1.674,1.5496
2019-06-30,212.71200,137.10000,75.61200,2.79200,42.35500,-0.16900,48.56900,27.04300,-3.30200,23.74100,5.16200,18.57900,18.57900,,18.57900,35.11100,27.04300,23.43100,23.77700,0.79000,0.78000,1.74670,0.33300,0.64300,35.54670,12.71340,12.71340,11.16110,8.73430,0.19510,0.90810,1.57000,57.32600,4.10770,-17.77590,1.70380,2.73970,19.21790,-0.09080,-0.16670
2019-03-31,216.73300,140.68800,76.04500,3.35400,45.65900,0.97800,51.57700,24.46800,-3.86700,20.60100,0.86000,19.74100,19.74100,,19.74100,33.04300,24.46800,23.27600,23.66000,0.85000,0.83000,1.71620,0.35310,0.69650,35.08700,11.28950,11.28950,9.50520,9.10840,0.20420,0.96190,1.67810,53.63340,4.57860,-15.84390,1.85960,2.96200,18.43270,1.056,0.8464
2018-12-31,217.41500,144.01000,73.40500,3.27100,44.23700,-15.55000,66.75900,6.64600,-4.31700,2.32900,3.11100,-0.78200,-0.78200,,-0.78200,15.21100,6.64600,23.34800,23.34800,-0.03000,-0.03000,1.78120,0.37730,0.74880,33.76260,3.05680,3.05680,1.07120,-0.35970,0.20460,0.96190,1.76170,51.08660,-0.18600,0.53610,-0.07360,-0.11580,18.00330,1.141,1.0356
2018-09-30,217.14200,141.24200,75.90000,3.11800,44.20300,,51.07500,24.82500,-4.33700,20.48800,4.57600,15.91200,15.91200,,15.91200,33.51800,24.82500,23.27200,23.72100,0.68000,0.67000,1.85310,0.39690,0.79970,34.95410,11.43260,11.43260,9.43530,7.32790,0.19670,0.89220,1.64380,54.75140,3.75030,-10.62890,1.44130,2.26170,18.17380,0.8193,0.7138
2018-06-30,224.99200,145.34500,79.64700,3.74800,47.39300,-11.10000,66.14400,13.50300,-4.02300,9.48000,1.77400,7.70600,7.70600,,7.70600,23.00000,13.50300,23.11500,23.61000,0.33000,0.33000,1.83600,0.41770,0.86390,35.39990,6.00150,6.00150,4.21350,3.42500,0.20310,0.93370,1.73320,51.92790,1.88150,-4.52070,0.69580,1.09560,17.61810,0.34380,0.25230
2018-03-31,214.14000,138.10100,76.03900,3.67900,52.54800,,60.23200,15.80700,-4.74300,11.06400,2.59800,8.46600,8.46600,,8.46600,25.74200,15.80700,22.84100,23.33500,0.36000,0.36000,1.74060,0.42620,0.89000,35.50900,7.38160,7.38160,5.16670,3.95350,0.18740,0.90330,1.67550,53.71510,2.07380,-4.17110,0.74100,1.18990,17.71440,0.758,0.5438
2017-12-31,208.72500,140.02900,68.69600,3.29300,47.78500,,54.98600,13.71000,-4.39800,9.31200,19.87700,-10.56500,-10.56500,,-10.56500,23.51000,13.71000,23.00700,23.00700,-0.46000,-0.46000,1.80740,0.45280,0.98420,32.91220,6.56840,6.56840,4.46140,-5.06170,0.18450,0.96770,1.69050,53.23720,-2.75160,4.78030,-0.93410,-1.50560,16.68320,0.7243,0.5792
2017-09-30,212.82800,141.49100,71.33700,3.72300,44.47500,,52.11800,19.21900,-4.66100,14.55800,2.05000,12.50800,12.50800,,12.50800,28.97700,19.21900,22.74600,23.14200,0.55000,0.54000,1.95770,0.46970,1.01410,33.51860,9.03030,9.03030,6.84030,5.87700,0.18580,1.01550,1.68370,53.45500,3.23370,-5.78570,1.09180,1.71500,16.82100,0.8759,0.6969
2017-06-30,203.72600,134.73700,68.98900,2.92200,42.75300,,49.39400,19.59500,-4.84400,14.75100,3.09500,11.65600,11.65600,,11.65600,28.91900,19.59500,22.58000,23.02800,0.52000,0.51000,1.93160,0.49600,1.12100,33.86360,9.61830,9.61830,7.24060,5.72140,0.18090,0.99590,1.70140,52.89710,3.20240,-5.04320,1.03480,1.61410,16.10660,0.62710,0.54330
2017-03-31,183.68800,133.40000,50.28800,2.95600,48.79400,,55.70000,-5.41200,-3.01400,-8.42600,-3.68800,-4.73800,-4.73800,,-4.73800,2.55500,-5.41200,20.59100,20.88800,-0.24000,-0.24000,1.78550,0.51930,1.23430,27.37690,-2.94630,-2.94630,-4.58710,-2.57940,0.16490,1.02110,1.64640,54.66450,-1.38800,2.02360,-0.42540,-0.66720,15.12670,0.526,0.3883
2016-12-31,152.49700,107.67600,44.82100,2.54500,35.19400,,39.50400,5.31700,-3.80100,1.51600,1.01100,0.50500,0.50500,,0.50500,11.25500,5.31700,20.23900,20.49000,0.02000,0.02000,2.72310,0.43060,0.80090,29.39140,3.48660,3.48660,0.99410,0.33120,0.21020,0.98670,2.03730,44.17640,0.17280,7.41780,0.06960,0.09840,14.43780,1.1087,0.9734
2016-09-30,151.92500,102.19600,49.72900,2.48200,32.86300,,37.11000,12.61900,-2.16900,10.45000,3.63400,6.81600,6.81600,,6.81600,18.71800,12.61900,20.20200,20.36800,0.34000,0.33000,2.08380,0.39720,0.80310,32.73260,8.30610,8.30610,6.87840,4.48640,0.20540,0.87950,1.89080,47.59970,2.28280,76.69610,0.92140,1.37600,14.75730,0.9038,0.7011
