,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,--,$0.03
1,2024-08-07,2024-06-30,$0.02,$0.04
2,2024-05-08,2024-03-31,$0.04,$0.00
3,2024-03-12,2023-12-31,$0.06,$0.07
4,2023-11-08,2023-09-30,$0.04,$0.07
5,2023-08-08,2023-06-30,$0.04,$-0.02
6,2023-05-09,2023-03-31,$0.07,$0.11
7,2023-02-08,2022-12-31,$0.10,$0.07
8,2022-12-13,2022-09-30,$0.19,$0.28
9,2022-08-08,2022-06-30,$0.13,$0.18
10,2022-05-09,2022-03-31,$0.08,$0.16
11,2022-02-14,2021-12-31,$0.09,$0.13
12,2021-12-13,2021-09-30,$0.07,$-0.21
13,2021-08-05,2021-06-30,$0.04,$0.05
14,2021-05-06,2021-03-31,$0.01,$0.06
15,2021-02-08,2020-12-31,$0.00,$0.01
16,2020-12-10,2020-09-30,$-0.05,$0.02
17,2020-08-13,2020-06-30,--,$-0.03
18,2020-05-07,2020-03-31,--,$-0.04
19,2020-02-05,2019-12-31,$-0.01,$0.23
20,2019-12-12,2019-09-30,$-0.02,$0.17
21,2019-08-08,2019-06-30,$0.03,$0.25
22,2019-05-09,2019-03-31,$0.01,$0.00
23,2019-02-07,2018-12-31,$0.07,$0.47
24,2018-12-11,2018-09-30,$0.07,$0.06
25,2018-08-06,2018-06-30,$0.11,$-0.05
26,2018-05-07,2018-03-31,$0.11,$0.06
27,2018-02-08,2017-12-31,--,$0.06
28,2017-12-12,2017-09-30,--,$0.06
29,2017-08-07,2017-06-30,--,$0.07
30,2017-05-05,2017-03-31,--,$0.21
31,2017-02-06,2016-12-31,--,$-0.13
32,2016-12-12,2016-09-30,--,$0.05
33,2016-08-08,2016-06-30,--,$-0.05
34,2016-05-09,2016-03-31,--,$-0.44
35,2016-02-08,2015-12-31,--,$-0.17
36,2015-12-10,2015-09-30,--,$-0.05
37,2015-08-06,2015-06-30,--,$-0.04
38,2015-05-07,2015-03-31,--,$0.04
39,2015-02-09,2014-12-31,--,$0.61
