,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-08-14,2024-06-30,--,$-5.60
1,2024-05-14,2024-03-31,--,$0.56
2,2024-02-14,2023-12-31,--,$-2.48
3,2023-08-14,2023-06-30,--,$-22.86
4,2023-05-10,2023-03-31,--,$-59.78
5,2023-02-13,2022-12-31,--,$-140.66
6,2022-08-15,2022-06-30,--,$-320.13
7,2022-05-10,2022-03-31,--,$-344.75
8,2022-02-08,2021-12-31,$-738.76,$-246.25
9,2021-08-16,2021-06-30,--,$-664.88
10,2021-05-17,2021-03-31,--,$-788.01
11,2021-02-16,2020-12-31,--,$-837.26
12,2020-12-17,2020-09-30,--,$-11647.74
13,2020-08-14,2020-06-30,--,$-1083.51
14,2020-05-18,2020-03-31,--,$-123.13
15,2019-11-14,2019-09-30,$-12792.33,$-11513.10
16,2019-08-14,2019-06-30,$-19188.50,$-31980.82
17,2019-05-15,2019-03-31,$-21746.96,$-32620.44
18,2019-04-01,2018-12-31,$-18548.88,$-39656.22
19,2018-11-13,2018-09-30,$-19828.11,$-21746.96
20,2018-08-13,2018-06-30,$-19188.50,$-14711.18
21,2018-05-14,2018-03-31,--,$-19188.50
22,2018-03-28,2017-12-31,--,$-11513.10
23,2017-08-14,2017-06-30,$-22386.58,$-30701.59
24,2017-05-15,2017-03-31,--,$-51169.32
25,2017-03-28,2016-12-31,--,$-57565.49
26,2016-11-09,2016-09-30,$-19188.49,$-19188.49
27,2016-08-11,2016-06-30,$-44773.16,$-19188.49
28,2016-05-17,2016-03-31,$-63961.65,$-44773.16
29,2016-03-31,2015-12-31,$-31980.83,$-63961.65
30,2015-11-16,2015-09-30,$-115131.00,$-127923.30
31,2015-08-14,2015-06-30,$-102338.60,$-153508.00
32,2015-05-21,2015-03-31,$-127923.30,$-140715.60
33,2015-04-01,2014-12-31,$-102338.60,$-223865.80
